[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: W&B API key is configured. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣾[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣷[0m setting up run cvug1pug (0.5s)
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\muon_wd_high\wandb\wandb\run-20260706_235950-cvug1pug[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33mmuon_wd_high[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/cvug1pug[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=1.2, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=True
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  run=muon_wd_high
  run_dir=runs\muon_wd_high
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,667,978 (transformer: 13,632,384, value_embeds: 524,288, lm_head: 25,755,648, other: 25,755,658)
FLOPs per token: 2.599380e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 16 epoch(s) (~9760 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825293
step 00001 (0.01%) | loss: 10.825335 | dt: 4743.32ms | tok/sec: 3,454 | mfu: 14.61%
step 00002 (0.02%) | loss: 10.796174 | dt: 2618.05ms | tok/sec: 6,258 | mfu: 26.48%
step 00003 (0.03%) | loss: 10.765683 | dt: 2816.42ms | tok/sec: 5,817 | mfu: 24.61%
step 00025 (0.26%) | loss: 7.724108 | dt: 3230.55ms | tok/sec: 5,071 | mfu: 21.45% | eta: 527.9m
step 00026 (0.27%) | loss: 7.706950 | dt: 3248.42ms | tok/sec: 5,043 | mfu: 21.34% | eta: 527.9m
step 00027 (0.28%) | loss: 7.626968 | dt: 3216.98ms | tok/sec: 5,092 | mfu: 21.54% | eta: 527.5m
step 00028 (0.29%) | loss: 7.530934 | dt: 3207.81ms | tok/sec: 5,107 | mfu: 21.61% | eta: 527.2m
step 00029 (0.30%) | loss: 7.480940 | dt: 3205.75ms | tok/sec: 5,110 | mfu: 21.62% | eta: 526.9m
step 00030 (0.31%) | loss: 7.426136 | dt: 3207.56ms | tok/sec: 5,107 | mfu: 21.61% | eta: 526.6m
step 00031 (0.32%) | loss: 7.382693 | dt: 3202.40ms | tok/sec: 5,116 | mfu: 21.64% | eta: 526.3m
step 00032 (0.33%) | loss: 7.351400 | dt: 3203.61ms | tok/sec: 5,114 | mfu: 21.64% | eta: 526.0m
step 00033 (0.34%) | loss: 7.337220 | dt: 3207.03ms | tok/sec: 5,108 | mfu: 21.61% | eta: 525.7m
step 00034 (0.35%) | loss: 7.259538 | dt: 3201.76ms | tok/sec: 5,117 | mfu: 21.65% | eta: 525.4m
step 00035 (0.36%) | loss: 7.237773 | dt: 3220.11ms | tok/sec: 5,088 | mfu: 21.53% | eta: 525.3m
step 00036 (0.37%) | loss: 7.213294 | dt: 3216.04ms | tok/sec: 5,094 | mfu: 21.55% | eta: 525.1m
step 00037 (0.38%) | loss: 7.184413 | dt: 3187.08ms | tok/sec: 5,140 | mfu: 21.75% | eta: 524.8m
step 00038 (0.39%) | loss: 7.158837 | dt: 3209.93ms | tok/sec: 5,104 | mfu: 21.59% | eta: 524.6m
step 00039 (0.40%) | loss: 7.140529 | dt: 3170.06ms | tok/sec: 5,168 | mfu: 21.86% | eta: 524.3m
step 00040 (0.41%) | loss: 7.159000 | dt: 3185.02ms | tok/sec: 5,144 | mfu: 21.76% | eta: 524.0m
step 00041 (0.42%) | loss: 7.130740 | dt: 3213.61ms | tok/sec: 5,098 | mfu: 21.57% | eta: 523.8m
step 00042 (0.43%) | loss: 7.093372 | dt: 3202.64ms | tok/sec: 5,115 | mfu: 21.64% | eta: 523.7m
step 00043 (0.44%) | loss: 7.120246 | dt: 3186.78ms | tok/sec: 5,141 | mfu: 21.75% | eta: 523.4m
step 00044 (0.45%) | loss: 7.089924 | dt: 3184.66ms | tok/sec: 5,144 | mfu: 21.76% | eta: 523.2m
step 00045 (0.46%) | loss: 7.031432 | dt: 3185.82ms | tok/sec: 5,142 | mfu: 21.75% | eta: 522.9m
step 00046 (0.47%) | loss: 7.007631 | dt: 3174.62ms | tok/sec: 5,160 | mfu: 21.83% | eta: 522.7m
step 00047 (0.48%) | loss: 6.976045 | dt: 3194.88ms | tok/sec: 5,128 | mfu: 21.70% | eta: 522.5m
step 00048 (0.49%) | loss: 6.970709 | dt: 3186.51ms | tok/sec: 5,141 | mfu: 21.75% | eta: 522.3m
step 00049 (0.50%) | loss: 7.040548 | dt: 3192.83ms | tok/sec: 5,131 | mfu: 21.71% | eta: 522.1m
step 00050 (0.51%) | loss: 6.969597 | dt: 3188.92ms | tok/sec: 5,137 | mfu: 21.73% | eta: 522.0m
step 00051 (0.52%) | loss: 6.958589 | dt: 3198.11ms | tok/sec: 5,123 | mfu: 21.67% | eta: 521.8m
step 00052 (0.53%) | loss: 6.947699 | dt: 3196.29ms | tok/sec: 5,125 | mfu: 21.68% | eta: 521.7m
step 00053 (0.54%) | loss: 6.950978 | dt: 3199.17ms | tok/sec: 5,121 | mfu: 21.67% | eta: 521.5m
step 00054 (0.55%) | loss: 6.961563 | dt: 3227.38ms | tok/sec: 5,076 | mfu: 21.48% | eta: 521.5m
step 00055 (0.56%) | loss: 6.937639 | dt: 3203.73ms | tok/sec: 5,114 | mfu: 21.64% | eta: 521.4m
step 00056 (0.57%) | loss: 6.927872 | dt: 3220.31ms | tok/sec: 5,087 | mfu: 21.52% | eta: 521.3m
step 00057 (0.58%) | loss: 6.928497 | dt: 3192.59ms | tok/sec: 5,131 | mfu: 21.71% | eta: 521.2m
step 00058 (0.59%) | loss: 6.868115 | dt: 3196.97ms | tok/sec: 5,124 | mfu: 21.68% | eta: 521.0m
step 00059 (0.60%) | loss: 6.871540 | dt: 3233.00ms | tok/sec: 5,067 | mfu: 21.44% | eta: 521.0m
step 00060 (0.61%) | loss: 6.875095 | dt: 3212.21ms | tok/sec: 5,100 | mfu: 21.58% | eta: 520.9m
step 00061 (0.62%) | loss: 6.873078 | dt: 3224.50ms | tok/sec: 5,081 | mfu: 21.50% | eta: 520.9m
step 00062 (0.64%) | loss: 6.922187 | dt: 3217.00ms | tok/sec: 5,092 | mfu: 21.54% | eta: 520.8m
step 00063 (0.65%) | loss: 6.917548 | dt: 3200.56ms | tok/sec: 5,119 | mfu: 21.66% | eta: 520.7m
step 00064 (0.66%) | loss: 6.910722 | dt: 3213.75ms | tok/sec: 5,098 | mfu: 21.57% | eta: 520.6m
step 00065 (0.67%) | loss: 6.872374 | dt: 3209.15ms | tok/sec: 5,105 | mfu: 21.60% | eta: 520.5m
step 00066 (0.68%) | loss: 6.820378 | dt: 3209.95ms | tok/sec: 5,104 | mfu: 21.59% | eta: 520.5m
step 00067 (0.69%) | loss: 6.759225 | dt: 3210.89ms | tok/sec: 5,102 | mfu: 21.59% | eta: 520.4m
step 00068 (0.70%) | loss: 6.742644 | dt: 3230.03ms | tok/sec: 5,072 | mfu: 21.46% | eta: 520.3m
step 00069 (0.71%) | loss: 6.745651 | dt: 3223.39ms | tok/sec: 5,082 | mfu: 21.50% | eta: 520.3m
step 00070 (0.72%) | loss: 6.770257 | dt: 3211.81ms | tok/sec: 5,101 | mfu: 21.58% | eta: 520.2m
step 00071 (0.73%) | loss: 6.755341 | dt: 3212.98ms | tok/sec: 5,099 | mfu: 21.57% | eta: 520.1m
step 00072 (0.74%) | loss: 6.749959 | dt: 3191.34ms | tok/sec: 5,133 | mfu: 21.72% | eta: 520.0m
step 00073 (0.75%) | loss: 6.747559 | dt: 3177.09ms | tok/sec: 5,156 | mfu: 21.81% | eta: 519.9m
step 00074 (0.76%) | loss: 6.751944 | dt: 3207.36ms | tok/sec: 5,108 | mfu: 21.61% | eta: 519.8m
step 00075 (0.77%) | loss: 6.778030 | dt: 3196.12ms | tok/sec: 5,126 | mfu: 21.69% | eta: 519.7m
step 00076 (0.78%) | loss: 6.712667 | dt: 3197.02ms | tok/sec: 5,124 | mfu: 21.68% | eta: 519.6m
step 00077 (0.79%) | loss: 6.724312 | dt: 3182.21ms | tok/sec: 5,148 | mfu: 21.78% | eta: 519.4m
step 00078 (0.80%) | loss: 6.705871 | dt: 3419.37ms | tok/sec: 4,791 | mfu: 20.27% | eta: 519.8m
step 00079 (0.81%) | loss: 6.677843 | dt: 3438.36ms | tok/sec: 4,765 | mfu: 20.16% | eta: 520.2m
step 00080 (0.82%) | loss: 6.633547 | dt: 3210.14ms | tok/sec: 5,103 | mfu: 21.59% | eta: 520.1m
step 00081 (0.83%) | loss: 6.648761 | dt: 3158.80ms | tok/sec: 5,186 | mfu: 21.94% | eta: 520.0m
step 00082 (0.84%) | loss: 6.721101 | dt: 3170.94ms | tok/sec: 5,166 | mfu: 21.86% | eta: 519.8m
step 00083 (0.85%) | loss: 6.757888 | dt: 3158.85ms | tok/sec: 5,186 | mfu: 21.94% | eta: 519.6m
step 00084 (0.86%) | loss: 6.733759 | dt: 3168.80ms | tok/sec: 5,170 | mfu: 21.87% | eta: 519.5m
step 00085 (0.87%) | loss: 6.703719 | dt: 3181.59ms | tok/sec: 5,149 | mfu: 21.78% | eta: 519.3m
step 00086 (0.88%) | loss: 6.722954 | dt: 3174.73ms | tok/sec: 5,160 | mfu: 21.83% | eta: 519.2m
step 00087 (0.89%) | loss: 6.705280 | dt: 3149.06ms | tok/sec: 5,202 | mfu: 22.01% | eta: 519.0m
step 00088 (0.90%) | loss: 6.716865 | dt: 3160.87ms | tok/sec: 5,183 | mfu: 21.93% | eta: 518.8m
step 00089 (0.91%) | loss: 6.697045 | dt: 3161.22ms | tok/sec: 5,182 | mfu: 21.92% | eta: 518.7m
step 00090 (0.92%) | loss: 6.657766 | dt: 3154.03ms | tok/sec: 5,194 | mfu: 21.97% | eta: 518.5m
step 00091 (0.93%) | loss: 6.621183 | dt: 3155.77ms | tok/sec: 5,191 | mfu: 21.96% | eta: 518.3m
step 00092 (0.94%) | loss: 6.619384 | dt: 3157.40ms | tok/sec: 5,189 | mfu: 21.95% | eta: 518.2m
step 00093 (0.95%) | loss: 6.612254 | dt: 3148.37ms | tok/sec: 5,203 | mfu: 22.01% | eta: 518.0m
step 00094 (0.96%) | loss: 6.604700 | dt: 3155.99ms | tok/sec: 5,191 | mfu: 21.96% | eta: 517.8m
step 00095 (0.97%) | loss: 6.582513 | dt: 3156.85ms | tok/sec: 5,189 | mfu: 21.95% | eta: 517.7m
step 00096 (0.98%) | loss: 6.578599 | dt: 3133.63ms | tok/sec: 5,228 | mfu: 22.12% | eta: 517.5m
step 00097 (0.99%) | loss: 6.530972 | dt: 3187.79ms | tok/sec: 5,139 | mfu: 21.74% | eta: 517.4m
step 00098 (1.00%) | loss: 6.519463 | dt: 3153.78ms | tok/sec: 5,195 | mfu: 21.98% | eta: 517.2m
step 00099 (1.01%) | loss: 6.507516 | dt: 3179.04ms | tok/sec: 5,153 | mfu: 21.80% | eta: 517.1m
step 00100 (1.02%) | loss: 6.525382 | dt: 3148.70ms | tok/sec: 5,203 | mfu: 22.01% | eta: 517.0m
step 00101 (1.03%) | loss: 6.561355 | dt: 3164.36ms | tok/sec: 5,177 | mfu: 21.90% | eta: 516.8m
step 00102 (1.05%) | loss: 6.571676 | dt: 3680.12ms | tok/sec: 4,452 | mfu: 18.84% | eta: 517.5m
step 00103 (1.06%) | loss: 6.557820 | dt: 3309.91ms | tok/sec: 4,949 | mfu: 20.94% | eta: 517.6m
step 00104 (1.07%) | loss: 6.524792 | dt: 3157.11ms | tok/sec: 5,189 | mfu: 21.95% | eta: 517.5m
step 00105 (1.08%) | loss: 6.583724 | dt: 3170.49ms | tok/sec: 5,167 | mfu: 21.86% | eta: 517.4m
step 00106 (1.09%) | loss: 6.601496 | dt: 3179.18ms | tok/sec: 5,153 | mfu: 21.80% | eta: 517.3m
step 00107 (1.10%) | loss: 6.590224 | dt: 3174.75ms | tok/sec: 5,160 | mfu: 21.83% | eta: 517.1m
step 00108 (1.11%) | loss: 6.576086 | dt: 3163.02ms | tok/sec: 5,179 | mfu: 21.91% | eta: 517.0m
step 00109 (1.12%) | loss: 6.589968 | dt: 3155.87ms | tok/sec: 5,191 | mfu: 21.96% | eta: 516.9m
step 00110 (1.13%) | loss: 6.585803 | dt: 3157.04ms | tok/sec: 5,189 | mfu: 21.95% | eta: 516.7m
step 00111 (1.14%) | loss: 6.524528 | dt: 3181.63ms | tok/sec: 5,149 | mfu: 21.78% | eta: 516.6m
step 00112 (1.15%) | loss: 6.510306 | dt: 3155.56ms | tok/sec: 5,192 | mfu: 21.97% | eta: 516.5m
step 00113 (1.16%) | loss: 6.486287 | dt: 3160.46ms | tok/sec: 5,184 | mfu: 21.93% | eta: 516.4m
step 00114 (1.17%) | loss: 6.505545 | dt: 3161.20ms | tok/sec: 5,182 | mfu: 21.92% | eta: 516.2m
step 00115 (1.18%) | loss: 6.515022 | dt: 3159.25ms | tok/sec: 5,186 | mfu: 21.94% | eta: 516.1m
step 00116 (1.19%) | loss: 6.525438 | dt: 3171.52ms | tok/sec: 5,165 | mfu: 21.85% | eta: 516.0m
step 00117 (1.20%) | loss: 6.570894 | dt: 3158.54ms | tok/sec: 5,187 | mfu: 21.94% | eta: 515.9m
step 00118 (1.21%) | loss: 6.519247 | dt: 3164.13ms | tok/sec: 5,178 | mfu: 21.91% | eta: 515.8m
step 00119 (1.22%) | loss: 6.505393 | dt: 3176.25ms | tok/sec: 5,158 | mfu: 21.82% | eta: 515.7m
step 00120 (1.23%) | loss: 6.466280 | dt: 3160.65ms | tok/sec: 5,183 | mfu: 21.93% | eta: 515.5m
step 00121 (1.24%) | loss: 6.481574 | dt: 3199.40ms | tok/sec: 5,120 | mfu: 21.66% | eta: 515.5m
step 00122 (1.25%) | loss: 6.482209 | dt: 3156.90ms | tok/sec: 5,189 | mfu: 21.95% | eta: 515.4m
step 00123 (1.26%) | loss: 6.513270 | dt: 3151.59ms | tok/sec: 5,198 | mfu: 21.99% | eta: 515.2m
step 00124 (1.27%) | loss: 6.529002 | dt: 3173.97ms | tok/sec: 5,161 | mfu: 21.83% | eta: 515.1m
step 00125 (1.28%) | loss: 6.536458 | dt: 3170.52ms | tok/sec: 5,167 | mfu: 21.86% | eta: 515.0m
step 00126 (1.29%) | loss: 6.517385 | dt: 3163.37ms | tok/sec: 5,179 | mfu: 21.91% | eta: 514.9m
step 00127 (1.30%) | loss: 6.508716 | dt: 3169.17ms | tok/sec: 5,169 | mfu: 21.87% | eta: 514.8m
step 00128 (1.31%) | loss: 6.520448 | dt: 3152.05ms | tok/sec: 5,197 | mfu: 21.99% | eta: 514.7m
step 00129 (1.32%) | loss: 6.508741 | dt: 3159.39ms | tok/sec: 5,185 | mfu: 21.94% | eta: 514.6m
step 00130 (1.33%) | loss: 6.505083 | dt: 3157.53ms | tok/sec: 5,188 | mfu: 21.95% | eta: 514.5m
step 00131 (1.34%) | loss: 6.491055 | dt: 3161.20ms | tok/sec: 5,182 | mfu: 21.92% | eta: 514.4m
step 00132 (1.35%) | loss: 6.412896 | dt: 3156.56ms | tok/sec: 5,190 | mfu: 21.96% | eta: 514.2m
step 00133 (1.36%) | loss: 6.415107 | dt: 3161.28ms | tok/sec: 5,182 | mfu: 21.92% | eta: 514.1m
step 00134 (1.37%) | loss: 6.422971 | dt: 3167.81ms | tok/sec: 5,172 | mfu: 21.88% | eta: 514.0m
step 00135 (1.38%) | loss: 6.349109 | dt: 3153.66ms | tok/sec: 5,195 | mfu: 21.98% | eta: 513.9m
step 00136 (1.39%) | loss: 6.380140 | dt: 3169.56ms | tok/sec: 5,169 | mfu: 21.87% | eta: 513.8m
step 00137 (1.40%) | loss: 6.368713 | dt: 3160.85ms | tok/sec: 5,183 | mfu: 21.93% | eta: 513.7m
step 00138 (1.41%) | loss: 6.401087 | dt: 3153.95ms | tok/sec: 5,194 | mfu: 21.97% | eta: 513.6m
step 00139 (1.42%) | loss: 6.453650 | dt: 3172.28ms | tok/sec: 5,164 | mfu: 21.85% | eta: 513.5m
step 00140 (1.43%) | loss: 6.330796 | dt: 3176.06ms | tok/sec: 5,158 | mfu: 21.82% | eta: 513.4m
step 00141 (1.44%) | loss: 6.336401 | dt: 3165.41ms | tok/sec: 5,175 | mfu: 21.89% | eta: 513.3m
step 00142 (1.45%) | loss: 6.327424 | dt: 3169.28ms | tok/sec: 5,169 | mfu: 21.87% | eta: 513.2m
step 00143 (1.47%) | loss: 6.350189 | dt: 3169.42ms | tok/sec: 5,169 | mfu: 21.87% | eta: 513.2m
step 00144 (1.48%) | loss: 6.333449 | dt: 3156.47ms | tok/sec: 5,190 | mfu: 21.96% | eta: 513.1m
step 00145 (1.49%) | loss: 6.318550 | dt: 3157.07ms | tok/sec: 5,189 | mfu: 21.95% | eta: 512.9m
step 00146 (1.50%) | loss: 6.330696 | dt: 3161.41ms | tok/sec: 5,182 | mfu: 21.92% | eta: 512.9m
step 00147 (1.51%) | loss: 6.319743 | dt: 3163.42ms | tok/sec: 5,179 | mfu: 21.91% | eta: 512.8m
step 00148 (1.52%) | loss: 6.346549 | dt: 3160.61ms | tok/sec: 5,183 | mfu: 21.93% | eta: 512.7m
step 00149 (1.53%) | loss: 6.343935 | dt: 3171.93ms | tok/sec: 5,165 | mfu: 21.85% | eta: 512.6m
step 00150 (1.54%) | loss: 6.342818 | dt: 3171.55ms | tok/sec: 5,165 | mfu: 21.85% | eta: 512.5m
step 00151 (1.55%) | loss: 6.343949 | dt: 3166.81ms | tok/sec: 5,173 | mfu: 21.89% | eta: 512.4m
step 00152 (1.56%) | loss: 6.361793 | dt: 3171.31ms | tok/sec: 5,166 | mfu: 21.86% | eta: 512.3m
step 00153 (1.57%) | loss: 6.386878 | dt: 3205.55ms | tok/sec: 5,111 | mfu: 21.62% | eta: 512.3m
step 00154 (1.58%) | loss: 6.399992 | dt: 3176.47ms | tok/sec: 5,157 | mfu: 21.82% | eta: 512.2m
step 00155 (1.59%) | loss: 6.399998 | dt: 3157.54ms | tok/sec: 5,188 | mfu: 21.95% | eta: 512.1m
step 00156 (1.60%) | loss: 6.383532 | dt: 3172.95ms | tok/sec: 5,163 | mfu: 21.84% | eta: 512.0m
step 00157 (1.61%) | loss: 6.357675 | dt: 3149.85ms | tok/sec: 5,201 | mfu: 22.00% | eta: 511.9m
step 00158 (1.62%) | loss: 6.378899 | dt: 3165.41ms | tok/sec: 5,175 | mfu: 21.89% | eta: 511.8m
step 00159 (1.63%) | loss: 6.373613 | dt: 3186.31ms | tok/sec: 5,142 | mfu: 21.75% | eta: 511.8m
step 00160 (1.64%) | loss: 6.317308 | dt: 3160.10ms | tok/sec: 5,184 | mfu: 21.93% | eta: 511.7m
step 00161 (1.65%) | loss: 6.333265 | dt: 3152.14ms | tok/sec: 5,197 | mfu: 21.99% | eta: 511.6m
step 00162 (1.66%) | loss: 6.274684 | dt: 3238.23ms | tok/sec: 5,059 | mfu: 21.40% | eta: 511.6m
step 00163 (1.67%) | loss: 6.235440 | dt: 3189.89ms | tok/sec: 5,136 | mfu: 21.73% | eta: 511.5m
step 00164 (1.68%) | loss: 6.320396 | dt: 3163.52ms | tok/sec: 5,179 | mfu: 21.91% | eta: 511.4m
step 00165 (1.69%) | loss: 6.307985 | dt: 3161.31ms | tok/sec: 5,182 | mfu: 21.92% | eta: 511.3m
step 00166 (1.70%) | loss: 6.316588 | dt: 3169.68ms | tok/sec: 5,168 | mfu: 21.86% | eta: 511.2m
step 00167 (1.71%) | loss: 6.318571 | dt: 3168.54ms | tok/sec: 5,170 | mfu: 21.87% | eta: 511.2m
step 00168 (1.72%) | loss: 6.282140 | dt: 3155.44ms | tok/sec: 5,192 | mfu: 21.97% | eta: 511.1m
step 00169 (1.73%) | loss: 6.275467 | dt: 3168.60ms | tok/sec: 5,170 | mfu: 21.87% | eta: 511.0m
step 00170 (1.74%) | loss: 6.276037 | dt: 3169.79ms | tok/sec: 5,168 | mfu: 21.86% | eta: 510.9m
step 00171 (1.75%) | loss: 6.300083 | dt: 3187.06ms | tok/sec: 5,140 | mfu: 21.75% | eta: 510.8m
step 00172 (1.76%) | loss: 6.283757 | dt: 3178.74ms | tok/sec: 5,154 | mfu: 21.81% | eta: 510.8m
step 00173 (1.77%) | loss: 6.317489 | dt: 3182.10ms | tok/sec: 5,148 | mfu: 21.78% | eta: 510.7m
step 00174 (1.78%) | loss: 6.345374 | dt: 3179.19ms | tok/sec: 5,153 | mfu: 21.80% | eta: 510.6m
step 00175 (1.79%) | loss: 6.382952 | dt: 3150.19ms | tok/sec: 5,200 | mfu: 22.00% | eta: 510.5m
step 00176 (1.80%) | loss: 6.345242 | dt: 3165.00ms | tok/sec: 5,176 | mfu: 21.90% | eta: 510.5m
step 00177 (1.81%) | loss: 6.352839 | dt: 3166.12ms | tok/sec: 5,174 | mfu: 21.89% | eta: 510.4m
step 00178 (1.82%) | loss: 6.335340 | dt: 3160.07ms | tok/sec: 5,184 | mfu: 21.93% | eta: 510.3m
step 00179 (1.83%) | loss: 6.359038 | dt: 3187.28ms | tok/sec: 5,140 | mfu: 21.75% | eta: 510.2m
