[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: Currently logged in as: [33mx4ahmed[0m ([33mi-learn[0m) to [32mhttps://api.wandb.ai[0m. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m setting up run 6oz3f8yg (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m setting up run 6oz3f8yg (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m setting up run 6oz3f8yg (0.0s)
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\arch_no_gate\wandb\wandb\run-20260708_183941-6oz3f8yg[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33march_no_gate[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/6oz3f8yg[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=True
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  --- Architecture Ablation Flags ---
  no_attn_gate=True, attn_gate_variant=sigmoid
  no_skip_connections=False
  no_value_residual=False
  no_key_offset=False
  rope_variant=half
  run=arch_no_gate
  run_dir=runs\arch_no_gate
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,667,594 (transformer: 13,632,000, value_embeds: 524,288, lm_head: 25,755,648, other: 25,755,658)
FLOPs per token: 2.599357e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 16 epoch(s) (~9760 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825293
step 00001 (0.01%) | loss: 10.825335 | dt: 3313.07ms | tok/sec: 4,945 | mfu: 20.92%
step 00002 (0.02%) | loss: 10.796188 | dt: 2451.87ms | tok/sec: 6,682 | mfu: 28.27%
step 00003 (0.03%) | loss: 10.766167 | dt: 2470.64ms | tok/sec: 6,631 | mfu: 28.05%
step 00029 (0.30%) | loss: 7.481073 | dt: 2480.86ms | tok/sec: 6,604 | mfu: 27.94% | eta: 413.4m
step 00030 (0.31%) | loss: 7.426219 | dt: 2475.99ms | tok/sec: 6,617 | mfu: 27.99% | eta: 412.9m
step 00031 (0.32%) | loss: 7.382114 | dt: 2466.63ms | tok/sec: 6,642 | mfu: 28.10% | eta: 412.4m
step 00032 (0.33%) | loss: 7.350027 | dt: 2480.14ms | tok/sec: 6,606 | mfu: 27.95% | eta: 412.0m
step 00033 (0.34%) | loss: 7.335906 | dt: 2464.70ms | tok/sec: 6,647 | mfu: 28.12% | eta: 411.6m
step 00034 (0.35%) | loss: 7.258596 | dt: 2462.89ms | tok/sec: 6,652 | mfu: 28.14% | eta: 411.1m
step 00035 (0.36%) | loss: 7.237239 | dt: 2465.70ms | tok/sec: 6,644 | mfu: 28.11% | eta: 410.7m
step 00036 (0.37%) | loss: 7.212947 | dt: 2471.61ms | tok/sec: 6,628 | mfu: 28.04% | eta: 410.4m
step 00037 (0.38%) | loss: 7.183818 | dt: 2503.21ms | tok/sec: 6,545 | mfu: 27.69% | eta: 410.2m
step 00038 (0.39%) | loss: 7.157932 | dt: 2468.11ms | tok/sec: 6,638 | mfu: 28.08% | eta: 409.9m
step 00039 (0.40%) | loss: 7.138511 | dt: 2463.96ms | tok/sec: 6,649 | mfu: 28.13% | eta: 409.5m
step 00040 (0.41%) | loss: 7.156374 | dt: 2475.36ms | tok/sec: 6,618 | mfu: 28.00% | eta: 409.3m
step 00041 (0.42%) | loss: 7.126752 | dt: 2457.35ms | tok/sec: 6,667 | mfu: 28.21% | eta: 408.9m
step 00042 (0.43%) | loss: 7.088160 | dt: 2469.51ms | tok/sec: 6,634 | mfu: 28.07% | eta: 408.6m
step 00043 (0.44%) | loss: 7.113123 | dt: 2474.61ms | tok/sec: 6,620 | mfu: 28.01% | eta: 408.4m
step 00044 (0.45%) | loss: 7.083180 | dt: 2470.00ms | tok/sec: 6,633 | mfu: 28.06% | eta: 408.2m
step 00045 (0.46%) | loss: 7.025320 | dt: 2460.14ms | tok/sec: 6,659 | mfu: 28.17% | eta: 407.9m
step 00046 (0.47%) | loss: 7.001813 | dt: 2466.87ms | tok/sec: 6,641 | mfu: 28.10% | eta: 407.6m
step 00047 (0.48%) | loss: 6.969355 | dt: 2462.21ms | tok/sec: 6,654 | mfu: 28.15% | eta: 407.4m
step 00048 (0.49%) | loss: 6.964365 | dt: 2627.53ms | tok/sec: 6,235 | mfu: 26.38% | eta: 407.8m
step 00049 (0.50%) | loss: 7.033354 | dt: 2469.76ms | tok/sec: 6,633 | mfu: 28.06% | eta: 407.5m
step 00050 (0.51%) | loss: 6.960420 | dt: 2469.48ms | tok/sec: 6,634 | mfu: 28.07% | eta: 407.3m
step 00051 (0.52%) | loss: 6.948508 | dt: 2469.47ms | tok/sec: 6,634 | mfu: 28.07% | eta: 407.1m
step 00052 (0.53%) | loss: 6.937110 | dt: 2470.45ms | tok/sec: 6,631 | mfu: 28.05% | eta: 406.9m
step 00053 (0.54%) | loss: 6.939831 | dt: 2484.59ms | tok/sec: 6,594 | mfu: 27.90% | eta: 406.8m
step 00054 (0.55%) | loss: 6.950168 | dt: 2470.95ms | tok/sec: 6,630 | mfu: 28.05% | eta: 406.6m
step 00055 (0.56%) | loss: 6.925423 | dt: 2556.91ms | tok/sec: 6,407 | mfu: 27.11% | eta: 406.7m
step 00056 (0.57%) | loss: 6.912378 | dt: 2653.72ms | tok/sec: 6,173 | mfu: 26.12% | eta: 407.1m
step 00057 (0.58%) | loss: 6.912746 | dt: 2762.73ms | tok/sec: 5,930 | mfu: 25.09% | eta: 407.8m
step 00058 (0.59%) | loss: 6.850729 | dt: 2474.72ms | tok/sec: 6,620 | mfu: 28.01% | eta: 407.6m
step 00059 (0.60%) | loss: 6.854383 | dt: 2468.24ms | tok/sec: 6,637 | mfu: 28.08% | eta: 407.4m
step 00060 (0.61%) | loss: 6.857375 | dt: 2510.09ms | tok/sec: 6,527 | mfu: 27.61% | eta: 407.3m
step 00061 (0.62%) | loss: 6.854783 | dt: 2538.11ms | tok/sec: 6,455 | mfu: 27.31% | eta: 407.4m
step 00062 (0.64%) | loss: 6.904895 | dt: 2606.53ms | tok/sec: 6,285 | mfu: 26.59% | eta: 407.5m
step 00063 (0.65%) | loss: 6.901271 | dt: 2759.06ms | tok/sec: 5,938 | mfu: 25.12% | eta: 408.1m
step 00064 (0.66%) | loss: 6.893842 | dt: 2360.52ms | tok/sec: 6,940 | mfu: 29.36% | eta: 407.7m
step 00065 (0.67%) | loss: 6.854189 | dt: 2449.05ms | tok/sec: 6,689 | mfu: 28.30% | eta: 407.4m
step 00066 (0.68%) | loss: 6.801677 | dt: 2331.35ms | tok/sec: 7,027 | mfu: 29.73% | eta: 406.9m
step 00067 (0.69%) | loss: 6.741051 | dt: 2436.83ms | tok/sec: 6,723 | mfu: 28.44% | eta: 406.7m
step 00068 (0.70%) | loss: 6.724590 | dt: 2327.62ms | tok/sec: 7,038 | mfu: 29.78% | eta: 406.1m
step 00069 (0.71%) | loss: 6.727384 | dt: 2427.24ms | tok/sec: 6,750 | mfu: 28.56% | eta: 405.9m
step 00070 (0.72%) | loss: 6.753800 | dt: 2330.73ms | tok/sec: 7,029 | mfu: 29.74% | eta: 405.4m
step 00071 (0.73%) | loss: 6.737868 | dt: 2468.77ms | tok/sec: 6,636 | mfu: 28.08% | eta: 405.3m
step 00072 (0.74%) | loss: 6.734560 | dt: 2325.71ms | tok/sec: 7,044 | mfu: 29.80% | eta: 404.8m
step 00073 (0.75%) | loss: 6.732343 | dt: 2431.22ms | tok/sec: 6,739 | mfu: 28.51% | eta: 404.6m
step 00074 (0.76%) | loss: 6.735823 | dt: 2327.31ms | tok/sec: 7,039 | mfu: 29.78% | eta: 404.1m
step 00075 (0.77%) | loss: 6.761358 | dt: 2438.11ms | tok/sec: 6,719 | mfu: 28.43% | eta: 403.9m
step 00076 (0.78%) | loss: 6.693794 | dt: 2332.13ms | tok/sec: 7,025 | mfu: 29.72% | eta: 403.5m
step 00077 (0.79%) | loss: 6.703491 | dt: 2350.28ms | tok/sec: 6,971 | mfu: 29.49% | eta: 403.2m
step 00078 (0.80%) | loss: 6.684397 | dt: 2418.07ms | tok/sec: 6,775 | mfu: 28.66% | eta: 402.9m
step 00079 (0.81%) | loss: 6.652464 | dt: 2328.58ms | tok/sec: 7,036 | mfu: 29.77% | eta: 402.5m
step 00080 (0.82%) | loss: 6.608945 | dt: 2425.41ms | tok/sec: 6,755 | mfu: 28.58% | eta: 402.4m
step 00081 (0.83%) | loss: 6.624456 | dt: 2355.78ms | tok/sec: 6,954 | mfu: 29.42% | eta: 402.0m
step 00082 (0.84%) | loss: 6.695648 | dt: 2434.05ms | tok/sec: 6,731 | mfu: 28.48% | eta: 401.9m
step 00083 (0.85%) | loss: 6.734422 | dt: 2324.86ms | tok/sec: 7,047 | mfu: 29.81% | eta: 401.5m
step 00084 (0.86%) | loss: 6.709612 | dt: 2420.57ms | tok/sec: 6,768 | mfu: 28.63% | eta: 401.3m
step 00085 (0.87%) | loss: 6.677311 | dt: 2333.01ms | tok/sec: 7,022 | mfu: 29.71% | eta: 401.0m
step 00086 (0.88%) | loss: 6.695965 | dt: 2444.76ms | tok/sec: 6,701 | mfu: 28.35% | eta: 400.8m
step 00087 (0.89%) | loss: 6.678183 | dt: 2329.49ms | tok/sec: 7,033 | mfu: 29.75% | eta: 400.5m
step 00088 (0.90%) | loss: 6.688523 | dt: 2435.29ms | tok/sec: 6,727 | mfu: 28.46% | eta: 400.4m
step 00089 (0.91%) | loss: 6.667510 | dt: 2331.60ms | tok/sec: 7,026 | mfu: 29.73% | eta: 400.0m
step 00090 (0.92%) | loss: 6.626308 | dt: 2445.08ms | tok/sec: 6,700 | mfu: 28.35% | eta: 399.9m
step 00091 (0.93%) | loss: 6.589336 | dt: 2336.45ms | tok/sec: 7,012 | mfu: 29.67% | eta: 399.6m
step 00092 (0.94%) | loss: 6.587179 | dt: 2341.77ms | tok/sec: 6,996 | mfu: 29.60% | eta: 399.3m
step 00093 (0.95%) | loss: 6.578367 | dt: 2428.87ms | tok/sec: 6,745 | mfu: 28.54% | eta: 399.2m
step 00094 (0.96%) | loss: 6.569466 | dt: 2328.49ms | tok/sec: 7,036 | mfu: 29.77% | eta: 398.9m
step 00095 (0.97%) | loss: 6.548450 | dt: 2424.28ms | tok/sec: 6,758 | mfu: 28.59% | eta: 398.8m
step 00096 (0.98%) | loss: 6.545282 | dt: 2330.46ms | tok/sec: 7,030 | mfu: 29.74% | eta: 398.5m
step 00097 (0.99%) | loss: 6.493993 | dt: 2444.82ms | tok/sec: 6,701 | mfu: 28.35% | eta: 398.4m
step 00098 (1.00%) | loss: 6.481451 | dt: 2326.31ms | tok/sec: 7,042 | mfu: 29.79% | eta: 398.1m
step 00099 (1.01%) | loss: 6.466091 | dt: 2425.28ms | tok/sec: 6,755 | mfu: 28.58% | eta: 398.0m
step 00100 (1.02%) | loss: 6.485176 | dt: 2513.53ms | tok/sec: 6,518 | mfu: 27.58% | eta: 398.0m
step 00101 (1.03%) | loss: 6.518777 | dt: 3003.45ms | tok/sec: 5,455 | mfu: 23.08% | eta: 398.8m
step 00102 (1.05%) | loss: 6.528493 | dt: 2660.97ms | tok/sec: 6,157 | mfu: 26.05% | eta: 399.1m
step 00103 (1.06%) | loss: 6.513263 | dt: 2467.04ms | tok/sec: 6,641 | mfu: 28.10% | eta: 399.0m
step 00104 (1.07%) | loss: 6.479342 | dt: 2956.38ms | tok/sec: 5,541 | mfu: 23.44% | eta: 399.7m
step 00105 (1.08%) | loss: 6.535778 | dt: 3241.35ms | tok/sec: 5,054 | mfu: 21.38% | eta: 400.9m
step 00106 (1.09%) | loss: 6.552275 | dt: 3582.88ms | tok/sec: 4,572 | mfu: 19.34% | eta: 402.6m
step 00107 (1.10%) | loss: 6.538864 | dt: 2467.26ms | tok/sec: 6,640 | mfu: 28.09% | eta: 402.5m
step 00108 (1.11%) | loss: 6.525739 | dt: 2461.97ms | tok/sec: 6,654 | mfu: 28.15% | eta: 402.4m
step 00109 (1.12%) | loss: 6.539551 | dt: 2462.77ms | tok/sec: 6,652 | mfu: 28.14% | eta: 402.3m
step 00110 (1.13%) | loss: 6.537794 | dt: 2456.30ms | tok/sec: 6,670 | mfu: 28.22% | eta: 402.2m
step 00111 (1.14%) | loss: 6.477530 | dt: 2506.65ms | tok/sec: 6,536 | mfu: 27.65% | eta: 402.1m
step 00112 (1.15%) | loss: 6.463885 | dt: 2535.23ms | tok/sec: 6,462 | mfu: 27.34% | eta: 402.1m
step 00113 (1.16%) | loss: 6.439441 | dt: 2563.28ms | tok/sec: 6,391 | mfu: 27.04% | eta: 402.2m
step 00114 (1.17%) | loss: 6.455580 | dt: 2458.22ms | tok/sec: 6,664 | mfu: 28.19% | eta: 402.1m
step 00115 (1.18%) | loss: 6.462805 | dt: 2465.16ms | tok/sec: 6,646 | mfu: 28.12% | eta: 402.0m
step 00116 (1.19%) | loss: 6.472316 | dt: 2475.38ms | tok/sec: 6,618 | mfu: 28.00% | eta: 401.9m
step 00117 (1.20%) | loss: 6.520717 | dt: 2845.48ms | tok/sec: 5,757 | mfu: 24.36% | eta: 402.4m
step 00118 (1.21%) | loss: 6.467392 | dt: 3180.89ms | tok/sec: 5,150 | mfu: 21.79% | eta: 403.3m
step 00119 (1.22%) | loss: 6.454631 | dt: 2467.57ms | tok/sec: 6,639 | mfu: 28.09% | eta: 403.2m
step 00120 (1.23%) | loss: 6.415128 | dt: 2456.55ms | tok/sec: 6,669 | mfu: 28.21% | eta: 403.0m
step 00121 (1.24%) | loss: 6.425565 | dt: 2575.43ms | tok/sec: 6,361 | mfu: 26.91% | eta: 403.1m
step 00122 (1.25%) | loss: 6.425716 | dt: 2461.43ms | tok/sec: 6,656 | mfu: 28.16% | eta: 403.0m
step 00123 (1.26%) | loss: 6.453378 | dt: 2453.31ms | tok/sec: 6,678 | mfu: 28.25% | eta: 402.9m
step 00124 (1.27%) | loss: 6.468668 | dt: 2462.07ms | tok/sec: 6,654 | mfu: 28.15% | eta: 402.8m
step 00125 (1.28%) | loss: 6.470692 | dt: 2616.33ms | tok/sec: 6,262 | mfu: 26.49% | eta: 402.9m
step 00126 (1.29%) | loss: 6.450052 | dt: 3439.30ms | tok/sec: 4,763 | mfu: 20.15% | eta: 404.0m
step 00127 (1.30%) | loss: 6.446193 | dt: 2454.50ms | tok/sec: 6,675 | mfu: 28.24% | eta: 403.9m
step 00128 (1.31%) | loss: 6.461651 | dt: 2451.84ms | tok/sec: 6,682 | mfu: 28.27% | eta: 403.8m
step 00129 (1.32%) | loss: 6.448248 | dt: 2741.58ms | tok/sec: 5,976 | mfu: 25.28% | eta: 404.0m
step 00130 (1.33%) | loss: 6.447576 | dt: 3300.01ms | tok/sec: 4,964 | mfu: 21.00% | eta: 405.0m
step 00131 (1.34%) | loss: 6.436543 | dt: 2456.55ms | tok/sec: 6,669 | mfu: 28.21% | eta: 404.9m
step 00132 (1.35%) | loss: 6.357662 | dt: 2460.39ms | tok/sec: 6,659 | mfu: 28.17% | eta: 404.7m
step 00133 (1.36%) | loss: 6.360167 | dt: 2776.69ms | tok/sec: 5,900 | mfu: 24.96% | eta: 405.0m
step 00134 (1.37%) | loss: 6.367718 | dt: 3224.01ms | tok/sec: 5,081 | mfu: 21.50% | eta: 405.8m
step 00135 (1.38%) | loss: 6.293635 | dt: 2463.16ms | tok/sec: 6,651 | mfu: 28.14% | eta: 405.7m
step 00136 (1.39%) | loss: 6.320772 | dt: 2478.55ms | tok/sec: 6,610 | mfu: 27.97% | eta: 405.6m
step 00137 (1.40%) | loss: 6.309369 | dt: 2606.92ms | tok/sec: 6,284 | mfu: 26.59% | eta: 405.7m
step 00138 (1.41%) | loss: 6.341435 | dt: 2462.13ms | tok/sec: 6,654 | mfu: 28.15% | eta: 405.5m
step 00139 (1.42%) | loss: 6.391940 | dt: 2468.70ms | tok/sec: 6,636 | mfu: 28.08% | eta: 405.4m
step 00140 (1.43%) | loss: 6.271422 | dt: 2464.39ms | tok/sec: 6,648 | mfu: 28.13% | eta: 405.3m
step 00141 (1.44%) | loss: 6.275083 | dt: 2559.95ms | tok/sec: 6,400 | mfu: 27.08% | eta: 405.3m
step 00142 (1.45%) | loss: 6.267405 | dt: 3421.34ms | tok/sec: 4,788 | mfu: 20.26% | eta: 406.3m
step 00143 (1.47%) | loss: 6.286575 | dt: 2458.90ms | tok/sec: 6,663 | mfu: 28.19% | eta: 406.2m
step 00144 (1.48%) | loss: 6.266432 | dt: 2452.17ms | tok/sec: 6,681 | mfu: 28.27% | eta: 406.0m
step 00145 (1.49%) | loss: 6.253663 | dt: 2533.69ms | tok/sec: 6,466 | mfu: 27.36% | eta: 406.0m
step 00146 (1.50%) | loss: 6.268376 | dt: 2471.89ms | tok/sec: 6,628 | mfu: 28.04% | eta: 405.9m
step 00147 (1.51%) | loss: 6.257538 | dt: 2455.51ms | tok/sec: 6,672 | mfu: 28.23% | eta: 405.7m
step 00148 (1.52%) | loss: 6.284642 | dt: 2459.78ms | tok/sec: 6,660 | mfu: 28.18% | eta: 405.6m
step 00149 (1.53%) | loss: 6.280783 | dt: 2471.17ms | tok/sec: 6,630 | mfu: 28.05% | eta: 405.5m
step 00150 (1.54%) | loss: 6.280145 | dt: 3255.71ms | tok/sec: 5,032 | mfu: 21.29% | eta: 406.3m
step 00151 (1.55%) | loss: 6.281665 | dt: 2718.71ms | tok/sec: 6,026 | mfu: 25.49% | eta: 406.4m
step 00152 (1.56%) | loss: 6.297652 | dt: 2456.21ms | tok/sec: 6,670 | mfu: 28.22% | eta: 406.3m
step 00153 (1.57%) | loss: 6.321563 | dt: 2468.48ms | tok/sec: 6,637 | mfu: 28.08% | eta: 406.2m
step 00154 (1.58%) | loss: 6.327057 | dt: 3417.84ms | tok/sec: 4,793 | mfu: 20.28% | eta: 407.1m
step 00155 (1.59%) | loss: 6.327530 | dt: 2633.73ms | tok/sec: 6,220 | mfu: 26.32% | eta: 407.1m
step 00156 (1.60%) | loss: 6.313237 | dt: 2639.06ms | tok/sec: 6,208 | mfu: 26.26% | eta: 407.2m
step 00157 (1.61%) | loss: 6.286679 | dt: 2579.23ms | tok/sec: 6,352 | mfu: 26.87% | eta: 407.2m
step 00158 (1.62%) | loss: 6.309388 | dt: 2705.37ms | tok/sec: 6,056 | mfu: 25.62% | eta: 407.3m
step 00159 (1.63%) | loss: 6.303176 | dt: 2551.65ms | tok/sec: 6,420 | mfu: 27.16% | eta: 407.3m
step 00160 (1.64%) | loss: 6.246998 | dt: 2641.86ms | tok/sec: 6,201 | mfu: 26.23% | eta: 407.3m
step 00161 (1.65%) | loss: 6.260973 | dt: 2557.93ms | tok/sec: 6,405 | mfu: 27.10% | eta: 407.3m
step 00162 (1.66%) | loss: 6.199462 | dt: 2535.79ms | tok/sec: 6,461 | mfu: 27.33% | eta: 407.2m
step 00163 (1.67%) | loss: 6.158870 | dt: 2549.65ms | tok/sec: 6,425 | mfu: 27.18% | eta: 407.2m
step 00164 (1.68%) | loss: 6.239035 | dt: 2601.23ms | tok/sec: 6,298 | mfu: 26.65% | eta: 407.2m
step 00165 (1.69%) | loss: 6.230106 | dt: 2586.82ms | tok/sec: 6,333 | mfu: 26.79% | eta: 407.2m
step 00166 (1.70%) | loss: 6.242549 | dt: 2579.73ms | tok/sec: 6,351 | mfu: 26.87% | eta: 407.2m
step 00167 (1.71%) | loss: 6.244110 | dt: 2578.43ms | tok/sec: 6,354 | mfu: 26.88% | eta: 407.2m
step 00168 (1.72%) | loss: 6.208391 | dt: 2595.67ms | tok/sec: 6,312 | mfu: 26.70% | eta: 407.2m
step 00169 (1.73%) | loss: 6.200696 | dt: 2558.38ms | tok/sec: 6,404 | mfu: 27.09% | eta: 407.2m
step 00170 (1.74%) | loss: 6.204900 | dt: 2595.63ms | tok/sec: 6,312 | mfu: 26.70% | eta: 407.2m
step 00171 (1.75%) | loss: 6.229711 | dt: 2553.05ms | tok/sec: 6,417 | mfu: 27.15% | eta: 407.1m
step 00172 (1.76%) | loss: 6.212570 | dt: 2568.52ms | tok/sec: 6,378 | mfu: 26.98% | eta: 407.1m
step 00173 (1.77%) | loss: 6.244256 | dt: 2586.54ms | tok/sec: 6,334 | mfu: 26.80% | eta: 407.1m
step 00174 (1.78%) | loss: 6.273214 | dt: 2591.01ms | tok/sec: 6,323 | mfu: 26.75% | eta: 407.1m
step 00175 (1.79%) | loss: 6.314396 | dt: 2561.09ms | tok/sec: 6,397 | mfu: 27.06% | eta: 407.1m
step 00176 (1.80%) | loss: 6.276833 | dt: 2582.40ms | tok/sec: 6,344 | mfu: 26.84% | eta: 407.0m
step 00177 (1.81%) | loss: 6.279101 | dt: 2590.60ms | tok/sec: 6,324 | mfu: 26.76% | eta: 407.0m
