[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: W&B API key is configured. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m setting up run hmcn70i4 (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m setting up run hmcn70i4 (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m setting up run hmcn70i4 (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣾[0m setting up run hmcn70i4 (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣷[0m setting up run hmcn70i4 (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣯[0m setting up run hmcn70i4 (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣟[0m setting up run hmcn70i4 (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⡿[0m setting up run hmcn70i4 (0.5s)
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\dropout_high\wandb\wandb\run-20260701_091220-hmcn70i4[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33mdropout_high[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/hmcn70i4[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.024, scalar_lr=0.15, embedding_lr=0.09, unembedding_lr=0.0006
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.05, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=20, patience=-1
  dropout=0.2
  doc_shuffle=False
  run=dropout_high
  run_dir=runs\dropout_high
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,667,978 (transformer: 13,632,384, value_embeds: 524,288, lm_head: 25,755,648, other: 25,755,658)
FLOPs per token: 2.599380e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 20 epoch(s) (~12200 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825293
step 00001 (0.01%) | loss: 10.825745 | dt: 3002.06ms | tok/sec: 5,457 | mfu: 23.09%
step 00002 (0.02%) | loss: 10.825270 | dt: 2452.72ms | tok/sec: 6,679 | mfu: 28.26%
step 00003 (0.02%) | loss: 10.824882 | dt: 2447.95ms | tok/sec: 6,692 | mfu: 28.31%
step 00027 (0.22%) | loss: 10.683539 | dt: 2444.20ms | tok/sec: 6,703 | mfu: 28.36% | eta: 497.1m
step 00028 (0.23%) | loss: 10.672968 | dt: 2445.33ms | tok/sec: 6,700 | mfu: 28.35% | eta: 497.0m
step 00029 (0.24%) | loss: 10.662491 | dt: 2442.47ms | tok/sec: 6,707 | mfu: 28.38% | eta: 496.9m
step 00030 (0.25%) | loss: 10.648791 | dt: 2455.55ms | tok/sec: 6,672 | mfu: 28.23% | eta: 496.9m
step 00031 (0.25%) | loss: 10.643436 | dt: 2458.86ms | tok/sec: 6,663 | mfu: 28.19% | eta: 496.9m
step 00032 (0.26%) | loss: 10.629511 | dt: 2474.55ms | tok/sec: 6,621 | mfu: 28.01% | eta: 497.1m
step 00033 (0.27%) | loss: 10.614169 | dt: 2474.90ms | tok/sec: 6,620 | mfu: 28.01% | eta: 497.2m
step 00034 (0.28%) | loss: 10.597839 | dt: 2464.07ms | tok/sec: 6,649 | mfu: 28.13% | eta: 497.2m
step 00035 (0.29%) | loss: 10.579422 | dt: 2442.80ms | tok/sec: 6,707 | mfu: 28.38% | eta: 497.1m
step 00036 (0.30%) | loss: 10.562486 | dt: 2459.93ms | tok/sec: 6,660 | mfu: 28.18% | eta: 497.1m
step 00037 (0.30%) | loss: 10.547205 | dt: 2464.31ms | tok/sec: 6,648 | mfu: 28.13% | eta: 497.2m
step 00038 (0.31%) | loss: 10.533321 | dt: 2448.55ms | tok/sec: 6,691 | mfu: 28.31% | eta: 497.1m
step 00039 (0.32%) | loss: 10.517099 | dt: 2449.62ms | tok/sec: 6,688 | mfu: 28.30% | eta: 497.1m
step 00040 (0.33%) | loss: 10.501891 | dt: 2451.67ms | tok/sec: 6,682 | mfu: 28.27% | eta: 497.0m
step 00041 (0.34%) | loss: 10.481957 | dt: 2442.64ms | tok/sec: 6,707 | mfu: 28.38% | eta: 496.9m
step 00042 (0.34%) | loss: 10.467409 | dt: 2465.04ms | tok/sec: 6,646 | mfu: 28.12% | eta: 496.9m
step 00043 (0.35%) | loss: 10.449559 | dt: 2451.69ms | tok/sec: 6,682 | mfu: 28.27% | eta: 496.9m
step 00044 (0.36%) | loss: 10.431090 | dt: 2451.14ms | tok/sec: 6,684 | mfu: 28.28% | eta: 496.9m
step 00045 (0.37%) | loss: 10.413479 | dt: 2446.48ms | tok/sec: 6,696 | mfu: 28.33% | eta: 496.8m
step 00046 (0.38%) | loss: 10.389042 | dt: 2439.53ms | tok/sec: 6,716 | mfu: 28.41% | eta: 496.7m
step 00047 (0.39%) | loss: 10.371656 | dt: 2444.02ms | tok/sec: 6,703 | mfu: 28.36% | eta: 496.6m
step 00048 (0.39%) | loss: 10.346433 | dt: 2446.27ms | tok/sec: 6,697 | mfu: 28.33% | eta: 496.5m
step 00049 (0.40%) | loss: 10.317721 | dt: 2451.70ms | tok/sec: 6,682 | mfu: 28.27% | eta: 496.5m
step 00050 (0.41%) | loss: 10.297775 | dt: 2447.11ms | tok/sec: 6,695 | mfu: 28.32% | eta: 496.4m
step 00051 (0.42%) | loss: 10.272933 | dt: 2451.75ms | tok/sec: 6,682 | mfu: 28.27% | eta: 496.4m
step 00052 (0.43%) | loss: 10.248596 | dt: 2446.20ms | tok/sec: 6,697 | mfu: 28.33% | eta: 496.3m
step 00053 (0.43%) | loss: 10.221670 | dt: 2448.53ms | tok/sec: 6,691 | mfu: 28.31% | eta: 496.3m
step 00054 (0.44%) | loss: 10.198884 | dt: 2449.68ms | tok/sec: 6,688 | mfu: 28.30% | eta: 496.2m
step 00055 (0.45%) | loss: 10.169718 | dt: 2462.51ms | tok/sec: 6,653 | mfu: 28.15% | eta: 496.2m
step 00056 (0.46%) | loss: 10.142939 | dt: 2445.50ms | tok/sec: 6,699 | mfu: 28.34% | eta: 496.2m
step 00057 (0.47%) | loss: 10.117203 | dt: 2450.59ms | tok/sec: 6,685 | mfu: 28.28% | eta: 496.1m
step 00058 (0.48%) | loss: 10.103347 | dt: 2449.92ms | tok/sec: 6,687 | mfu: 28.29% | eta: 496.1m
step 00059 (0.48%) | loss: 10.077609 | dt: 2446.12ms | tok/sec: 6,697 | mfu: 28.33% | eta: 496.0m
step 00060 (0.49%) | loss: 10.046926 | dt: 2451.50ms | tok/sec: 6,683 | mfu: 28.27% | eta: 496.0m
step 00061 (0.50%) | loss: 10.023158 | dt: 2448.95ms | tok/sec: 6,690 | mfu: 28.30% | eta: 495.9m
step 00062 (0.51%) | loss: 9.993862 | dt: 2448.73ms | tok/sec: 6,690 | mfu: 28.30% | eta: 495.9m
step 00063 (0.52%) | loss: 9.968042 | dt: 2449.13ms | tok/sec: 6,689 | mfu: 28.30% | eta: 495.8m
step 00064 (0.52%) | loss: 9.943397 | dt: 2447.74ms | tok/sec: 6,693 | mfu: 28.32% | eta: 495.8m
step 00065 (0.53%) | loss: 9.905131 | dt: 2449.74ms | tok/sec: 6,688 | mfu: 28.30% | eta: 495.7m
step 00066 (0.54%) | loss: 9.869269 | dt: 2449.37ms | tok/sec: 6,689 | mfu: 28.30% | eta: 495.7m
step 00067 (0.55%) | loss: 9.834507 | dt: 2450.25ms | tok/sec: 6,686 | mfu: 28.29% | eta: 495.6m
step 00068 (0.56%) | loss: 9.810980 | dt: 2444.53ms | tok/sec: 6,702 | mfu: 28.35% | eta: 495.6m
step 00069 (0.57%) | loss: 9.771350 | dt: 2450.50ms | tok/sec: 6,685 | mfu: 28.28% | eta: 495.5m
step 00070 (0.57%) | loss: 9.745856 | dt: 2449.54ms | tok/sec: 6,688 | mfu: 28.30% | eta: 495.5m
step 00071 (0.58%) | loss: 9.718364 | dt: 2445.60ms | tok/sec: 6,699 | mfu: 28.34% | eta: 495.4m
step 00072 (0.59%) | loss: 9.694266 | dt: 2450.81ms | tok/sec: 6,685 | mfu: 28.28% | eta: 495.4m
step 00073 (0.60%) | loss: 9.647012 | dt: 2447.05ms | tok/sec: 6,695 | mfu: 28.32% | eta: 495.3m
step 00074 (0.61%) | loss: 9.624392 | dt: 2451.41ms | tok/sec: 6,683 | mfu: 28.27% | eta: 495.3m
step 00075 (0.61%) | loss: 9.585160 | dt: 2446.18ms | tok/sec: 6,697 | mfu: 28.33% | eta: 495.3m
step 00076 (0.62%) | loss: 9.548535 | dt: 2450.93ms | tok/sec: 6,684 | mfu: 28.28% | eta: 495.2m
step 00077 (0.63%) | loss: 9.521431 | dt: 2446.21ms | tok/sec: 6,697 | mfu: 28.33% | eta: 495.2m
step 00078 (0.64%) | loss: 9.503797 | dt: 2448.49ms | tok/sec: 6,691 | mfu: 28.31% | eta: 495.1m
step 00079 (0.65%) | loss: 9.472430 | dt: 2445.26ms | tok/sec: 6,700 | mfu: 28.35% | eta: 495.1m
step 00080 (0.66%) | loss: 9.424708 | dt: 2450.54ms | tok/sec: 6,685 | mfu: 28.28% | eta: 495.0m
step 00081 (0.66%) | loss: 9.389366 | dt: 2443.34ms | tok/sec: 6,705 | mfu: 28.37% | eta: 495.0m
step 00082 (0.67%) | loss: 9.354484 | dt: 2450.57ms | tok/sec: 6,685 | mfu: 28.28% | eta: 494.9m
step 00083 (0.68%) | loss: 9.332817 | dt: 2443.57ms | tok/sec: 6,704 | mfu: 28.36% | eta: 494.9m
step 00084 (0.69%) | loss: 9.304888 | dt: 2446.29ms | tok/sec: 6,697 | mfu: 28.33% | eta: 494.8m
step 00085 (0.70%) | loss: 9.273683 | dt: 2446.49ms | tok/sec: 6,696 | mfu: 28.33% | eta: 494.8m
step 00086 (0.70%) | loss: 9.242642 | dt: 2447.22ms | tok/sec: 6,694 | mfu: 28.32% | eta: 494.7m
step 00087 (0.71%) | loss: 9.207752 | dt: 2449.13ms | tok/sec: 6,689 | mfu: 28.30% | eta: 494.7m
step 00088 (0.72%) | loss: 9.164233 | dt: 2446.70ms | tok/sec: 6,696 | mfu: 28.33% | eta: 494.6m
step 00089 (0.73%) | loss: 9.129439 | dt: 2449.79ms | tok/sec: 6,687 | mfu: 28.29% | eta: 494.6m
step 00090 (0.74%) | loss: 9.105785 | dt: 2456.33ms | tok/sec: 6,670 | mfu: 28.22% | eta: 494.5m
step 00091 (0.75%) | loss: 9.081972 | dt: 2481.82ms | tok/sec: 6,601 | mfu: 27.93% | eta: 494.6m
step 00092 (0.75%) | loss: 9.046041 | dt: 2442.29ms | tok/sec: 6,708 | mfu: 28.38% | eta: 494.5m
step 00093 (0.76%) | loss: 9.005005 | dt: 2450.72ms | tok/sec: 6,685 | mfu: 28.28% | eta: 494.5m
step 00094 (0.77%) | loss: 8.993810 | dt: 2449.44ms | tok/sec: 6,688 | mfu: 28.30% | eta: 494.4m
step 00095 (0.78%) | loss: 8.969147 | dt: 2460.67ms | tok/sec: 6,658 | mfu: 28.17% | eta: 494.4m
step 00096 (0.79%) | loss: 8.918314 | dt: 2456.81ms | tok/sec: 6,668 | mfu: 28.21% | eta: 494.4m
step 00097 (0.80%) | loss: 8.893637 | dt: 2460.46ms | tok/sec: 6,658 | mfu: 28.17% | eta: 494.4m
step 00098 (0.80%) | loss: 8.863247 | dt: 2450.72ms | tok/sec: 6,685 | mfu: 28.28% | eta: 494.3m
step 00099 (0.81%) | loss: 8.834195 | dt: 2460.94ms | tok/sec: 6,657 | mfu: 28.16% | eta: 494.3m
step 00100 (0.82%) | loss: 8.795136 | dt: 2455.43ms | tok/sec: 6,672 | mfu: 28.23% | eta: 494.3m
step 00101 (0.83%) | loss: 8.761976 | dt: 2451.94ms | tok/sec: 6,682 | mfu: 28.27% | eta: 494.2m
step 00102 (0.84%) | loss: 8.715067 | dt: 2456.07ms | tok/sec: 6,670 | mfu: 28.22% | eta: 494.2m
step 00103 (0.84%) | loss: 8.678854 | dt: 2459.95ms | tok/sec: 6,660 | mfu: 28.18% | eta: 494.2m
step 00104 (0.85%) | loss: 8.636790 | dt: 2457.18ms | tok/sec: 6,667 | mfu: 28.21% | eta: 494.2m
step 00105 (0.86%) | loss: 8.634705 | dt: 2454.34ms | tok/sec: 6,675 | mfu: 28.24% | eta: 494.1m
step 00106 (0.87%) | loss: 8.608089 | dt: 2454.98ms | tok/sec: 6,673 | mfu: 28.23% | eta: 494.1m
step 00107 (0.88%) | loss: 8.565414 | dt: 2457.61ms | tok/sec: 6,666 | mfu: 28.20% | eta: 494.1m
step 00108 (0.89%) | loss: 8.534541 | dt: 2451.86ms | tok/sec: 6,682 | mfu: 28.27% | eta: 494.0m
step 00109 (0.89%) | loss: 8.510470 | dt: 2457.10ms | tok/sec: 6,668 | mfu: 28.21% | eta: 494.0m
step 00110 (0.90%) | loss: 8.510815 | dt: 2459.29ms | tok/sec: 6,662 | mfu: 28.19% | eta: 494.0m
step 00111 (0.91%) | loss: 8.471428 | dt: 2456.24ms | tok/sec: 6,670 | mfu: 28.22% | eta: 493.9m
step 00112 (0.92%) | loss: 8.427336 | dt: 2457.61ms | tok/sec: 6,666 | mfu: 28.20% | eta: 493.9m
step 00113 (0.93%) | loss: 8.407143 | dt: 2448.40ms | tok/sec: 6,691 | mfu: 28.31% | eta: 493.9m
step 00114 (0.93%) | loss: 8.370191 | dt: 2457.57ms | tok/sec: 6,666 | mfu: 28.20% | eta: 493.8m
step 00115 (0.94%) | loss: 8.354985 | dt: 2448.88ms | tok/sec: 6,690 | mfu: 28.30% | eta: 493.8m
step 00116 (0.95%) | loss: 8.320020 | dt: 2452.25ms | tok/sec: 6,681 | mfu: 28.27% | eta: 493.7m
step 00117 (0.96%) | loss: 8.262291 | dt: 2446.32ms | tok/sec: 6,697 | mfu: 28.33% | eta: 493.7m
step 00118 (0.97%) | loss: 8.245561 | dt: 2461.20ms | tok/sec: 6,656 | mfu: 28.16% | eta: 493.7m
step 00119 (0.98%) | loss: 8.225001 | dt: 2448.58ms | tok/sec: 6,691 | mfu: 28.31% | eta: 493.6m
step 00120 (0.98%) | loss: 8.200958 | dt: 2453.37ms | tok/sec: 6,678 | mfu: 28.25% | eta: 493.6m
step 00121 (0.99%) | loss: 8.272335 | dt: 2453.20ms | tok/sec: 6,678 | mfu: 28.25% | eta: 493.5m
step 00122 (1.00%) | loss: 8.230724 | dt: 2454.16ms | tok/sec: 6,676 | mfu: 28.24% | eta: 493.5m
step 00123 (1.01%) | loss: 8.186235 | dt: 2450.54ms | tok/sec: 6,685 | mfu: 28.28% | eta: 493.5m
step 00124 (1.02%) | loss: 8.153424 | dt: 2450.60ms | tok/sec: 6,685 | mfu: 28.28% | eta: 493.4m
step 00125 (1.02%) | loss: 8.167602 | dt: 2446.39ms | tok/sec: 6,697 | mfu: 28.33% | eta: 493.4m
step 00126 (1.03%) | loss: 8.152632 | dt: 2449.77ms | tok/sec: 6,687 | mfu: 28.29% | eta: 493.3m
step 00127 (1.04%) | loss: 8.126583 | dt: 2448.95ms | tok/sec: 6,690 | mfu: 28.30% | eta: 493.3m
step 00128 (1.05%) | loss: 8.099581 | dt: 2455.38ms | tok/sec: 6,672 | mfu: 28.23% | eta: 493.3m
step 00129 (1.06%) | loss: 8.055205 | dt: 2456.75ms | tok/sec: 6,668 | mfu: 28.21% | eta: 493.2m
step 00130 (1.07%) | loss: 8.007544 | dt: 2451.98ms | tok/sec: 6,681 | mfu: 28.27% | eta: 493.2m
step 00131 (1.07%) | loss: 8.008541 | dt: 2447.20ms | tok/sec: 6,694 | mfu: 28.32% | eta: 493.1m
step 00132 (1.08%) | loss: 7.992556 | dt: 2453.47ms | tok/sec: 6,677 | mfu: 28.25% | eta: 493.1m
step 00133 (1.09%) | loss: 7.973868 | dt: 2448.01ms | tok/sec: 6,692 | mfu: 28.31% | eta: 493.0m
step 00134 (1.10%) | loss: 7.925688 | dt: 2457.75ms | tok/sec: 6,666 | mfu: 28.20% | eta: 493.0m
step 00135 (1.11%) | loss: 7.919048 | dt: 2451.16ms | tok/sec: 6,684 | mfu: 28.28% | eta: 493.0m
step 00136 (1.11%) | loss: 7.899228 | dt: 2452.58ms | tok/sec: 6,680 | mfu: 28.26% | eta: 492.9m
step 00137 (1.12%) | loss: 7.867197 | dt: 2449.96ms | tok/sec: 6,687 | mfu: 28.29% | eta: 492.9m
step 00138 (1.13%) | loss: 7.827654 | dt: 2446.94ms | tok/sec: 6,695 | mfu: 28.32% | eta: 492.8m
step 00139 (1.14%) | loss: 7.823452 | dt: 2449.68ms | tok/sec: 6,688 | mfu: 28.30% | eta: 492.8m
step 00140 (1.15%) | loss: 7.816703 | dt: 2446.12ms | tok/sec: 6,697 | mfu: 28.33% | eta: 492.8m
step 00141 (1.16%) | loss: 7.834102 | dt: 2450.23ms | tok/sec: 6,686 | mfu: 28.29% | eta: 492.7m
step 00142 (1.16%) | loss: 7.791932 | dt: 2448.63ms | tok/sec: 6,691 | mfu: 28.31% | eta: 492.7m
step 00143 (1.17%) | loss: 7.758472 | dt: 2452.59ms | tok/sec: 6,680 | mfu: 28.26% | eta: 492.6m
step 00144 (1.18%) | loss: 7.720272 | dt: 2444.99ms | tok/sec: 6,701 | mfu: 28.35% | eta: 492.6m
step 00145 (1.19%) | loss: 7.680991 | dt: 2450.33ms | tok/sec: 6,686 | mfu: 28.29% | eta: 492.5m
step 00146 (1.20%) | loss: 7.658059 | dt: 2447.26ms | tok/sec: 6,694 | mfu: 28.32% | eta: 492.5m
step 00147 (1.20%) | loss: 7.635559 | dt: 2450.71ms | tok/sec: 6,685 | mfu: 28.28% | eta: 492.4m
step 00148 (1.21%) | loss: 7.618696 | dt: 2445.47ms | tok/sec: 6,699 | mfu: 28.34% | eta: 492.4m
step 00149 (1.22%) | loss: 7.620665 | dt: 2453.30ms | tok/sec: 6,678 | mfu: 28.25% | eta: 492.4m
step 00150 (1.23%) | loss: 7.622825 | dt: 2445.31ms | tok/sec: 6,700 | mfu: 28.35% | eta: 492.3m
step 00151 (1.24%) | loss: 7.622316 | dt: 2456.96ms | tok/sec: 6,668 | mfu: 28.21% | eta: 492.3m
step 00152 (1.25%) | loss: 7.624718 | dt: 2442.65ms | tok/sec: 6,707 | mfu: 28.38% | eta: 492.2m
step 00153 (1.25%) | loss: 7.593496 | dt: 2454.80ms | tok/sec: 6,674 | mfu: 28.24% | eta: 492.2m
step 00154 (1.26%) | loss: 7.596240 | dt: 2445.68ms | tok/sec: 6,699 | mfu: 28.34% | eta: 492.1m
step 00155 (1.27%) | loss: 7.599400 | dt: 2452.60ms | tok/sec: 6,680 | mfu: 28.26% | eta: 492.1m
step 00156 (1.28%) | loss: 7.572869 | dt: 2446.18ms | tok/sec: 6,697 | mfu: 28.33% | eta: 492.1m
step 00157 (1.29%) | loss: 7.591815 | dt: 2446.78ms | tok/sec: 6,696 | mfu: 28.33% | eta: 492.0m
step 00158 (1.30%) | loss: 7.587540 | dt: 2451.24ms | tok/sec: 6,683 | mfu: 28.27% | eta: 492.0m
step 00159 (1.30%) | loss: 7.573488 | dt: 2457.11ms | tok/sec: 6,667 | mfu: 28.21% | eta: 491.9m
step 00160 (1.31%) | loss: 7.610141 | dt: 2453.24ms | tok/sec: 6,678 | mfu: 28.25% | eta: 491.9m
step 00161 (1.32%) | loss: 7.611278 | dt: 2456.64ms | tok/sec: 6,669 | mfu: 28.21% | eta: 491.9m
step 00162 (1.33%) | loss: 7.585814 | dt: 2450.07ms | tok/sec: 6,687 | mfu: 28.29% | eta: 491.8m
step 00163 (1.34%) | loss: 7.611789 | dt: 2448.08ms | tok/sec: 6,692 | mfu: 28.31% | eta: 491.8m
step 00164 (1.34%) | loss: 7.621428 | dt: 2468.63ms | tok/sec: 6,636 | mfu: 28.08% | eta: 491.8m
step 00165 (1.35%) | loss: 7.631928 | dt: 2461.98ms | tok/sec: 6,654 | mfu: 28.15% | eta: 491.7m
step 00166 (1.36%) | loss: 7.641754 | dt: 2450.91ms | tok/sec: 6,684 | mfu: 28.28% | eta: 491.7m
step 00167 (1.37%) | loss: 7.612295 | dt: 2451.38ms | tok/sec: 6,683 | mfu: 28.27% | eta: 491.6m
step 00168 (1.38%) | loss: 7.621424 | dt: 2449.29ms | tok/sec: 6,689 | mfu: 28.30% | eta: 491.6m
step 00169 (1.39%) | loss: 7.582985 | dt: 2447.43ms | tok/sec: 6,694 | mfu: 28.32% | eta: 491.6m
step 00170 (1.39%) | loss: 7.578308 | dt: 2453.32ms | tok/sec: 6,678 | mfu: 28.25% | eta: 491.5m
step 00171 (1.40%) | loss: 7.552951 | dt: 2448.18ms | tok/sec: 6,692 | mfu: 28.31% | eta: 491.5m
step 00172 (1.41%) | loss: 7.541516 | dt: 2450.86ms | tok/sec: 6,684 | mfu: 28.28% | eta: 491.4m
step 00173 (1.42%) | loss: 7.556342 | dt: 2449.16ms | tok/sec: 6,689 | mfu: 28.30% | eta: 491.4m
step 00174 (1.43%) | loss: 7.570019 | dt: 2453.03ms | tok/sec: 6,679 | mfu: 28.26% | eta: 491.3m
step 00175 (1.43%) | loss: 7.559417 | dt: 2450.69ms | tok/sec: 6,685 | mfu: 28.28% | eta: 491.3m
