[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: W&B API key is configured. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m setting up run sytr3g5q (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m setting up run sytr3g5q (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m setting up run sytr3g5q (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣾[0m setting up run sytr3g5q (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣷[0m setting up run sytr3g5q (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣯[0m setting up run sytr3g5q (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣟[0m setting up run sytr3g5q (0.5s)
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\arch_identity_gate\wandb\wandb\run-20260709_013653-sytr3g5q[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33march_identity_gate[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/sytr3g5q[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=True
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  --- Architecture Ablation Flags ---
  no_attn_gate=False, attn_gate_variant=identity
  no_skip_connections=False
  no_value_residual=False
  no_key_offset=False
  rope_variant=half
  run=arch_identity_gate
  run_dir=runs\arch_identity_gate
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,667,978 (transformer: 13,632,384, value_embeds: 524,288, lm_head: 25,755,648, other: 25,755,658)
FLOPs per token: 2.599380e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 16 epoch(s) (~9760 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825293
step 00001 (0.01%) | loss: 10.825335 | dt: 3033.81ms | tok/sec: 5,400 | mfu: 22.85%
step 00002 (0.02%) | loss: 10.796188 | dt: 2469.68ms | tok/sec: 6,634 | mfu: 28.07%
step 00003 (0.03%) | loss: 10.766135 | dt: 2491.84ms | tok/sec: 6,575 | mfu: 27.82%
step 00028 (0.29%) | loss: 7.545254 | dt: 2478.21ms | tok/sec: 6,611 | mfu: 27.97% | eta: 405.5m
step 00029 (0.30%) | loss: 7.495376 | dt: 2547.93ms | tok/sec: 6,430 | mfu: 27.20% | eta: 405.8m
step 00030 (0.31%) | loss: 7.440950 | dt: 2444.82ms | tok/sec: 6,701 | mfu: 28.35% | eta: 405.4m
step 00031 (0.32%) | loss: 7.395826 | dt: 2456.93ms | tok/sec: 6,668 | mfu: 28.21% | eta: 405.1m
step 00032 (0.33%) | loss: 7.363720 | dt: 2500.29ms | tok/sec: 6,552 | mfu: 27.72% | eta: 405.1m
step 00033 (0.34%) | loss: 7.351306 | dt: 2465.47ms | tok/sec: 6,645 | mfu: 28.11% | eta: 404.8m
step 00034 (0.35%) | loss: 7.275536 | dt: 2458.82ms | tok/sec: 6,663 | mfu: 28.19% | eta: 404.6m
step 00035 (0.36%) | loss: 7.254834 | dt: 2449.95ms | tok/sec: 6,687 | mfu: 28.29% | eta: 404.3m
step 00036 (0.37%) | loss: 7.231208 | dt: 2522.63ms | tok/sec: 6,494 | mfu: 27.47% | eta: 404.4m
step 00037 (0.38%) | loss: 7.202796 | dt: 2459.58ms | tok/sec: 6,661 | mfu: 28.18% | eta: 404.2m
step 00038 (0.39%) | loss: 7.176207 | dt: 2463.92ms | tok/sec: 6,649 | mfu: 28.13% | eta: 404.0m
step 00039 (0.40%) | loss: 7.155888 | dt: 2450.13ms | tok/sec: 6,686 | mfu: 28.29% | eta: 403.8m
step 00040 (0.41%) | loss: 7.173133 | dt: 2500.63ms | tok/sec: 6,551 | mfu: 27.72% | eta: 403.8m
step 00041 (0.42%) | loss: 7.142706 | dt: 2449.12ms | tok/sec: 6,689 | mfu: 28.30% | eta: 403.6m
step 00042 (0.43%) | loss: 7.104373 | dt: 2455.75ms | tok/sec: 6,671 | mfu: 28.22% | eta: 403.4m
step 00043 (0.44%) | loss: 7.128237 | dt: 2453.77ms | tok/sec: 6,677 | mfu: 28.25% | eta: 403.2m
step 00044 (0.45%) | loss: 7.097782 | dt: 2478.44ms | tok/sec: 6,610 | mfu: 27.97% | eta: 403.1m
step 00045 (0.46%) | loss: 7.038792 | dt: 2447.62ms | tok/sec: 6,693 | mfu: 28.32% | eta: 402.9m
step 00046 (0.47%) | loss: 7.014338 | dt: 2522.42ms | tok/sec: 6,495 | mfu: 27.48% | eta: 403.0m
step 00047 (0.48%) | loss: 6.981924 | dt: 2452.76ms | tok/sec: 6,679 | mfu: 28.26% | eta: 402.8m
step 00048 (0.49%) | loss: 6.977187 | dt: 2481.67ms | tok/sec: 6,602 | mfu: 27.93% | eta: 402.7m
step 00049 (0.50%) | loss: 7.046664 | dt: 2444.42ms | tok/sec: 6,702 | mfu: 28.35% | eta: 402.5m
step 00050 (0.51%) | loss: 6.972584 | dt: 2478.78ms | tok/sec: 6,609 | mfu: 27.96% | eta: 402.5m
step 00051 (0.52%) | loss: 6.960106 | dt: 2467.38ms | tok/sec: 6,640 | mfu: 28.09% | eta: 402.4m
step 00052 (0.53%) | loss: 6.948458 | dt: 2459.55ms | tok/sec: 6,661 | mfu: 28.18% | eta: 402.2m
step 00053 (0.54%) | loss: 6.950765 | dt: 2487.30ms | tok/sec: 6,587 | mfu: 27.87% | eta: 402.2m
step 00054 (0.55%) | loss: 6.960246 | dt: 2496.44ms | tok/sec: 6,562 | mfu: 27.76% | eta: 402.2m
step 00055 (0.56%) | loss: 6.935401 | dt: 2469.62ms | tok/sec: 6,634 | mfu: 28.07% | eta: 402.1m
step 00056 (0.57%) | loss: 6.922930 | dt: 2444.01ms | tok/sec: 6,703 | mfu: 28.36% | eta: 401.9m
step 00057 (0.58%) | loss: 6.923634 | dt: 2455.62ms | tok/sec: 6,672 | mfu: 28.23% | eta: 401.8m
step 00058 (0.59%) | loss: 6.861304 | dt: 2458.88ms | tok/sec: 6,663 | mfu: 28.19% | eta: 401.7m
step 00059 (0.60%) | loss: 6.864517 | dt: 2464.19ms | tok/sec: 6,648 | mfu: 28.13% | eta: 401.6m
step 00060 (0.61%) | loss: 6.867209 | dt: 2457.24ms | tok/sec: 6,667 | mfu: 28.21% | eta: 401.5m
step 00061 (0.62%) | loss: 6.863704 | dt: 2533.87ms | tok/sec: 6,465 | mfu: 27.35% | eta: 401.6m
step 00062 (0.64%) | loss: 6.912708 | dt: 2475.53ms | tok/sec: 6,618 | mfu: 28.00% | eta: 401.5m
step 00063 (0.65%) | loss: 6.910115 | dt: 2466.10ms | tok/sec: 6,643 | mfu: 28.10% | eta: 401.4m
step 00064 (0.66%) | loss: 6.904866 | dt: 2475.81ms | tok/sec: 6,617 | mfu: 27.99% | eta: 401.3m
step 00065 (0.67%) | loss: 6.865957 | dt: 2458.86ms | tok/sec: 6,663 | mfu: 28.19% | eta: 401.2m
step 00066 (0.68%) | loss: 6.812729 | dt: 2474.81ms | tok/sec: 6,620 | mfu: 28.01% | eta: 401.2m
step 00067 (0.69%) | loss: 6.751794 | dt: 2469.63ms | tok/sec: 6,634 | mfu: 28.07% | eta: 401.1m
step 00068 (0.70%) | loss: 6.734596 | dt: 2431.99ms | tok/sec: 6,736 | mfu: 28.50% | eta: 400.9m
step 00069 (0.71%) | loss: 6.736384 | dt: 2482.68ms | tok/sec: 6,599 | mfu: 27.92% | eta: 400.9m
step 00070 (0.72%) | loss: 6.762152 | dt: 2496.28ms | tok/sec: 6,563 | mfu: 27.77% | eta: 400.9m
step 00071 (0.73%) | loss: 6.746840 | dt: 2462.02ms | tok/sec: 6,654 | mfu: 28.15% | eta: 400.8m
step 00072 (0.74%) | loss: 6.742508 | dt: 2470.07ms | tok/sec: 6,633 | mfu: 28.06% | eta: 400.7m
step 00073 (0.75%) | loss: 6.740255 | dt: 2504.47ms | tok/sec: 6,541 | mfu: 27.67% | eta: 400.7m
step 00074 (0.76%) | loss: 6.742663 | dt: 2491.21ms | tok/sec: 6,576 | mfu: 27.82% | eta: 400.7m
step 00075 (0.77%) | loss: 6.767015 | dt: 2529.76ms | tok/sec: 6,476 | mfu: 27.40% | eta: 400.8m
step 00076 (0.78%) | loss: 6.700179 | dt: 2495.84ms | tok/sec: 6,564 | mfu: 27.77% | eta: 400.8m
step 00077 (0.79%) | loss: 6.710349 | dt: 2490.65ms | tok/sec: 6,578 | mfu: 27.83% | eta: 400.7m
step 00078 (0.80%) | loss: 6.691240 | dt: 2549.56ms | tok/sec: 6,426 | mfu: 27.19% | eta: 400.8m
step 00079 (0.81%) | loss: 6.657443 | dt: 2523.31ms | tok/sec: 6,493 | mfu: 27.47% | eta: 400.9m
step 00080 (0.82%) | loss: 6.613288 | dt: 2485.01ms | tok/sec: 6,593 | mfu: 27.89% | eta: 400.9m
step 00081 (0.83%) | loss: 6.629361 | dt: 2518.14ms | tok/sec: 6,506 | mfu: 27.53% | eta: 400.9m
step 00082 (0.84%) | loss: 6.697446 | dt: 2482.02ms | tok/sec: 6,601 | mfu: 27.93% | eta: 400.8m
step 00083 (0.85%) | loss: 6.736748 | dt: 2529.50ms | tok/sec: 6,477 | mfu: 27.40% | eta: 400.9m
step 00084 (0.86%) | loss: 6.711349 | dt: 2477.68ms | tok/sec: 6,612 | mfu: 27.97% | eta: 400.8m
step 00085 (0.87%) | loss: 6.678635 | dt: 2465.91ms | tok/sec: 6,644 | mfu: 28.11% | eta: 400.7m
step 00086 (0.88%) | loss: 6.698566 | dt: 2438.59ms | tok/sec: 6,718 | mfu: 28.42% | eta: 400.6m
step 00087 (0.89%) | loss: 6.680962 | dt: 2474.88ms | tok/sec: 6,620 | mfu: 28.01% | eta: 400.6m
step 00088 (0.90%) | loss: 6.691762 | dt: 2492.80ms | tok/sec: 6,572 | mfu: 27.80% | eta: 400.5m
step 00089 (0.91%) | loss: 6.673314 | dt: 2434.06ms | tok/sec: 6,731 | mfu: 28.48% | eta: 400.4m
step 00090 (0.92%) | loss: 6.631954 | dt: 2466.28ms | tok/sec: 6,643 | mfu: 28.10% | eta: 400.3m
step 00091 (0.93%) | loss: 6.595050 | dt: 2439.15ms | tok/sec: 6,717 | mfu: 28.42% | eta: 400.2m
step 00092 (0.94%) | loss: 6.591108 | dt: 2534.76ms | tok/sec: 6,463 | mfu: 27.34% | eta: 400.2m
step 00093 (0.95%) | loss: 6.583244 | dt: 2456.36ms | tok/sec: 6,670 | mfu: 28.22% | eta: 400.2m
step 00094 (0.96%) | loss: 6.574132 | dt: 2523.44ms | tok/sec: 6,492 | mfu: 27.47% | eta: 400.2m
step 00095 (0.97%) | loss: 6.551666 | dt: 2445.73ms | tok/sec: 6,699 | mfu: 28.34% | eta: 400.1m
step 00096 (0.98%) | loss: 6.548911 | dt: 2517.36ms | tok/sec: 6,508 | mfu: 27.53% | eta: 400.1m
step 00097 (0.99%) | loss: 6.498677 | dt: 2457.65ms | tok/sec: 6,666 | mfu: 28.20% | eta: 400.0m
step 00098 (1.00%) | loss: 6.486428 | dt: 2534.72ms | tok/sec: 6,463 | mfu: 27.34% | eta: 400.0m
step 00099 (1.01%) | loss: 6.470198 | dt: 2478.76ms | tok/sec: 6,609 | mfu: 27.96% | eta: 400.0m
step 00100 (1.02%) | loss: 6.487822 | dt: 2524.04ms | tok/sec: 6,491 | mfu: 27.46% | eta: 400.0m
step 00101 (1.03%) | loss: 6.519446 | dt: 2432.68ms | tok/sec: 6,734 | mfu: 28.49% | eta: 399.9m
step 00102 (1.05%) | loss: 6.531242 | dt: 2536.62ms | tok/sec: 6,458 | mfu: 27.32% | eta: 399.9m
step 00103 (1.06%) | loss: 6.516362 | dt: 2467.03ms | tok/sec: 6,641 | mfu: 28.10% | eta: 399.9m
step 00104 (1.07%) | loss: 6.484095 | dt: 2477.49ms | tok/sec: 6,613 | mfu: 27.98% | eta: 399.8m
step 00105 (1.08%) | loss: 6.543227 | dt: 2471.05ms | tok/sec: 6,630 | mfu: 28.05% | eta: 399.8m
step 00106 (1.09%) | loss: 6.558767 | dt: 2495.03ms | tok/sec: 6,566 | mfu: 27.78% | eta: 399.7m
step 00107 (1.10%) | loss: 6.545920 | dt: 2486.85ms | tok/sec: 6,588 | mfu: 27.87% | eta: 399.7m
step 00108 (1.11%) | loss: 6.530123 | dt: 2467.55ms | tok/sec: 6,639 | mfu: 28.09% | eta: 399.6m
step 00109 (1.12%) | loss: 6.544780 | dt: 2495.82ms | tok/sec: 6,564 | mfu: 27.77% | eta: 399.6m
step 00110 (1.13%) | loss: 6.544411 | dt: 2518.22ms | tok/sec: 6,506 | mfu: 27.53% | eta: 399.6m
step 00111 (1.14%) | loss: 6.483004 | dt: 2492.08ms | tok/sec: 6,574 | mfu: 27.81% | eta: 399.6m
step 00112 (1.15%) | loss: 6.466854 | dt: 2507.27ms | tok/sec: 6,534 | mfu: 27.64% | eta: 399.6m
step 00113 (1.16%) | loss: 6.441362 | dt: 2483.15ms | tok/sec: 6,598 | mfu: 27.91% | eta: 399.5m
step 00114 (1.17%) | loss: 6.458589 | dt: 2525.89ms | tok/sec: 6,486 | mfu: 27.44% | eta: 399.5m
step 00115 (1.18%) | loss: 6.464690 | dt: 2489.99ms | tok/sec: 6,579 | mfu: 27.83% | eta: 399.5m
step 00116 (1.19%) | loss: 6.473841 | dt: 2471.22ms | tok/sec: 6,629 | mfu: 28.05% | eta: 399.5m
step 00117 (1.20%) | loss: 6.517989 | dt: 2478.19ms | tok/sec: 6,611 | mfu: 27.97% | eta: 399.4m
step 00118 (1.21%) | loss: 6.464802 | dt: 2535.40ms | tok/sec: 6,462 | mfu: 27.34% | eta: 399.4m
step 00119 (1.22%) | loss: 6.451536 | dt: 2487.25ms | tok/sec: 6,587 | mfu: 27.87% | eta: 399.4m
step 00120 (1.23%) | loss: 6.414233 | dt: 2460.57ms | tok/sec: 6,658 | mfu: 28.17% | eta: 399.3m
step 00121 (1.24%) | loss: 6.428263 | dt: 2497.91ms | tok/sec: 6,559 | mfu: 27.75% | eta: 399.3m
step 00122 (1.25%) | loss: 6.426465 | dt: 2457.74ms | tok/sec: 6,666 | mfu: 28.20% | eta: 399.2m
step 00123 (1.26%) | loss: 6.454737 | dt: 2488.36ms | tok/sec: 6,584 | mfu: 27.86% | eta: 399.2m
step 00124 (1.27%) | loss: 6.471079 | dt: 2523.42ms | tok/sec: 6,492 | mfu: 27.47% | eta: 399.2m
step 00125 (1.28%) | loss: 6.477527 | dt: 2493.44ms | tok/sec: 6,570 | mfu: 27.80% | eta: 399.2m
step 00126 (1.29%) | loss: 6.457035 | dt: 2534.06ms | tok/sec: 6,465 | mfu: 27.35% | eta: 399.2m
step 00127 (1.30%) | loss: 6.450459 | dt: 2489.04ms | tok/sec: 6,582 | mfu: 27.85% | eta: 399.1m
step 00128 (1.31%) | loss: 6.465480 | dt: 2528.08ms | tok/sec: 6,480 | mfu: 27.42% | eta: 399.1m
step 00129 (1.32%) | loss: 6.454540 | dt: 2495.04ms | tok/sec: 6,566 | mfu: 27.78% | eta: 399.1m
step 00130 (1.33%) | loss: 6.453706 | dt: 2461.06ms | tok/sec: 6,657 | mfu: 28.16% | eta: 399.0m
step 00131 (1.34%) | loss: 6.441240 | dt: 2510.78ms | tok/sec: 6,525 | mfu: 27.61% | eta: 399.0m
step 00132 (1.35%) | loss: 6.360905 | dt: 2467.06ms | tok/sec: 6,641 | mfu: 28.10% | eta: 399.0m
step 00133 (1.36%) | loss: 6.363358 | dt: 2503.88ms | tok/sec: 6,543 | mfu: 27.68% | eta: 398.9m
step 00134 (1.37%) | loss: 6.369468 | dt: 2466.46ms | tok/sec: 6,642 | mfu: 28.10% | eta: 398.9m
step 00135 (1.38%) | loss: 6.294396 | dt: 2498.07ms | tok/sec: 6,558 | mfu: 27.75% | eta: 398.9m
step 00136 (1.39%) | loss: 6.320213 | dt: 2450.21ms | tok/sec: 6,686 | mfu: 28.29% | eta: 398.8m
step 00137 (1.40%) | loss: 6.307696 | dt: 2506.14ms | tok/sec: 6,537 | mfu: 27.66% | eta: 398.8m
step 00138 (1.41%) | loss: 6.339241 | dt: 2468.77ms | tok/sec: 6,636 | mfu: 28.08% | eta: 398.7m
step 00139 (1.42%) | loss: 6.391193 | dt: 2511.48ms | tok/sec: 6,523 | mfu: 27.60% | eta: 398.7m
step 00140 (1.43%) | loss: 6.268948 | dt: 2457.52ms | tok/sec: 6,666 | mfu: 28.20% | eta: 398.6m
step 00141 (1.44%) | loss: 6.272892 | dt: 2479.20ms | tok/sec: 6,608 | mfu: 27.96% | eta: 398.6m
step 00142 (1.45%) | loss: 6.264734 | dt: 2433.72ms | tok/sec: 6,732 | mfu: 28.48% | eta: 398.5m
step 00143 (1.47%) | loss: 6.286484 | dt: 2523.81ms | tok/sec: 6,491 | mfu: 27.46% | eta: 398.5m
step 00144 (1.48%) | loss: 6.265607 | dt: 2468.08ms | tok/sec: 6,638 | mfu: 28.08% | eta: 398.4m
step 00145 (1.49%) | loss: 6.251926 | dt: 2482.62ms | tok/sec: 6,599 | mfu: 27.92% | eta: 398.3m
step 00146 (1.50%) | loss: 6.265618 | dt: 2453.41ms | tok/sec: 6,678 | mfu: 28.25% | eta: 398.3m
step 00147 (1.51%) | loss: 6.256824 | dt: 2500.49ms | tok/sec: 6,552 | mfu: 27.72% | eta: 398.2m
step 00148 (1.52%) | loss: 6.283541 | dt: 2452.99ms | tok/sec: 6,679 | mfu: 28.26% | eta: 398.2m
step 00149 (1.53%) | loss: 6.280569 | dt: 2507.69ms | tok/sec: 6,533 | mfu: 27.64% | eta: 398.2m
step 00150 (1.54%) | loss: 6.278683 | dt: 2482.18ms | tok/sec: 6,600 | mfu: 27.92% | eta: 398.1m
step 00151 (1.55%) | loss: 6.280731 | dt: 2507.91ms | tok/sec: 6,532 | mfu: 27.64% | eta: 398.1m
step 00152 (1.56%) | loss: 6.296471 | dt: 2434.31ms | tok/sec: 6,730 | mfu: 28.47% | eta: 398.0m
step 00153 (1.57%) | loss: 6.320258 | dt: 2505.18ms | tok/sec: 6,540 | mfu: 27.67% | eta: 398.0m
step 00154 (1.58%) | loss: 6.322925 | dt: 2472.76ms | tok/sec: 6,625 | mfu: 28.03% | eta: 397.9m
step 00155 (1.59%) | loss: 6.323354 | dt: 2548.52ms | tok/sec: 6,428 | mfu: 27.20% | eta: 397.9m
step 00156 (1.60%) | loss: 6.310099 | dt: 2514.30ms | tok/sec: 6,516 | mfu: 27.57% | eta: 397.9m
step 00157 (1.61%) | loss: 6.283294 | dt: 2531.46ms | tok/sec: 6,472 | mfu: 27.38% | eta: 397.9m
step 00158 (1.62%) | loss: 6.301838 | dt: 2461.79ms | tok/sec: 6,655 | mfu: 28.16% | eta: 397.9m
step 00159 (1.63%) | loss: 6.298257 | dt: 2463.09ms | tok/sec: 6,651 | mfu: 28.14% | eta: 397.8m
step 00160 (1.64%) | loss: 6.245498 | dt: 2442.56ms | tok/sec: 6,707 | mfu: 28.38% | eta: 397.7m
step 00161 (1.65%) | loss: 6.261006 | dt: 2470.38ms | tok/sec: 6,632 | mfu: 28.06% | eta: 397.7m
step 00162 (1.66%) | loss: 6.196879 | dt: 2521.05ms | tok/sec: 6,498 | mfu: 27.49% | eta: 397.7m
step 00163 (1.67%) | loss: 6.156164 | dt: 2474.04ms | tok/sec: 6,622 | mfu: 28.02% | eta: 397.6m
step 00164 (1.68%) | loss: 6.239782 | dt: 2505.46ms | tok/sec: 6,539 | mfu: 27.66% | eta: 397.6m
step 00165 (1.69%) | loss: 6.231039 | dt: 2502.46ms | tok/sec: 6,547 | mfu: 27.70% | eta: 397.6m
step 00166 (1.70%) | loss: 6.241961 | dt: 2477.53ms | tok/sec: 6,613 | mfu: 27.98% | eta: 397.5m
step 00167 (1.71%) | loss: 6.241809 | dt: 2550.23ms | tok/sec: 6,424 | mfu: 27.18% | eta: 397.5m
step 00168 (1.72%) | loss: 6.207491 | dt: 2503.89ms | tok/sec: 6,543 | mfu: 27.68% | eta: 397.5m
step 00169 (1.73%) | loss: 6.200107 | dt: 2454.05ms | tok/sec: 6,676 | mfu: 28.24% | eta: 397.4m
step 00170 (1.74%) | loss: 6.204504 | dt: 2460.88ms | tok/sec: 6,657 | mfu: 28.16% | eta: 397.4m
step 00171 (1.75%) | loss: 6.224902 | dt: 2440.92ms | tok/sec: 6,712 | mfu: 28.40% | eta: 397.3m
step 00172 (1.76%) | loss: 6.203589 | dt: 2464.26ms | tok/sec: 6,648 | mfu: 28.13% | eta: 397.2m
