[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: W&B API key is configured. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m setting up run js78r6w8 (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m setting up run js78r6w8 (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m setting up run js78r6w8 (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣾[0m setting up run js78r6w8 (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣷[0m setting up run js78r6w8 (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣯[0m setting up run js78r6w8 (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣟[0m setting up run js78r6w8 (0.5s)
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\arch_full_rope\wandb\wandb\run-20260710_174641-js78r6w8[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33march_full_rope[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/js78r6w8[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=True
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  --- Architecture Ablation Flags ---
  no_attn_gate=False, attn_gate_variant=sigmoid
  no_skip_connections=False
  no_value_residual=False
  no_key_offset=True
  rope_variant=full
  run=arch_full_rope
  run_dir=runs\arch_full_rope
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,667,978 (transformer: 13,632,384, value_embeds: 524,288, lm_head: 25,755,648, other: 25,755,658)
FLOPs per token: 2.599380e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 16 epoch(s) (~9760 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825293
step 00001 (0.01%) | loss: 10.825335 | dt: 2876.17ms | tok/sec: 5,696 | mfu: 24.10%
step 00002 (0.02%) | loss: 10.796261 | dt: 2508.48ms | tok/sec: 6,531 | mfu: 27.63%
step 00003 (0.03%) | loss: 10.766915 | dt: 2558.62ms | tok/sec: 6,403 | mfu: 27.09%
step 00028 (0.29%) | loss: 7.529376 | dt: 2532.02ms | tok/sec: 6,470 | mfu: 27.37% | eta: 411.7m
step 00029 (0.30%) | loss: 7.479099 | dt: 2552.12ms | tok/sec: 6,419 | mfu: 27.16% | eta: 411.7m
step 00030 (0.31%) | loss: 7.424052 | dt: 2513.98ms | tok/sec: 6,517 | mfu: 27.57% | eta: 411.5m
step 00031 (0.32%) | loss: 7.379422 | dt: 2569.53ms | tok/sec: 6,376 | mfu: 26.98% | eta: 411.7m
step 00032 (0.33%) | loss: 7.347416 | dt: 2533.00ms | tok/sec: 6,468 | mfu: 27.36% | eta: 411.6m
step 00033 (0.34%) | loss: 7.332883 | dt: 2555.05ms | tok/sec: 6,412 | mfu: 27.13% | eta: 411.6m
step 00034 (0.35%) | loss: 7.255192 | dt: 2468.11ms | tok/sec: 6,638 | mfu: 28.08% | eta: 411.2m
step 00035 (0.36%) | loss: 7.233367 | dt: 2553.35ms | tok/sec: 6,416 | mfu: 27.14% | eta: 411.3m
step 00036 (0.37%) | loss: 7.209231 | dt: 2527.80ms | tok/sec: 6,481 | mfu: 27.42% | eta: 411.2m
step 00037 (0.38%) | loss: 7.180088 | dt: 2605.20ms | tok/sec: 6,288 | mfu: 26.60% | eta: 411.4m
step 00038 (0.39%) | loss: 7.154023 | dt: 2548.06ms | tok/sec: 6,429 | mfu: 27.20% | eta: 411.4m
step 00039 (0.40%) | loss: 7.134457 | dt: 2603.81ms | tok/sec: 6,292 | mfu: 26.62% | eta: 411.7m
step 00040 (0.41%) | loss: 7.152182 | dt: 2548.36ms | tok/sec: 6,429 | mfu: 27.20% | eta: 411.7m
step 00041 (0.42%) | loss: 7.122258 | dt: 2576.88ms | tok/sec: 6,358 | mfu: 26.90% | eta: 411.8m
step 00042 (0.43%) | loss: 7.083486 | dt: 2517.83ms | tok/sec: 6,507 | mfu: 27.53% | eta: 411.6m
step 00043 (0.44%) | loss: 7.108116 | dt: 2570.59ms | tok/sec: 6,373 | mfu: 26.96% | eta: 411.7m
step 00044 (0.45%) | loss: 7.078544 | dt: 2526.19ms | tok/sec: 6,485 | mfu: 27.44% | eta: 411.6m
step 00045 (0.46%) | loss: 7.020163 | dt: 2594.69ms | tok/sec: 6,314 | mfu: 26.71% | eta: 411.8m
step 00046 (0.47%) | loss: 6.995655 | dt: 2524.78ms | tok/sec: 6,489 | mfu: 27.45% | eta: 411.7m
step 00047 (0.48%) | loss: 6.962211 | dt: 2566.64ms | tok/sec: 6,383 | mfu: 27.00% | eta: 411.7m
step 00048 (0.49%) | loss: 6.957333 | dt: 2523.34ms | tok/sec: 6,492 | mfu: 27.47% | eta: 411.6m
step 00049 (0.50%) | loss: 7.025186 | dt: 2556.99ms | tok/sec: 6,407 | mfu: 27.11% | eta: 411.6m
step 00050 (0.51%) | loss: 6.951231 | dt: 2523.33ms | tok/sec: 6,493 | mfu: 27.47% | eta: 411.5m
step 00051 (0.52%) | loss: 6.939605 | dt: 2557.28ms | tok/sec: 6,406 | mfu: 27.10% | eta: 411.5m
step 00052 (0.53%) | loss: 6.929018 | dt: 2537.32ms | tok/sec: 6,457 | mfu: 27.32% | eta: 411.4m
step 00053 (0.54%) | loss: 6.930730 | dt: 2573.82ms | tok/sec: 6,365 | mfu: 26.93% | eta: 411.5m
step 00054 (0.55%) | loss: 6.941033 | dt: 2504.90ms | tok/sec: 6,540 | mfu: 27.67% | eta: 411.3m
step 00055 (0.56%) | loss: 6.914700 | dt: 2582.01ms | tok/sec: 6,345 | mfu: 26.84% | eta: 411.4m
step 00056 (0.57%) | loss: 6.900629 | dt: 2513.21ms | tok/sec: 6,519 | mfu: 27.58% | eta: 411.3m
step 00057 (0.58%) | loss: 6.899237 | dt: 2595.08ms | tok/sec: 6,313 | mfu: 26.71% | eta: 411.4m
step 00058 (0.59%) | loss: 6.837083 | dt: 2552.96ms | tok/sec: 6,417 | mfu: 27.15% | eta: 411.4m
step 00059 (0.60%) | loss: 6.838660 | dt: 2584.55ms | tok/sec: 6,339 | mfu: 26.82% | eta: 411.5m
step 00060 (0.61%) | loss: 6.839522 | dt: 2550.81ms | tok/sec: 6,423 | mfu: 27.17% | eta: 411.4m
step 00061 (0.62%) | loss: 6.835063 | dt: 2573.29ms | tok/sec: 6,366 | mfu: 26.93% | eta: 411.5m
step 00062 (0.64%) | loss: 6.884277 | dt: 2516.84ms | tok/sec: 6,509 | mfu: 27.54% | eta: 411.3m
step 00063 (0.65%) | loss: 6.878167 | dt: 2555.99ms | tok/sec: 6,410 | mfu: 27.12% | eta: 411.3m
step 00064 (0.66%) | loss: 6.870201 | dt: 2518.15ms | tok/sec: 6,506 | mfu: 27.53% | eta: 411.2m
step 00065 (0.67%) | loss: 6.829181 | dt: 2560.47ms | tok/sec: 6,398 | mfu: 27.07% | eta: 411.2m
step 00066 (0.68%) | loss: 6.775863 | dt: 2520.28ms | tok/sec: 6,500 | mfu: 27.50% | eta: 411.1m
step 00067 (0.69%) | loss: 6.718374 | dt: 2586.25ms | tok/sec: 6,335 | mfu: 26.80% | eta: 411.2m
step 00068 (0.70%) | loss: 6.701494 | dt: 2526.64ms | tok/sec: 6,484 | mfu: 27.43% | eta: 411.1m
step 00069 (0.71%) | loss: 6.703354 | dt: 2558.25ms | tok/sec: 6,404 | mfu: 27.09% | eta: 411.1m
step 00070 (0.72%) | loss: 6.727943 | dt: 2528.25ms | tok/sec: 6,480 | mfu: 27.42% | eta: 411.0m
step 00071 (0.73%) | loss: 6.710962 | dt: 2554.56ms | tok/sec: 6,413 | mfu: 27.13% | eta: 411.0m
step 00072 (0.74%) | loss: 6.703831 | dt: 2511.57ms | tok/sec: 6,523 | mfu: 27.60% | eta: 410.9m
step 00073 (0.75%) | loss: 6.702156 | dt: 2550.50ms | tok/sec: 6,423 | mfu: 27.17% | eta: 410.8m
step 00074 (0.76%) | loss: 6.705641 | dt: 2507.66ms | tok/sec: 6,533 | mfu: 27.64% | eta: 410.7m
step 00075 (0.77%) | loss: 6.728234 | dt: 2568.51ms | tok/sec: 6,378 | mfu: 26.98% | eta: 410.7m
step 00076 (0.78%) | loss: 6.659021 | dt: 2521.25ms | tok/sec: 6,498 | mfu: 27.49% | eta: 410.6m
step 00077 (0.79%) | loss: 6.669705 | dt: 2598.83ms | tok/sec: 6,304 | mfu: 26.67% | eta: 410.7m
step 00078 (0.80%) | loss: 6.652294 | dt: 2540.92ms | tok/sec: 6,448 | mfu: 27.28% | eta: 410.6m
step 00079 (0.81%) | loss: 6.617290 | dt: 2615.38ms | tok/sec: 6,264 | mfu: 26.50% | eta: 410.7m
step 00080 (0.82%) | loss: 6.568475 | dt: 2509.57ms | tok/sec: 6,528 | mfu: 27.62% | eta: 410.6m
step 00081 (0.83%) | loss: 6.582677 | dt: 2615.89ms | tok/sec: 6,263 | mfu: 26.50% | eta: 410.7m
step 00082 (0.84%) | loss: 6.655954 | dt: 2550.63ms | tok/sec: 6,423 | mfu: 27.17% | eta: 410.7m
step 00083 (0.85%) | loss: 6.697165 | dt: 2600.43ms | tok/sec: 6,300 | mfu: 26.65% | eta: 410.8m
step 00084 (0.86%) | loss: 6.672065 | dt: 2543.80ms | tok/sec: 6,440 | mfu: 27.25% | eta: 410.7m
step 00085 (0.87%) | loss: 6.639519 | dt: 2646.98ms | tok/sec: 6,189 | mfu: 26.18% | eta: 410.9m
step 00086 (0.88%) | loss: 6.660298 | dt: 2481.48ms | tok/sec: 6,602 | mfu: 27.93% | eta: 410.7m
step 00087 (0.89%) | loss: 6.642642 | dt: 2621.08ms | tok/sec: 6,250 | mfu: 26.44% | eta: 410.8m
step 00088 (0.90%) | loss: 6.652771 | dt: 2525.25ms | tok/sec: 6,488 | mfu: 27.45% | eta: 410.7m
step 00089 (0.91%) | loss: 6.630244 | dt: 2652.52ms | tok/sec: 6,176 | mfu: 26.13% | eta: 410.9m
step 00090 (0.92%) | loss: 6.587174 | dt: 2542.47ms | tok/sec: 6,444 | mfu: 27.26% | eta: 410.8m
step 00091 (0.93%) | loss: 6.549613 | dt: 2558.09ms | tok/sec: 6,404 | mfu: 27.09% | eta: 410.8m
step 00092 (0.94%) | loss: 6.546143 | dt: 2566.38ms | tok/sec: 6,384 | mfu: 27.01% | eta: 410.8m
step 00093 (0.95%) | loss: 6.539649 | dt: 2546.43ms | tok/sec: 6,434 | mfu: 27.22% | eta: 410.7m
step 00094 (0.96%) | loss: 6.530048 | dt: 2540.10ms | tok/sec: 6,450 | mfu: 27.29% | eta: 410.7m
step 00095 (0.97%) | loss: 6.508167 | dt: 2532.99ms | tok/sec: 6,468 | mfu: 27.36% | eta: 410.6m
step 00096 (0.98%) | loss: 6.504766 | dt: 2607.71ms | tok/sec: 6,282 | mfu: 26.58% | eta: 410.7m
step 00097 (0.99%) | loss: 6.458011 | dt: 2531.25ms | tok/sec: 6,472 | mfu: 27.38% | eta: 410.6m
step 00098 (1.00%) | loss: 6.446128 | dt: 2560.38ms | tok/sec: 6,399 | mfu: 27.07% | eta: 410.6m
step 00099 (1.01%) | loss: 6.429231 | dt: 2534.80ms | tok/sec: 6,463 | mfu: 27.34% | eta: 410.5m
step 00100 (1.02%) | loss: 6.449183 | dt: 2589.80ms | tok/sec: 6,326 | mfu: 26.76% | eta: 410.5m
step 00101 (1.03%) | loss: 6.485368 | dt: 2563.51ms | tok/sec: 6,391 | mfu: 27.04% | eta: 410.5m
step 00102 (1.05%) | loss: 6.497189 | dt: 2568.63ms | tok/sec: 6,378 | mfu: 26.98% | eta: 410.5m
step 00103 (1.06%) | loss: 6.481112 | dt: 2570.25ms | tok/sec: 6,374 | mfu: 26.97% | eta: 410.5m
step 00104 (1.07%) | loss: 6.447614 | dt: 2550.88ms | tok/sec: 6,422 | mfu: 27.17% | eta: 410.4m
step 00105 (1.08%) | loss: 6.504327 | dt: 2541.45ms | tok/sec: 6,446 | mfu: 27.27% | eta: 410.4m
step 00106 (1.09%) | loss: 6.530016 | dt: 2587.30ms | tok/sec: 6,332 | mfu: 26.79% | eta: 410.4m
step 00107 (1.10%) | loss: 6.516623 | dt: 2543.95ms | tok/sec: 6,440 | mfu: 27.25% | eta: 410.3m
step 00108 (1.11%) | loss: 6.500612 | dt: 2561.41ms | tok/sec: 6,396 | mfu: 27.06% | eta: 410.3m
step 00109 (1.12%) | loss: 6.515046 | dt: 2523.50ms | tok/sec: 6,492 | mfu: 27.47% | eta: 410.2m
step 00110 (1.13%) | loss: 6.510358 | dt: 2567.10ms | tok/sec: 6,382 | mfu: 27.00% | eta: 410.2m
step 00111 (1.14%) | loss: 6.446906 | dt: 2547.75ms | tok/sec: 6,430 | mfu: 27.20% | eta: 410.2m
step 00112 (1.15%) | loss: 6.433135 | dt: 2591.84ms | tok/sec: 6,321 | mfu: 26.74% | eta: 410.2m
step 00113 (1.16%) | loss: 6.408084 | dt: 2542.70ms | tok/sec: 6,443 | mfu: 27.26% | eta: 410.1m
step 00114 (1.17%) | loss: 6.422799 | dt: 2565.42ms | tok/sec: 6,386 | mfu: 27.02% | eta: 410.1m
step 00115 (1.18%) | loss: 6.432205 | dt: 2477.48ms | tok/sec: 6,613 | mfu: 27.98% | eta: 410.0m
step 00116 (1.19%) | loss: 6.450121 | dt: 2603.67ms | tok/sec: 6,292 | mfu: 26.62% | eta: 410.0m
step 00117 (1.20%) | loss: 6.499472 | dt: 2537.08ms | tok/sec: 6,457 | mfu: 27.32% | eta: 409.9m
step 00118 (1.21%) | loss: 6.447620 | dt: 2572.25ms | tok/sec: 6,369 | mfu: 26.95% | eta: 409.9m
step 00119 (1.22%) | loss: 6.435822 | dt: 2562.36ms | tok/sec: 6,394 | mfu: 27.05% | eta: 409.9m
step 00120 (1.23%) | loss: 6.396775 | dt: 2593.70ms | tok/sec: 6,316 | mfu: 26.72% | eta: 409.9m
step 00121 (1.24%) | loss: 6.408572 | dt: 2545.40ms | tok/sec: 6,436 | mfu: 27.23% | eta: 409.9m
step 00122 (1.25%) | loss: 6.408803 | dt: 2579.68ms | tok/sec: 6,351 | mfu: 26.87% | eta: 409.9m
step 00123 (1.26%) | loss: 6.438130 | dt: 2526.95ms | tok/sec: 6,483 | mfu: 27.43% | eta: 409.8m
step 00124 (1.27%) | loss: 6.455855 | dt: 2573.92ms | tok/sec: 6,365 | mfu: 26.93% | eta: 409.8m
step 00125 (1.28%) | loss: 6.463472 | dt: 2547.26ms | tok/sec: 6,432 | mfu: 27.21% | eta: 409.7m
step 00126 (1.29%) | loss: 6.440826 | dt: 2576.36ms | tok/sec: 6,359 | mfu: 26.90% | eta: 409.7m
step 00127 (1.30%) | loss: 6.437138 | dt: 2548.31ms | tok/sec: 6,429 | mfu: 27.20% | eta: 409.7m
step 00128 (1.31%) | loss: 6.452481 | dt: 2598.82ms | tok/sec: 6,304 | mfu: 26.67% | eta: 409.7m
step 00129 (1.32%) | loss: 6.438330 | dt: 2538.15ms | tok/sec: 6,455 | mfu: 27.31% | eta: 409.6m
step 00130 (1.33%) | loss: 6.435858 | dt: 2578.74ms | tok/sec: 6,353 | mfu: 26.88% | eta: 409.6m
step 00131 (1.34%) | loss: 6.421141 | dt: 2544.87ms | tok/sec: 6,438 | mfu: 27.24% | eta: 409.6m
step 00132 (1.35%) | loss: 6.340029 | dt: 2588.77ms | tok/sec: 6,328 | mfu: 26.77% | eta: 409.6m
step 00133 (1.36%) | loss: 6.343549 | dt: 2527.61ms | tok/sec: 6,482 | mfu: 27.42% | eta: 409.5m
step 00134 (1.37%) | loss: 6.353317 | dt: 2592.75ms | tok/sec: 6,319 | mfu: 26.73% | eta: 409.5m
step 00135 (1.38%) | loss: 6.278114 | dt: 2545.22ms | tok/sec: 6,437 | mfu: 27.23% | eta: 409.4m
step 00136 (1.39%) | loss: 6.307641 | dt: 2565.92ms | tok/sec: 6,385 | mfu: 27.01% | eta: 409.4m
step 00137 (1.40%) | loss: 6.294699 | dt: 2497.87ms | tok/sec: 6,559 | mfu: 27.75% | eta: 409.3m
step 00138 (1.41%) | loss: 6.328702 | dt: 2547.59ms | tok/sec: 6,431 | mfu: 27.21% | eta: 409.3m
step 00139 (1.42%) | loss: 6.394062 | dt: 2540.35ms | tok/sec: 6,449 | mfu: 27.28% | eta: 409.2m
step 00140 (1.43%) | loss: 6.267807 | dt: 2537.50ms | tok/sec: 6,456 | mfu: 27.31% | eta: 409.1m
step 00141 (1.44%) | loss: 6.271005 | dt: 2507.46ms | tok/sec: 6,534 | mfu: 27.64% | eta: 409.1m
step 00142 (1.45%) | loss: 6.262254 | dt: 2484.92ms | tok/sec: 6,593 | mfu: 27.89% | eta: 408.9m
step 00143 (1.47%) | loss: 6.289001 | dt: 2493.72ms | tok/sec: 6,570 | mfu: 27.80% | eta: 408.8m
step 00144 (1.48%) | loss: 6.267399 | dt: 2565.99ms | tok/sec: 6,385 | mfu: 27.01% | eta: 408.8m
step 00145 (1.49%) | loss: 6.253848 | dt: 2503.19ms | tok/sec: 6,545 | mfu: 27.69% | eta: 408.7m
step 00146 (1.50%) | loss: 6.265789 | dt: 2616.72ms | tok/sec: 6,261 | mfu: 26.49% | eta: 408.7m
step 00147 (1.51%) | loss: 6.255649 | dt: 2525.16ms | tok/sec: 6,488 | mfu: 27.45% | eta: 408.7m
step 00148 (1.52%) | loss: 6.286127 | dt: 2566.33ms | tok/sec: 6,384 | mfu: 27.01% | eta: 408.6m
step 00149 (1.53%) | loss: 6.280612 | dt: 2514.12ms | tok/sec: 6,516 | mfu: 27.57% | eta: 408.6m
step 00150 (1.54%) | loss: 6.279232 | dt: 2579.27ms | tok/sec: 6,352 | mfu: 26.87% | eta: 408.5m
step 00151 (1.55%) | loss: 6.283312 | dt: 2517.70ms | tok/sec: 6,507 | mfu: 27.53% | eta: 408.5m
step 00152 (1.56%) | loss: 6.300146 | dt: 2572.17ms | tok/sec: 6,369 | mfu: 26.95% | eta: 408.5m
step 00153 (1.57%) | loss: 6.323633 | dt: 2508.08ms | tok/sec: 6,532 | mfu: 27.64% | eta: 408.4m
step 00154 (1.58%) | loss: 6.332935 | dt: 2610.33ms | tok/sec: 6,276 | mfu: 26.55% | eta: 408.4m
step 00155 (1.59%) | loss: 6.336840 | dt: 2517.12ms | tok/sec: 6,509 | mfu: 27.54% | eta: 408.3m
step 00156 (1.60%) | loss: 6.320811 | dt: 2582.51ms | tok/sec: 6,344 | mfu: 26.84% | eta: 408.3m
step 00157 (1.61%) | loss: 6.294378 | dt: 2512.48ms | tok/sec: 6,521 | mfu: 27.59% | eta: 408.2m
step 00158 (1.62%) | loss: 6.314815 | dt: 2596.11ms | tok/sec: 6,310 | mfu: 26.70% | eta: 408.2m
step 00159 (1.63%) | loss: 6.309039 | dt: 2529.69ms | tok/sec: 6,476 | mfu: 27.40% | eta: 408.2m
step 00160 (1.64%) | loss: 6.253023 | dt: 2582.22ms | tok/sec: 6,344 | mfu: 26.84% | eta: 408.1m
step 00161 (1.65%) | loss: 6.268452 | dt: 2514.18ms | tok/sec: 6,516 | mfu: 27.57% | eta: 408.1m
step 00162 (1.66%) | loss: 6.207318 | dt: 2607.30ms | tok/sec: 6,283 | mfu: 26.58% | eta: 408.1m
step 00163 (1.67%) | loss: 6.166916 | dt: 2526.74ms | tok/sec: 6,484 | mfu: 27.43% | eta: 408.0m
step 00164 (1.68%) | loss: 6.254680 | dt: 2556.70ms | tok/sec: 6,408 | mfu: 27.11% | eta: 408.0m
step 00165 (1.69%) | loss: 6.243908 | dt: 2524.52ms | tok/sec: 6,489 | mfu: 27.45% | eta: 407.9m
step 00166 (1.70%) | loss: 6.259988 | dt: 2585.69ms | tok/sec: 6,336 | mfu: 26.81% | eta: 407.9m
step 00167 (1.71%) | loss: 6.264179 | dt: 2533.60ms | tok/sec: 6,466 | mfu: 27.36% | eta: 407.8m
step 00168 (1.72%) | loss: 6.225728 | dt: 2579.86ms | tok/sec: 6,350 | mfu: 26.87% | eta: 407.8m
step 00169 (1.73%) | loss: 6.217567 | dt: 2522.45ms | tok/sec: 6,495 | mfu: 27.48% | eta: 407.8m
step 00170 (1.74%) | loss: 6.219116 | dt: 2595.08ms | tok/sec: 6,313 | mfu: 26.71% | eta: 407.8m
step 00171 (1.75%) | loss: 6.261921 | dt: 2523.68ms | tok/sec: 6,492 | mfu: 27.47% | eta: 407.7m
step 00172 (1.76%) | loss: 6.242815 | dt: 2608.14ms | tok/sec: 6,281 | mfu: 26.57% | eta: 407.7m
