[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: Currently logged in as: [33mx4ahmed[0m ([33mi-learn[0m) to [32mhttps://api.wandb.ai[0m. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m setting up run rjxf93em (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m setting up run rjxf93em (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m setting up run rjxf93em (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣾[0m setting up run rjxf93em (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣷[0m setting up run rjxf93em (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣯[0m setting up run rjxf93em (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣟[0m setting up run rjxf93em (0.5s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⡿[0m setting up run rjxf93em (0.5s)
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\muon_no_shuffle\wandb\wandb\run-20260708_090210-rjxf93em[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33mmuon_no_shuffle[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/rjxf93em[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=False
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  run=muon_no_shuffle
  run_dir=runs\muon_no_shuffle
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,667,978 (transformer: 13,632,384, value_embeds: 524,288, lm_head: 25,755,648, other: 25,755,658)
FLOPs per token: 2.599380e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 16 epoch(s) (~9760 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825293
step 00001 (0.01%) | loss: 10.825745 | dt: 4021.55ms | tok/sec: 4,074 | mfu: 17.24%
step 00002 (0.02%) | loss: 10.795279 | dt: 2700.32ms | tok/sec: 6,067 | mfu: 25.67%
step 00003 (0.03%) | loss: 10.758596 | dt: 3398.06ms | tok/sec: 4,821 | mfu: 20.40%
step 00028 (0.29%) | loss: 7.696680 | dt: 2631.48ms | tok/sec: 6,226 | mfu: 26.34% | eta: 428.0m
step 00029 (0.30%) | loss: 7.649054 | dt: 2626.21ms | tok/sec: 6,238 | mfu: 26.39% | eta: 427.9m
step 00030 (0.31%) | loss: 7.563964 | dt: 2642.73ms | tok/sec: 6,199 | mfu: 26.23% | eta: 427.9m
step 00031 (0.32%) | loss: 7.634264 | dt: 2639.50ms | tok/sec: 6,207 | mfu: 26.26% | eta: 427.8m
step 00032 (0.33%) | loss: 7.568288 | dt: 2608.73ms | tok/sec: 6,280 | mfu: 26.57% | eta: 427.6m
step 00033 (0.34%) | loss: 7.495301 | dt: 2650.03ms | tok/sec: 6,182 | mfu: 26.15% | eta: 427.6m
step 00034 (0.35%) | loss: 7.418617 | dt: 2712.78ms | tok/sec: 6,039 | mfu: 25.55% | eta: 428.0m
step 00035 (0.36%) | loss: 7.322236 | dt: 3506.65ms | tok/sec: 4,672 | mfu: 19.77% | eta: 432.3m
step 00036 (0.37%) | loss: 7.261572 | dt: 2930.02ms | tok/sec: 5,591 | mfu: 23.65% | eta: 433.6m
step 00037 (0.38%) | loss: 7.233559 | dt: 2573.86ms | tok/sec: 6,365 | mfu: 26.93% | eta: 433.0m
step 00038 (0.39%) | loss: 7.221222 | dt: 2583.20ms | tok/sec: 6,342 | mfu: 26.83% | eta: 432.6m
step 00039 (0.40%) | loss: 7.195208 | dt: 3493.22ms | tok/sec: 4,690 | mfu: 19.84% | eta: 436.2m
step 00040 (0.41%) | loss: 7.186024 | dt: 2664.13ms | tok/sec: 6,149 | mfu: 26.01% | eta: 436.1m
step 00041 (0.42%) | loss: 7.133231 | dt: 2578.43ms | tok/sec: 6,354 | mfu: 26.88% | eta: 435.5m
step 00042 (0.43%) | loss: 7.137292 | dt: 2678.10ms | tok/sec: 6,117 | mfu: 25.88% | eta: 435.5m
step 00043 (0.44%) | loss: 7.118785 | dt: 2600.16ms | tok/sec: 6,301 | mfu: 26.66% | eta: 435.1m
step 00044 (0.45%) | loss: 7.100507 | dt: 2584.60ms | tok/sec: 6,339 | mfu: 26.82% | eta: 434.6m
step 00045 (0.46%) | loss: 7.098943 | dt: 2567.06ms | tok/sec: 6,382 | mfu: 27.00% | eta: 434.1m
step 00046 (0.47%) | loss: 7.041319 | dt: 2601.35ms | tok/sec: 6,298 | mfu: 26.65% | eta: 433.8m
step 00047 (0.48%) | loss: 7.051094 | dt: 3550.15ms | tok/sec: 4,615 | mfu: 19.52% | eta: 436.9m
step 00048 (0.49%) | loss: 6.998928 | dt: 2583.98ms | tok/sec: 6,340 | mfu: 26.82% | eta: 436.5m
step 00049 (0.50%) | loss: 6.929394 | dt: 2561.69ms | tok/sec: 6,395 | mfu: 27.06% | eta: 436.0m
step 00050 (0.51%) | loss: 6.931568 | dt: 2753.77ms | tok/sec: 5,949 | mfu: 25.17% | eta: 436.1m
step 00051 (0.52%) | loss: 6.907014 | dt: 3567.23ms | tok/sec: 4,592 | mfu: 19.43% | eta: 439.0m
step 00052 (0.53%) | loss: 6.874038 | dt: 2665.35ms | tok/sec: 6,147 | mfu: 26.01% | eta: 438.8m
step 00053 (0.54%) | loss: 6.832130 | dt: 2627.94ms | tok/sec: 6,234 | mfu: 26.37% | eta: 438.5m
step 00054 (0.55%) | loss: 6.822068 | dt: 2569.65ms | tok/sec: 6,375 | mfu: 26.97% | eta: 438.0m
step 00055 (0.56%) | loss: 6.767792 | dt: 2571.76ms | tok/sec: 6,370 | mfu: 26.95% | eta: 437.5m
step 00056 (0.57%) | loss: 6.744401 | dt: 2562.40ms | tok/sec: 6,394 | mfu: 27.05% | eta: 437.1m
step 00057 (0.58%) | loss: 6.745370 | dt: 2579.34ms | tok/sec: 6,352 | mfu: 26.87% | eta: 436.6m
step 00058 (0.59%) | loss: 6.791795 | dt: 2566.87ms | tok/sec: 6,382 | mfu: 27.00% | eta: 436.2m
step 00059 (0.60%) | loss: 6.779823 | dt: 2563.69ms | tok/sec: 6,390 | mfu: 27.03% | eta: 435.8m
step 00060 (0.61%) | loss: 6.746979 | dt: 2571.79ms | tok/sec: 6,370 | mfu: 26.95% | eta: 435.4m
step 00061 (0.62%) | loss: 6.757446 | dt: 2575.18ms | tok/sec: 6,362 | mfu: 26.92% | eta: 435.0m
step 00062 (0.64%) | loss: 6.734540 | dt: 2565.59ms | tok/sec: 6,386 | mfu: 27.02% | eta: 434.6m
step 00063 (0.65%) | loss: 6.751391 | dt: 2574.21ms | tok/sec: 6,364 | mfu: 26.92% | eta: 434.3m
step 00064 (0.66%) | loss: 6.762162 | dt: 2566.48ms | tok/sec: 6,383 | mfu: 27.00% | eta: 433.9m
step 00065 (0.67%) | loss: 6.701826 | dt: 2575.23ms | tok/sec: 6,362 | mfu: 26.92% | eta: 433.6m
step 00066 (0.68%) | loss: 6.678009 | dt: 2566.67ms | tok/sec: 6,383 | mfu: 27.00% | eta: 433.2m
step 00067 (0.69%) | loss: 6.665898 | dt: 2573.41ms | tok/sec: 6,366 | mfu: 26.93% | eta: 432.9m
step 00068 (0.70%) | loss: 6.691550 | dt: 2578.88ms | tok/sec: 6,353 | mfu: 26.88% | eta: 432.6m
step 00069 (0.71%) | loss: 6.657770 | dt: 2574.31ms | tok/sec: 6,364 | mfu: 26.92% | eta: 432.3m
step 00070 (0.72%) | loss: 6.665156 | dt: 2578.14ms | tok/sec: 6,354 | mfu: 26.88% | eta: 432.0m
step 00071 (0.73%) | loss: 6.670785 | dt: 2581.67ms | tok/sec: 6,346 | mfu: 26.85% | eta: 431.8m
step 00072 (0.74%) | loss: 6.685300 | dt: 2558.37ms | tok/sec: 6,404 | mfu: 27.09% | eta: 431.4m
step 00073 (0.75%) | loss: 6.625623 | dt: 2573.63ms | tok/sec: 6,366 | mfu: 26.93% | eta: 431.2m
step 00074 (0.76%) | loss: 6.640476 | dt: 2567.75ms | tok/sec: 6,380 | mfu: 26.99% | eta: 430.9m
step 00075 (0.77%) | loss: 6.615580 | dt: 2583.62ms | tok/sec: 6,341 | mfu: 26.83% | eta: 430.7m
step 00076 (0.78%) | loss: 6.598755 | dt: 2570.24ms | tok/sec: 6,374 | mfu: 26.97% | eta: 430.4m
step 00077 (0.79%) | loss: 6.618889 | dt: 2574.99ms | tok/sec: 6,362 | mfu: 26.92% | eta: 430.2m
step 00078 (0.80%) | loss: 6.647553 | dt: 2566.87ms | tok/sec: 6,382 | mfu: 27.00% | eta: 429.9m
step 00079 (0.81%) | loss: 6.651336 | dt: 2580.19ms | tok/sec: 6,349 | mfu: 26.86% | eta: 429.7m
step 00080 (0.82%) | loss: 6.606443 | dt: 2571.35ms | tok/sec: 6,371 | mfu: 26.95% | eta: 429.4m
step 00081 (0.83%) | loss: 6.591773 | dt: 2576.62ms | tok/sec: 6,358 | mfu: 26.90% | eta: 429.2m
step 00082 (0.84%) | loss: 6.575951 | dt: 2581.12ms | tok/sec: 6,347 | mfu: 26.85% | eta: 429.0m
step 00083 (0.85%) | loss: 6.607052 | dt: 2566.30ms | tok/sec: 6,384 | mfu: 27.01% | eta: 428.8m
step 00084 (0.86%) | loss: 6.609854 | dt: 2571.34ms | tok/sec: 6,371 | mfu: 26.95% | eta: 428.6m
step 00085 (0.87%) | loss: 6.613976 | dt: 2564.38ms | tok/sec: 6,389 | mfu: 27.03% | eta: 428.3m
step 00086 (0.88%) | loss: 6.612180 | dt: 2564.50ms | tok/sec: 6,388 | mfu: 27.03% | eta: 428.1m
step 00087 (0.89%) | loss: 6.598631 | dt: 2582.80ms | tok/sec: 6,343 | mfu: 26.84% | eta: 427.9m
step 00088 (0.90%) | loss: 6.558371 | dt: 2559.70ms | tok/sec: 6,400 | mfu: 27.08% | eta: 427.7m
step 00089 (0.91%) | loss: 6.562132 | dt: 2580.93ms | tok/sec: 6,348 | mfu: 26.86% | eta: 427.5m
step 00090 (0.92%) | loss: 6.571509 | dt: 2562.66ms | tok/sec: 6,393 | mfu: 27.05% | eta: 427.3m
step 00091 (0.93%) | loss: 6.574739 | dt: 2581.62ms | tok/sec: 6,346 | mfu: 26.85% | eta: 427.1m
step 00092 (0.94%) | loss: 6.573128 | dt: 2572.24ms | tok/sec: 6,369 | mfu: 26.95% | eta: 427.0m
step 00093 (0.95%) | loss: 6.551788 | dt: 2577.31ms | tok/sec: 6,357 | mfu: 26.89% | eta: 426.8m
step 00094 (0.96%) | loss: 6.594342 | dt: 2570.86ms | tok/sec: 6,372 | mfu: 26.96% | eta: 426.6m
step 00095 (0.97%) | loss: 6.599029 | dt: 2570.39ms | tok/sec: 6,374 | mfu: 26.97% | eta: 426.4m
step 00096 (0.98%) | loss: 6.559001 | dt: 2568.03ms | tok/sec: 6,379 | mfu: 26.99% | eta: 426.2m
step 00097 (0.99%) | loss: 6.564275 | dt: 2571.12ms | tok/sec: 6,372 | mfu: 26.96% | eta: 426.1m
step 00098 (1.00%) | loss: 6.555828 | dt: 2557.97ms | tok/sec: 6,405 | mfu: 27.10% | eta: 425.9m
step 00099 (1.01%) | loss: 6.538192 | dt: 2572.01ms | tok/sec: 6,370 | mfu: 26.95% | eta: 425.7m
step 00100 (1.02%) | loss: 6.512568 | dt: 2554.48ms | tok/sec: 6,413 | mfu: 27.13% | eta: 425.5m
step 00101 (1.03%) | loss: 6.508065 | dt: 2573.99ms | tok/sec: 6,365 | mfu: 26.93% | eta: 425.4m
step 00102 (1.05%) | loss: 6.484853 | dt: 2573.61ms | tok/sec: 6,366 | mfu: 26.93% | eta: 425.2m
step 00103 (1.06%) | loss: 6.470748 | dt: 2576.21ms | tok/sec: 6,359 | mfu: 26.90% | eta: 425.1m
step 00104 (1.07%) | loss: 6.452922 | dt: 2569.06ms | tok/sec: 6,377 | mfu: 26.98% | eta: 424.9m
step 00105 (1.08%) | loss: 6.505589 | dt: 2574.79ms | tok/sec: 6,363 | mfu: 26.92% | eta: 424.7m
step 00106 (1.09%) | loss: 6.508446 | dt: 2566.17ms | tok/sec: 6,384 | mfu: 27.01% | eta: 424.6m
step 00107 (1.10%) | loss: 6.485980 | dt: 2572.95ms | tok/sec: 6,367 | mfu: 26.94% | eta: 424.4m
step 00108 (1.11%) | loss: 6.474380 | dt: 2569.93ms | tok/sec: 6,375 | mfu: 26.97% | eta: 424.3m
step 00109 (1.12%) | loss: 6.475302 | dt: 2566.74ms | tok/sec: 6,383 | mfu: 27.00% | eta: 424.1m
step 00110 (1.13%) | loss: 6.517290 | dt: 2569.82ms | tok/sec: 6,375 | mfu: 26.97% | eta: 424.0m
step 00111 (1.14%) | loss: 6.494265 | dt: 2574.59ms | tok/sec: 6,363 | mfu: 26.92% | eta: 423.9m
step 00112 (1.15%) | loss: 6.478303 | dt: 2562.65ms | tok/sec: 6,393 | mfu: 27.05% | eta: 423.7m
step 00113 (1.16%) | loss: 6.481908 | dt: 2567.10ms | tok/sec: 6,382 | mfu: 27.00% | eta: 423.6m
step 00114 (1.17%) | loss: 6.463020 | dt: 2563.08ms | tok/sec: 6,392 | mfu: 27.04% | eta: 423.4m
step 00115 (1.18%) | loss: 6.477487 | dt: 2587.55ms | tok/sec: 6,331 | mfu: 26.78% | eta: 423.3m
step 00116 (1.19%) | loss: 6.463713 | dt: 2585.24ms | tok/sec: 6,337 | mfu: 26.81% | eta: 423.2m
step 00117 (1.20%) | loss: 6.417186 | dt: 2632.24ms | tok/sec: 6,224 | mfu: 26.33% | eta: 423.2m
step 00118 (1.21%) | loss: 6.428936 | dt: 2576.69ms | tok/sec: 6,358 | mfu: 26.90% | eta: 423.0m
step 00119 (1.22%) | loss: 6.425153 | dt: 2574.06ms | tok/sec: 6,365 | mfu: 26.93% | eta: 422.9m
step 00120 (1.23%) | loss: 6.404883 | dt: 3178.63ms | tok/sec: 5,154 | mfu: 21.81% | eta: 423.6m
step 00121 (1.24%) | loss: 6.506569 | dt: 5209.12ms | tok/sec: 3,145 | mfu: 13.31% | eta: 427.1m
step 00122 (1.25%) | loss: 6.477941 | dt: 2803.82ms | tok/sec: 5,843 | mfu: 24.72% | eta: 427.2m
step 00123 (1.26%) | loss: 6.449115 | dt: 2718.85ms | tok/sec: 6,026 | mfu: 25.49% | eta: 427.3m
step 00124 (1.27%) | loss: 6.432004 | dt: 2668.82ms | tok/sec: 6,139 | mfu: 25.97% | eta: 427.2m
step 00125 (1.28%) | loss: 6.489893 | dt: 2725.87ms | tok/sec: 6,010 | mfu: 25.43% | eta: 427.3m
step 00126 (1.29%) | loss: 6.492859 | dt: 2728.09ms | tok/sec: 6,005 | mfu: 25.41% | eta: 427.3m
step 00127 (1.30%) | loss: 6.483285 | dt: 2713.33ms | tok/sec: 6,038 | mfu: 25.55% | eta: 427.3m
step 00128 (1.31%) | loss: 6.459365 | dt: 2712.71ms | tok/sec: 6,039 | mfu: 25.55% | eta: 427.4m
step 00129 (1.32%) | loss: 6.412539 | dt: 2756.35ms | tok/sec: 5,944 | mfu: 25.15% | eta: 427.4m
step 00130 (1.33%) | loss: 6.365295 | dt: 2707.40ms | tok/sec: 6,051 | mfu: 25.60% | eta: 427.4m
step 00131 (1.34%) | loss: 6.386878 | dt: 2731.23ms | tok/sec: 5,998 | mfu: 25.38% | eta: 427.5m
step 00132 (1.35%) | loss: 6.390445 | dt: 2734.62ms | tok/sec: 5,991 | mfu: 25.35% | eta: 427.5m
step 00133 (1.36%) | loss: 6.393639 | dt: 2754.38ms | tok/sec: 5,948 | mfu: 25.16% | eta: 427.6m
step 00134 (1.37%) | loss: 6.353195 | dt: 2704.71ms | tok/sec: 6,057 | mfu: 25.63% | eta: 427.6m
step 00135 (1.38%) | loss: 6.349760 | dt: 2719.21ms | tok/sec: 6,025 | mfu: 25.49% | eta: 427.6m
step 00136 (1.39%) | loss: 6.339554 | dt: 2698.80ms | tok/sec: 6,070 | mfu: 25.68% | eta: 427.6m
step 00137 (1.40%) | loss: 6.321780 | dt: 2763.55ms | tok/sec: 5,928 | mfu: 25.08% | eta: 427.7m
step 00138 (1.41%) | loss: 6.302476 | dt: 2761.42ms | tok/sec: 5,933 | mfu: 25.10% | eta: 427.8m
step 00139 (1.42%) | loss: 6.315774 | dt: 2725.45ms | tok/sec: 6,011 | mfu: 25.43% | eta: 427.8m
step 00140 (1.43%) | loss: 6.317957 | dt: 2746.86ms | tok/sec: 5,964 | mfu: 25.23% | eta: 427.8m
step 00141 (1.44%) | loss: 6.357074 | dt: 2712.71ms | tok/sec: 6,039 | mfu: 25.55% | eta: 427.8m
step 00142 (1.45%) | loss: 6.322252 | dt: 2762.26ms | tok/sec: 5,931 | mfu: 25.09% | eta: 427.9m
step 00143 (1.47%) | loss: 6.278749 | dt: 2721.53ms | tok/sec: 6,020 | mfu: 25.47% | eta: 427.9m
step 00144 (1.48%) | loss: 6.254365 | dt: 2695.61ms | tok/sec: 6,078 | mfu: 25.71% | eta: 427.9m
step 00145 (1.49%) | loss: 6.211986 | dt: 2707.04ms | tok/sec: 6,052 | mfu: 25.60% | eta: 427.9m
step 00146 (1.50%) | loss: 6.180827 | dt: 2737.08ms | tok/sec: 5,985 | mfu: 25.32% | eta: 427.9m
step 00147 (1.51%) | loss: 6.173988 | dt: 2744.33ms | tok/sec: 5,970 | mfu: 25.26% | eta: 428.0m
step 00148 (1.52%) | loss: 6.166122 | dt: 2741.58ms | tok/sec: 5,976 | mfu: 25.28% | eta: 428.0m
step 00149 (1.53%) | loss: 6.180830 | dt: 2762.79ms | tok/sec: 5,930 | mfu: 25.09% | eta: 428.1m
step 00150 (1.54%) | loss: 6.185569 | dt: 2725.69ms | tok/sec: 6,010 | mfu: 25.43% | eta: 428.1m
step 00151 (1.55%) | loss: 6.185155 | dt: 2726.73ms | tok/sec: 6,008 | mfu: 25.42% | eta: 428.1m
step 00152 (1.56%) | loss: 6.197033 | dt: 2713.19ms | tok/sec: 6,038 | mfu: 25.55% | eta: 428.1m
step 00153 (1.57%) | loss: 6.177708 | dt: 2758.05ms | tok/sec: 5,940 | mfu: 25.13% | eta: 428.1m
step 00154 (1.58%) | loss: 6.191001 | dt: 2719.34ms | tok/sec: 6,024 | mfu: 25.49% | eta: 428.1m
step 00155 (1.59%) | loss: 6.207973 | dt: 2736.18ms | tok/sec: 5,987 | mfu: 25.33% | eta: 428.1m
step 00156 (1.60%) | loss: 6.175939 | dt: 2729.08ms | tok/sec: 6,003 | mfu: 25.40% | eta: 428.2m
step 00157 (1.61%) | loss: 6.193982 | dt: 2765.64ms | tok/sec: 5,924 | mfu: 25.06% | eta: 428.2m
step 00158 (1.62%) | loss: 6.183934 | dt: 2729.38ms | tok/sec: 6,002 | mfu: 25.39% | eta: 428.2m
step 00159 (1.63%) | loss: 6.177445 | dt: 2726.51ms | tok/sec: 6,009 | mfu: 25.42% | eta: 428.2m
step 00160 (1.64%) | loss: 6.184552 | dt: 2742.04ms | tok/sec: 5,975 | mfu: 25.28% | eta: 428.3m
step 00161 (1.65%) | loss: 6.195293 | dt: 2709.99ms | tok/sec: 6,045 | mfu: 25.57% | eta: 428.2m
step 00162 (1.66%) | loss: 6.167639 | dt: 2722.17ms | tok/sec: 6,018 | mfu: 25.46% | eta: 428.2m
step 00163 (1.67%) | loss: 6.216834 | dt: 2754.22ms | tok/sec: 5,948 | mfu: 25.16% | eta: 428.3m
step 00164 (1.68%) | loss: 6.241550 | dt: 2739.88ms | tok/sec: 5,979 | mfu: 25.30% | eta: 428.3m
step 00165 (1.69%) | loss: 6.265164 | dt: 2751.21ms | tok/sec: 5,955 | mfu: 25.19% | eta: 428.3m
step 00166 (1.70%) | loss: 6.278341 | dt: 2732.67ms | tok/sec: 5,995 | mfu: 25.36% | eta: 428.3m
step 00167 (1.71%) | loss: 6.250480 | dt: 2719.88ms | tok/sec: 6,023 | mfu: 25.48% | eta: 428.3m
step 00168 (1.72%) | loss: 6.285102 | dt: 2742.96ms | tok/sec: 5,973 | mfu: 25.27% | eta: 428.3m
step 00169 (1.73%) | loss: 6.239552 | dt: 2723.70ms | tok/sec: 6,015 | mfu: 25.45% | eta: 428.3m
step 00170 (1.74%) | loss: 6.245102 | dt: 2733.12ms | tok/sec: 5,994 | mfu: 25.36% | eta: 428.3m
step 00171 (1.75%) | loss: 6.221020 | dt: 2732.58ms | tok/sec: 5,995 | mfu: 25.36% | eta: 428.4m
step 00172 (1.76%) | loss: 6.216652 | dt: 2724.04ms | tok/sec: 6,014 | mfu: 25.44% | eta: 428.3m
