[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: W&B API key is configured. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m setting up run aof41ihb (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m setting up run aof41ihb (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m setting up run aof41ihb (0.0s)
[Am[2K[34m[1mwandb[0m: [38;5;178m⣾[0m setting up run aof41ihb (0.0s)
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\muon_dropout_high\wandb\wandb\run-20260707_225231-aof41ihb[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33mmuon_dropout_high[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/aof41ihb[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.2
  doc_shuffle=True
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  run=muon_dropout_high
  run_dir=runs\muon_dropout_high
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,667,978 (transformer: 13,632,384, value_embeds: 524,288, lm_head: 25,755,648, other: 25,755,658)
FLOPs per token: 2.599380e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 16 epoch(s) (~9760 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825293
step 00001 (0.01%) | loss: 10.825335 | dt: 4856.18ms | tok/sec: 3,373 | mfu: 14.27%
step 00002 (0.02%) | loss: 10.796252 | dt: 2698.08ms | tok/sec: 6,072 | mfu: 25.69%
step 00003 (0.03%) | loss: 10.766812 | dt: 2618.79ms | tok/sec: 6,256 | mfu: 26.47%
step 00024 (0.25%) | loss: 7.780742 | dt: 2585.27ms | tok/sec: 6,337 | mfu: 26.81% | eta: 423.3m
step 00025 (0.26%) | loss: 7.721402 | dt: 2580.46ms | tok/sec: 6,349 | mfu: 26.86% | eta: 423.0m
step 00026 (0.27%) | loss: 7.704315 | dt: 2595.20ms | tok/sec: 6,313 | mfu: 26.71% | eta: 422.9m
step 00027 (0.28%) | loss: 7.622051 | dt: 2587.46ms | tok/sec: 6,332 | mfu: 26.79% | eta: 422.7m
step 00028 (0.29%) | loss: 7.524613 | dt: 2573.28ms | tok/sec: 6,366 | mfu: 26.93% | eta: 422.5m
step 00029 (0.30%) | loss: 7.473860 | dt: 2597.05ms | tok/sec: 6,308 | mfu: 26.69% | eta: 422.4m
step 00030 (0.31%) | loss: 7.418719 | dt: 2604.28ms | tok/sec: 6,291 | mfu: 26.62% | eta: 422.4m
step 00031 (0.32%) | loss: 7.374927 | dt: 2600.23ms | tok/sec: 6,300 | mfu: 26.65% | eta: 422.3m
step 00032 (0.33%) | loss: 7.342935 | dt: 2593.86ms | tok/sec: 6,316 | mfu: 26.72% | eta: 422.2m
step 00033 (0.34%) | loss: 7.328906 | dt: 2582.15ms | tok/sec: 6,345 | mfu: 26.84% | eta: 422.0m
step 00034 (0.35%) | loss: 7.251886 | dt: 2589.04ms | tok/sec: 6,328 | mfu: 26.77% | eta: 421.9m
step 00035 (0.36%) | loss: 7.229817 | dt: 2612.33ms | tok/sec: 6,271 | mfu: 26.53% | eta: 421.9m
step 00036 (0.37%) | loss: 7.205563 | dt: 2584.59ms | tok/sec: 6,339 | mfu: 26.82% | eta: 421.8m
step 00037 (0.38%) | loss: 7.176853 | dt: 2585.06ms | tok/sec: 6,337 | mfu: 26.81% | eta: 421.6m
step 00038 (0.39%) | loss: 7.151446 | dt: 2619.27ms | tok/sec: 6,255 | mfu: 26.46% | eta: 421.7m
step 00039 (0.40%) | loss: 7.132268 | dt: 2563.68ms | tok/sec: 6,390 | mfu: 27.03% | eta: 421.5m
step 00040 (0.41%) | loss: 7.150304 | dt: 2570.28ms | tok/sec: 6,374 | mfu: 26.97% | eta: 421.3m
step 00041 (0.42%) | loss: 7.121226 | dt: 2608.41ms | tok/sec: 6,281 | mfu: 26.57% | eta: 421.3m
step 00042 (0.43%) | loss: 7.082761 | dt: 2584.74ms | tok/sec: 6,338 | mfu: 26.81% | eta: 421.2m
step 00043 (0.44%) | loss: 7.108541 | dt: 2579.40ms | tok/sec: 6,351 | mfu: 26.87% | eta: 421.0m
step 00044 (0.45%) | loss: 7.078688 | dt: 2576.74ms | tok/sec: 6,358 | mfu: 26.90% | eta: 420.9m
step 00045 (0.46%) | loss: 7.021226 | dt: 2594.73ms | tok/sec: 6,314 | mfu: 26.71% | eta: 420.8m
step 00046 (0.47%) | loss: 6.997435 | dt: 2618.55ms | tok/sec: 6,256 | mfu: 26.47% | eta: 420.9m
step 00047 (0.48%) | loss: 6.964983 | dt: 2613.22ms | tok/sec: 6,269 | mfu: 26.52% | eta: 420.9m
step 00048 (0.49%) | loss: 6.960225 | dt: 2580.00ms | tok/sec: 6,350 | mfu: 26.87% | eta: 420.8m
step 00049 (0.50%) | loss: 7.028892 | dt: 2567.06ms | tok/sec: 6,382 | mfu: 27.00% | eta: 420.6m
step 00050 (0.51%) | loss: 6.955468 | dt: 2598.73ms | tok/sec: 6,304 | mfu: 26.67% | eta: 420.6m
step 00051 (0.52%) | loss: 6.943691 | dt: 2595.02ms | tok/sec: 6,313 | mfu: 26.71% | eta: 420.5m
step 00052 (0.53%) | loss: 6.932474 | dt: 2600.97ms | tok/sec: 6,299 | mfu: 26.65% | eta: 420.5m
step 00053 (0.54%) | loss: 6.935499 | dt: 2577.31ms | tok/sec: 6,357 | mfu: 26.89% | eta: 420.4m
step 00054 (0.55%) | loss: 6.946139 | dt: 2574.52ms | tok/sec: 6,363 | mfu: 26.92% | eta: 420.2m
step 00055 (0.56%) | loss: 6.921627 | dt: 2586.51ms | tok/sec: 6,334 | mfu: 26.80% | eta: 420.2m
step 00056 (0.57%) | loss: 6.909158 | dt: 2590.60ms | tok/sec: 6,324 | mfu: 26.76% | eta: 420.1m
step 00057 (0.58%) | loss: 6.909884 | dt: 2594.31ms | tok/sec: 6,315 | mfu: 26.72% | eta: 420.0m
step 00058 (0.59%) | loss: 6.848052 | dt: 2568.39ms | tok/sec: 6,379 | mfu: 26.99% | eta: 419.9m
step 00059 (0.60%) | loss: 6.851415 | dt: 2610.26ms | tok/sec: 6,276 | mfu: 26.55% | eta: 419.9m
step 00060 (0.61%) | loss: 6.854082 | dt: 2571.91ms | tok/sec: 6,370 | mfu: 26.95% | eta: 419.8m
step 00061 (0.62%) | loss: 6.851873 | dt: 2592.28ms | tok/sec: 6,320 | mfu: 26.74% | eta: 419.7m
step 00062 (0.64%) | loss: 6.901909 | dt: 2590.20ms | tok/sec: 6,325 | mfu: 26.76% | eta: 419.7m
step 00063 (0.65%) | loss: 6.898346 | dt: 2589.46ms | tok/sec: 6,327 | mfu: 26.77% | eta: 419.6m
step 00064 (0.66%) | loss: 6.891298 | dt: 2585.71ms | tok/sec: 6,336 | mfu: 26.81% | eta: 419.5m
step 00065 (0.67%) | loss: 6.851849 | dt: 2590.69ms | tok/sec: 6,324 | mfu: 26.76% | eta: 419.5m
step 00066 (0.68%) | loss: 6.799025 | dt: 2608.36ms | tok/sec: 6,281 | mfu: 26.57% | eta: 419.5m
step 00067 (0.69%) | loss: 6.738282 | dt: 2610.81ms | tok/sec: 6,275 | mfu: 26.55% | eta: 419.5m
step 00068 (0.70%) | loss: 6.721474 | dt: 2585.74ms | tok/sec: 6,336 | mfu: 26.81% | eta: 419.4m
step 00069 (0.71%) | loss: 6.724777 | dt: 2565.19ms | tok/sec: 6,387 | mfu: 27.02% | eta: 419.3m
step 00070 (0.72%) | loss: 6.751140 | dt: 2579.08ms | tok/sec: 6,352 | mfu: 26.87% | eta: 419.2m
step 00071 (0.73%) | loss: 6.735927 | dt: 2612.25ms | tok/sec: 6,271 | mfu: 26.53% | eta: 419.2m
step 00072 (0.74%) | loss: 6.732142 | dt: 2590.04ms | tok/sec: 6,325 | mfu: 26.76% | eta: 419.1m
step 00073 (0.75%) | loss: 6.729703 | dt: 2592.74ms | tok/sec: 6,319 | mfu: 26.73% | eta: 419.1m
step 00074 (0.76%) | loss: 6.732704 | dt: 2595.85ms | tok/sec: 6,311 | mfu: 26.70% | eta: 419.0m
step 00075 (0.77%) | loss: 6.757664 | dt: 2588.79ms | tok/sec: 6,328 | mfu: 26.77% | eta: 419.0m
step 00076 (0.78%) | loss: 6.692564 | dt: 2572.82ms | tok/sec: 6,368 | mfu: 26.94% | eta: 418.9m
step 00077 (0.79%) | loss: 6.704331 | dt: 2569.72ms | tok/sec: 6,375 | mfu: 26.97% | eta: 418.8m
step 00078 (0.80%) | loss: 6.685387 | dt: 2574.71ms | tok/sec: 6,363 | mfu: 26.92% | eta: 418.7m
step 00079 (0.81%) | loss: 6.651872 | dt: 2583.96ms | tok/sec: 6,340 | mfu: 26.82% | eta: 418.6m
step 00080 (0.82%) | loss: 6.606697 | dt: 2597.36ms | tok/sec: 6,307 | mfu: 26.68% | eta: 418.6m
step 00081 (0.83%) | loss: 6.621128 | dt: 2581.74ms | tok/sec: 6,346 | mfu: 26.85% | eta: 418.5m
step 00082 (0.84%) | loss: 6.690808 | dt: 2575.33ms | tok/sec: 6,361 | mfu: 26.91% | eta: 418.4m
step 00083 (0.85%) | loss: 6.731594 | dt: 2586.18ms | tok/sec: 6,335 | mfu: 26.80% | eta: 418.4m
step 00084 (0.86%) | loss: 6.706979 | dt: 2571.57ms | tok/sec: 6,371 | mfu: 26.95% | eta: 418.3m
step 00085 (0.87%) | loss: 6.675079 | dt: 2584.22ms | tok/sec: 6,340 | mfu: 26.82% | eta: 418.2m
step 00086 (0.88%) | loss: 6.694405 | dt: 2594.91ms | tok/sec: 6,313 | mfu: 26.71% | eta: 418.2m
step 00087 (0.89%) | loss: 6.677232 | dt: 2579.78ms | tok/sec: 6,350 | mfu: 26.87% | eta: 418.1m
step 00088 (0.90%) | loss: 6.687927 | dt: 2587.47ms | tok/sec: 6,332 | mfu: 26.79% | eta: 418.1m
step 00089 (0.91%) | loss: 6.667873 | dt: 2595.53ms | tok/sec: 6,312 | mfu: 26.70% | eta: 418.0m
step 00090 (0.92%) | loss: 6.625958 | dt: 2578.06ms | tok/sec: 6,355 | mfu: 26.89% | eta: 418.0m
step 00091 (0.93%) | loss: 6.591286 | dt: 2587.17ms | tok/sec: 6,332 | mfu: 26.79% | eta: 417.9m
step 00092 (0.94%) | loss: 6.588508 | dt: 2586.89ms | tok/sec: 6,333 | mfu: 26.79% | eta: 417.9m
step 00093 (0.95%) | loss: 6.580497 | dt: 2606.77ms | tok/sec: 6,285 | mfu: 26.59% | eta: 417.8m
step 00094 (0.96%) | loss: 6.571446 | dt: 2585.99ms | tok/sec: 6,335 | mfu: 26.80% | eta: 417.8m
step 00095 (0.97%) | loss: 6.550551 | dt: 2606.49ms | tok/sec: 6,285 | mfu: 26.59% | eta: 417.8m
step 00096 (0.98%) | loss: 6.547381 | dt: 2616.22ms | tok/sec: 6,262 | mfu: 26.49% | eta: 417.8m
step 00097 (0.99%) | loss: 6.497089 | dt: 2596.90ms | tok/sec: 6,309 | mfu: 26.69% | eta: 417.7m
step 00098 (1.00%) | loss: 6.486297 | dt: 2575.94ms | tok/sec: 6,360 | mfu: 26.91% | eta: 417.6m
step 00099 (1.01%) | loss: 6.471297 | dt: 2588.97ms | tok/sec: 6,328 | mfu: 26.77% | eta: 417.6m
step 00100 (1.02%) | loss: 6.489024 | dt: 2591.21ms | tok/sec: 6,322 | mfu: 26.75% | eta: 417.5m
step 00101 (1.03%) | loss: 6.522042 | dt: 2593.85ms | tok/sec: 6,316 | mfu: 26.72% | eta: 417.5m
step 00102 (1.05%) | loss: 6.532209 | dt: 2603.61ms | tok/sec: 6,292 | mfu: 26.62% | eta: 417.5m
step 00103 (1.06%) | loss: 6.516497 | dt: 2608.60ms | tok/sec: 6,280 | mfu: 26.57% | eta: 417.5m
step 00104 (1.07%) | loss: 6.483753 | dt: 2580.72ms | tok/sec: 6,348 | mfu: 26.86% | eta: 417.4m
step 00105 (1.08%) | loss: 6.541006 | dt: 2592.02ms | tok/sec: 6,320 | mfu: 26.74% | eta: 417.3m
step 00106 (1.09%) | loss: 6.560871 | dt: 2585.91ms | tok/sec: 6,335 | mfu: 26.80% | eta: 417.3m
step 00107 (1.10%) | loss: 6.547553 | dt: 2592.47ms | tok/sec: 6,319 | mfu: 26.73% | eta: 417.2m
step 00108 (1.11%) | loss: 6.535562 | dt: 2588.51ms | tok/sec: 6,329 | mfu: 26.78% | eta: 417.2m
step 00109 (1.12%) | loss: 6.551183 | dt: 2620.76ms | tok/sec: 6,251 | mfu: 26.45% | eta: 417.2m
step 00110 (1.13%) | loss: 6.544972 | dt: 2586.38ms | tok/sec: 6,334 | mfu: 26.80% | eta: 417.1m
step 00111 (1.14%) | loss: 6.484394 | dt: 2588.19ms | tok/sec: 6,330 | mfu: 26.78% | eta: 417.1m
step 00112 (1.15%) | loss: 6.470674 | dt: 2612.13ms | tok/sec: 6,272 | mfu: 26.54% | eta: 417.1m
step 00113 (1.16%) | loss: 6.444635 | dt: 2584.26ms | tok/sec: 6,339 | mfu: 26.82% | eta: 417.0m
step 00114 (1.17%) | loss: 6.460467 | dt: 2595.51ms | tok/sec: 6,312 | mfu: 26.70% | eta: 417.0m
step 00115 (1.18%) | loss: 6.467756 | dt: 2603.35ms | tok/sec: 6,293 | mfu: 26.62% | eta: 416.9m
step 00116 (1.19%) | loss: 6.479973 | dt: 2587.39ms | tok/sec: 6,332 | mfu: 26.79% | eta: 416.9m
step 00117 (1.20%) | loss: 6.527919 | dt: 2573.75ms | tok/sec: 6,365 | mfu: 26.93% | eta: 416.8m
step 00118 (1.21%) | loss: 6.474655 | dt: 2574.76ms | tok/sec: 6,363 | mfu: 26.92% | eta: 416.8m
step 00119 (1.22%) | loss: 6.460233 | dt: 2560.63ms | tok/sec: 6,398 | mfu: 27.07% | eta: 416.7m
step 00120 (1.23%) | loss: 6.421413 | dt: 2551.30ms | tok/sec: 6,421 | mfu: 27.17% | eta: 416.6m
step 00121 (1.24%) | loss: 6.432123 | dt: 2587.15ms | tok/sec: 6,332 | mfu: 26.79% | eta: 416.5m
step 00122 (1.25%) | loss: 6.431181 | dt: 2599.09ms | tok/sec: 6,303 | mfu: 26.67% | eta: 416.5m
step 00123 (1.26%) | loss: 6.459138 | dt: 2603.01ms | tok/sec: 6,294 | mfu: 26.63% | eta: 416.4m
step 00124 (1.27%) | loss: 6.476823 | dt: 2580.53ms | tok/sec: 6,349 | mfu: 26.86% | eta: 416.4m
step 00125 (1.28%) | loss: 6.484045 | dt: 2577.01ms | tok/sec: 6,357 | mfu: 26.89% | eta: 416.3m
step 00126 (1.29%) | loss: 6.464259 | dt: 2603.51ms | tok/sec: 6,293 | mfu: 26.62% | eta: 416.3m
step 00127 (1.30%) | loss: 6.459044 | dt: 2597.97ms | tok/sec: 6,306 | mfu: 26.68% | eta: 416.3m
step 00128 (1.31%) | loss: 6.472512 | dt: 2611.23ms | tok/sec: 6,274 | mfu: 26.54% | eta: 416.2m
step 00129 (1.32%) | loss: 6.459211 | dt: 2605.02ms | tok/sec: 6,289 | mfu: 26.61% | eta: 416.2m
step 00130 (1.33%) | loss: 6.456663 | dt: 2597.77ms | tok/sec: 6,306 | mfu: 26.68% | eta: 416.2m
step 00131 (1.34%) | loss: 6.443706 | dt: 2606.81ms | tok/sec: 6,285 | mfu: 26.59% | eta: 416.2m
step 00132 (1.35%) | loss: 6.365114 | dt: 2562.75ms | tok/sec: 6,393 | mfu: 27.05% | eta: 416.1m
step 00133 (1.36%) | loss: 6.367406 | dt: 2602.94ms | tok/sec: 6,294 | mfu: 26.63% | eta: 416.0m
step 00134 (1.37%) | loss: 6.376485 | dt: 2584.72ms | tok/sec: 6,338 | mfu: 26.81% | eta: 416.0m
step 00135 (1.38%) | loss: 6.302453 | dt: 2587.60ms | tok/sec: 6,331 | mfu: 26.78% | eta: 415.9m
step 00136 (1.39%) | loss: 6.330330 | dt: 2602.13ms | tok/sec: 6,296 | mfu: 26.64% | eta: 415.9m
step 00137 (1.40%) | loss: 6.318566 | dt: 2619.52ms | tok/sec: 6,254 | mfu: 26.46% | eta: 415.9m
step 00138 (1.41%) | loss: 6.348325 | dt: 2613.85ms | tok/sec: 6,268 | mfu: 26.52% | eta: 415.9m
step 00139 (1.42%) | loss: 6.403286 | dt: 2597.82ms | tok/sec: 6,306 | mfu: 26.68% | eta: 415.8m
step 00140 (1.43%) | loss: 6.282132 | dt: 2591.21ms | tok/sec: 6,322 | mfu: 26.75% | eta: 415.8m
step 00141 (1.44%) | loss: 6.284983 | dt: 2587.35ms | tok/sec: 6,332 | mfu: 26.79% | eta: 415.7m
step 00142 (1.45%) | loss: 6.275470 | dt: 2595.34ms | tok/sec: 6,312 | mfu: 26.70% | eta: 415.7m
step 00143 (1.47%) | loss: 6.296414 | dt: 2608.46ms | tok/sec: 6,281 | mfu: 26.57% | eta: 415.7m
step 00144 (1.48%) | loss: 6.277135 | dt: 2599.15ms | tok/sec: 6,303 | mfu: 26.67% | eta: 415.6m
step 00145 (1.49%) | loss: 6.265748 | dt: 2591.62ms | tok/sec: 6,321 | mfu: 26.74% | eta: 415.6m
step 00146 (1.50%) | loss: 6.278949 | dt: 2617.05ms | tok/sec: 6,260 | mfu: 26.48% | eta: 415.6m
step 00147 (1.51%) | loss: 6.270080 | dt: 2590.79ms | tok/sec: 6,323 | mfu: 26.75% | eta: 415.5m
step 00148 (1.52%) | loss: 6.294958 | dt: 2595.03ms | tok/sec: 6,313 | mfu: 26.71% | eta: 415.5m
step 00149 (1.53%) | loss: 6.291582 | dt: 2579.86ms | tok/sec: 6,350 | mfu: 26.87% | eta: 415.4m
step 00150 (1.54%) | loss: 6.290890 | dt: 2600.89ms | tok/sec: 6,299 | mfu: 26.65% | eta: 415.4m
step 00151 (1.55%) | loss: 6.292582 | dt: 2602.30ms | tok/sec: 6,295 | mfu: 26.63% | eta: 415.4m
step 00152 (1.56%) | loss: 6.308619 | dt: 2591.41ms | tok/sec: 6,322 | mfu: 26.75% | eta: 415.3m
step 00153 (1.57%) | loss: 6.332258 | dt: 2601.38ms | tok/sec: 6,298 | mfu: 26.65% | eta: 415.3m
step 00154 (1.58%) | loss: 6.337395 | dt: 2589.75ms | tok/sec: 6,326 | mfu: 26.76% | eta: 415.2m
step 00155 (1.59%) | loss: 6.338369 | dt: 2591.62ms | tok/sec: 6,321 | mfu: 26.74% | eta: 415.2m
step 00156 (1.60%) | loss: 6.322689 | dt: 2601.18ms | tok/sec: 6,298 | mfu: 26.65% | eta: 415.2m
step 00157 (1.61%) | loss: 6.297894 | dt: 2608.68ms | tok/sec: 6,280 | mfu: 26.57% | eta: 415.1m
step 00158 (1.62%) | loss: 6.320291 | dt: 2585.91ms | tok/sec: 6,335 | mfu: 26.80% | eta: 415.1m
step 00159 (1.63%) | loss: 6.317747 | dt: 2577.27ms | tok/sec: 6,357 | mfu: 26.89% | eta: 415.0m
step 00160 (1.64%) | loss: 6.264278 | dt: 2606.61ms | tok/sec: 6,285 | mfu: 26.59% | eta: 415.0m
step 00161 (1.65%) | loss: 6.278881 | dt: 2589.03ms | tok/sec: 6,328 | mfu: 26.77% | eta: 414.9m
step 00162 (1.66%) | loss: 6.217014 | dt: 2593.49ms | tok/sec: 6,317 | mfu: 26.73% | eta: 414.9m
step 00163 (1.67%) | loss: 6.176674 | dt: 2596.44ms | tok/sec: 6,310 | mfu: 26.70% | eta: 414.9m
step 00164 (1.68%) | loss: 6.260426 | dt: 2608.88ms | tok/sec: 6,280 | mfu: 26.57% | eta: 414.8m
step 00165 (1.69%) | loss: 6.250602 | dt: 2589.19ms | tok/sec: 6,327 | mfu: 26.77% | eta: 414.8m
step 00166 (1.70%) | loss: 6.263297 | dt: 2621.23ms | tok/sec: 6,250 | mfu: 26.44% | eta: 414.8m
step 00167 (1.71%) | loss: 6.265044 | dt: 2594.44ms | tok/sec: 6,315 | mfu: 26.72% | eta: 414.7m
step 00168 (1.72%) | loss: 6.227761 | dt: 2577.40ms | tok/sec: 6,356 | mfu: 26.89% | eta: 414.7m
step 00169 (1.73%) | loss: 6.219433 | dt: 2592.80ms | tok/sec: 6,319 | mfu: 26.73% | eta: 414.6m
step 00170 (1.74%) | loss: 6.220561 | dt: 2567.84ms | tok/sec: 6,380 | mfu: 26.99% | eta: 414.5m
step 00171 (1.75%) | loss: 6.251164 | dt: 2622.23ms | tok/sec: 6,248 | mfu: 26.43% | eta: 414.5m
step 00172 (1.76%) | loss: 6.233408 | dt: 2563.21ms | tok/sec: 6,391 | mfu: 27.04% | eta: 414.5m
step 00173 (1.77%) | loss: 6.262653 | dt: 2591.68ms | tok/sec: 6,321 | mfu: 26.74% | eta: 414.4m
step 00174 (1.78%) | loss: 6.288213 | dt: 2602.79ms | tok/sec: 6,294 | mfu: 26.63% | eta: 414.4m
step 00175 (1.79%) | loss: 6.326860 | dt: 2592.25ms | tok/sec: 6,320 | mfu: 26.74% | eta: 414.3m
step 00176 (1.80%) | loss: 6.289732 | dt: 2581.26ms | tok/sec: 6,347 | mfu: 26.85% | eta: 414.3m
step 00177 (1.81%) | loss: 6.293957 | dt: 2566.85ms | tok/sec: 6,382 | mfu: 27.00% | eta: 414.2m
step 00178 (1.82%) | loss: 6.274973 | dt: 2569.04ms | tok/sec: 6,377 | mfu: 26.98% | eta: 414.1m
step 00179 (1.83%) | loss: 6.296349 | dt: 2590.65ms | tok/sec: 6,324 | mfu: 26.76% | eta: 414.1m
step 00180 (1.84%) | loss: 6.241679 | dt: 2591.81ms | tok/sec: 6,321 | mfu: 26.74% | eta: 414.1m
