[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: W&B API key is configured. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣾[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\arch_no_unet\wandb\wandb\run-20260709_081640-sskx1di3[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33march_no_unet[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/sskx1di3[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=True
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  --- Architecture Ablation Flags ---
  no_attn_gate=False, attn_gate_variant=sigmoid
  no_skip_connections=True
  no_value_residual=False
  no_key_offset=False
  rope_variant=half
  run=arch_no_unet
  run_dir=runs\arch_no_unet
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,667,976 (transformer: 13,632,384, value_embeds: 524,288, lm_head: 25,755,648, other: 25,755,656)
FLOPs per token: 2.599380e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 16 epoch(s) (~9760 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825295
step 00001 (0.01%) | loss: 10.825334 | dt: 2422.78ms | tok/sec: 6,762 | mfu: 28.61%
step 00002 (0.02%) | loss: 10.796157 | dt: 2376.31ms | tok/sec: 6,894 | mfu: 29.17%
step 00003 (0.03%) | loss: 10.765807 | dt: 2385.18ms | tok/sec: 6,869 | mfu: 29.06%
step 00043 (0.44%) | loss: 7.107665 | dt: 2377.47ms | tok/sec: 6,891 | mfu: 29.15% | eta: 385.4m
step 00044 (0.45%) | loss: 7.077258 | dt: 2376.94ms | tok/sec: 6,892 | mfu: 29.16% | eta: 385.4m
step 00045 (0.46%) | loss: 7.018744 | dt: 2378.35ms | tok/sec: 6,888 | mfu: 29.14% | eta: 385.3m
step 00046 (0.47%) | loss: 6.994565 | dt: 2378.68ms | tok/sec: 6,887 | mfu: 29.14% | eta: 385.3m
step 00047 (0.48%) | loss: 6.962166 | dt: 2380.34ms | tok/sec: 6,883 | mfu: 29.12% | eta: 385.2m
step 00048 (0.49%) | loss: 6.958300 | dt: 2380.70ms | tok/sec: 6,882 | mfu: 29.12% | eta: 385.2m
step 00049 (0.50%) | loss: 7.027013 | dt: 2380.46ms | tok/sec: 6,882 | mfu: 29.12% | eta: 385.2m
step 00050 (0.51%) | loss: 6.953047 | dt: 2380.77ms | tok/sec: 6,881 | mfu: 29.11% | eta: 385.1m
step 00051 (0.52%) | loss: 6.941052 | dt: 2382.89ms | tok/sec: 6,875 | mfu: 29.09% | eta: 385.1m
step 00052 (0.53%) | loss: 6.929792 | dt: 2376.55ms | tok/sec: 6,894 | mfu: 29.17% | eta: 385.0m
step 00053 (0.54%) | loss: 6.932640 | dt: 2376.61ms | tok/sec: 6,893 | mfu: 29.16% | eta: 385.0m
step 00054 (0.55%) | loss: 6.943615 | dt: 2381.56ms | tok/sec: 6,879 | mfu: 29.10% | eta: 385.0m
step 00055 (0.56%) | loss: 6.918191 | dt: 2378.83ms | tok/sec: 6,887 | mfu: 29.14% | eta: 384.9m
step 00056 (0.57%) | loss: 6.904970 | dt: 2380.49ms | tok/sec: 6,882 | mfu: 29.12% | eta: 384.9m
step 00057 (0.58%) | loss: 6.905458 | dt: 2378.86ms | tok/sec: 6,887 | mfu: 29.14% | eta: 384.8m
step 00058 (0.59%) | loss: 6.843746 | dt: 2382.78ms | tok/sec: 6,876 | mfu: 29.09% | eta: 384.8m
step 00059 (0.60%) | loss: 6.847041 | dt: 2375.82ms | tok/sec: 6,896 | mfu: 29.18% | eta: 384.8m
step 00060 (0.61%) | loss: 6.848971 | dt: 2381.71ms | tok/sec: 6,879 | mfu: 29.10% | eta: 384.7m
step 00061 (0.62%) | loss: 6.846351 | dt: 2383.02ms | tok/sec: 6,875 | mfu: 29.09% | eta: 384.7m
step 00062 (0.64%) | loss: 6.896029 | dt: 2379.28ms | tok/sec: 6,886 | mfu: 29.13% | eta: 384.7m
step 00063 (0.65%) | loss: 6.892816 | dt: 2377.01ms | tok/sec: 6,892 | mfu: 29.16% | eta: 384.6m
step 00064 (0.66%) | loss: 6.886817 | dt: 2383.92ms | tok/sec: 6,872 | mfu: 29.07% | eta: 384.6m
step 00065 (0.67%) | loss: 6.846869 | dt: 2377.32ms | tok/sec: 6,891 | mfu: 29.15% | eta: 384.5m
step 00066 (0.68%) | loss: 6.794553 | dt: 2381.61ms | tok/sec: 6,879 | mfu: 29.10% | eta: 384.5m
step 00067 (0.69%) | loss: 6.734017 | dt: 2386.60ms | tok/sec: 6,865 | mfu: 29.04% | eta: 384.5m
step 00068 (0.70%) | loss: 6.716904 | dt: 2381.81ms | tok/sec: 6,878 | mfu: 29.10% | eta: 384.4m
step 00069 (0.71%) | loss: 6.719444 | dt: 2378.64ms | tok/sec: 6,887 | mfu: 29.14% | eta: 384.4m
step 00070 (0.72%) | loss: 6.745977 | dt: 2376.45ms | tok/sec: 6,894 | mfu: 29.17% | eta: 384.3m
step 00071 (0.73%) | loss: 6.729724 | dt: 2387.45ms | tok/sec: 6,862 | mfu: 29.03% | eta: 384.3m
step 00072 (0.74%) | loss: 6.724919 | dt: 2377.05ms | tok/sec: 6,892 | mfu: 29.16% | eta: 384.3m
step 00073 (0.75%) | loss: 6.723778 | dt: 2377.03ms | tok/sec: 6,892 | mfu: 29.16% | eta: 384.2m
step 00074 (0.76%) | loss: 6.725463 | dt: 2376.17ms | tok/sec: 6,895 | mfu: 29.17% | eta: 384.2m
step 00075 (0.77%) | loss: 6.749910 | dt: 2379.51ms | tok/sec: 6,885 | mfu: 29.13% | eta: 384.1m
step 00076 (0.78%) | loss: 6.682733 | dt: 2377.26ms | tok/sec: 6,891 | mfu: 29.15% | eta: 384.1m
step 00077 (0.79%) | loss: 6.692840 | dt: 2379.20ms | tok/sec: 6,886 | mfu: 29.13% | eta: 384.1m
step 00078 (0.80%) | loss: 6.674279 | dt: 2378.56ms | tok/sec: 6,888 | mfu: 29.14% | eta: 384.0m
step 00079 (0.81%) | loss: 6.641235 | dt: 2383.97ms | tok/sec: 6,872 | mfu: 29.07% | eta: 384.0m
step 00080 (0.82%) | loss: 6.597413 | dt: 2376.80ms | tok/sec: 6,893 | mfu: 29.16% | eta: 383.9m
step 00081 (0.83%) | loss: 6.610680 | dt: 2384.66ms | tok/sec: 6,870 | mfu: 29.07% | eta: 383.9m
step 00082 (0.84%) | loss: 6.679964 | dt: 2381.86ms | tok/sec: 6,878 | mfu: 29.10% | eta: 383.9m
step 00083 (0.85%) | loss: 6.718273 | dt: 2380.92ms | tok/sec: 6,881 | mfu: 29.11% | eta: 383.8m
step 00084 (0.86%) | loss: 6.691675 | dt: 2378.53ms | tok/sec: 6,888 | mfu: 29.14% | eta: 383.8m
step 00085 (0.87%) | loss: 6.660094 | dt: 2377.45ms | tok/sec: 6,891 | mfu: 29.15% | eta: 383.7m
step 00086 (0.88%) | loss: 6.679504 | dt: 2378.10ms | tok/sec: 6,889 | mfu: 29.15% | eta: 383.7m
step 00087 (0.89%) | loss: 6.662557 | dt: 2379.91ms | tok/sec: 6,884 | mfu: 29.12% | eta: 383.7m
step 00088 (0.90%) | loss: 6.671342 | dt: 2379.46ms | tok/sec: 6,885 | mfu: 29.13% | eta: 383.6m
step 00089 (0.91%) | loss: 6.649160 | dt: 2375.70ms | tok/sec: 6,896 | mfu: 29.18% | eta: 383.6m
step 00090 (0.92%) | loss: 6.607447 | dt: 2380.51ms | tok/sec: 6,882 | mfu: 29.12% | eta: 383.5m
step 00091 (0.93%) | loss: 6.570534 | dt: 2380.26ms | tok/sec: 6,883 | mfu: 29.12% | eta: 383.5m
step 00092 (0.94%) | loss: 6.566353 | dt: 2377.83ms | tok/sec: 6,890 | mfu: 29.15% | eta: 383.5m
step 00093 (0.95%) | loss: 6.559709 | dt: 2379.84ms | tok/sec: 6,884 | mfu: 29.12% | eta: 383.4m
step 00094 (0.96%) | loss: 6.552823 | dt: 2384.41ms | tok/sec: 6,871 | mfu: 29.07% | eta: 383.4m
step 00095 (0.97%) | loss: 6.537108 | dt: 2376.18ms | tok/sec: 6,895 | mfu: 29.17% | eta: 383.3m
step 00096 (0.98%) | loss: 6.533441 | dt: 2378.25ms | tok/sec: 6,889 | mfu: 29.15% | eta: 383.3m
step 00097 (0.99%) | loss: 6.480952 | dt: 2377.44ms | tok/sec: 6,891 | mfu: 29.15% | eta: 383.3m
step 00098 (1.00%) | loss: 6.468719 | dt: 2379.12ms | tok/sec: 6,886 | mfu: 29.13% | eta: 383.2m
step 00099 (1.01%) | loss: 6.451630 | dt: 2379.01ms | tok/sec: 6,886 | mfu: 29.13% | eta: 383.2m
step 00100 (1.02%) | loss: 6.466487 | dt: 2380.73ms | tok/sec: 6,881 | mfu: 29.11% | eta: 383.1m
step 00101 (1.03%) | loss: 6.498499 | dt: 2384.66ms | tok/sec: 6,870 | mfu: 29.07% | eta: 383.1m
step 00102 (1.05%) | loss: 6.510075 | dt: 2380.60ms | tok/sec: 6,882 | mfu: 29.12% | eta: 383.1m
step 00103 (1.06%) | loss: 6.494628 | dt: 2379.57ms | tok/sec: 6,885 | mfu: 29.13% | eta: 383.0m
step 00104 (1.07%) | loss: 6.460885 | dt: 2375.65ms | tok/sec: 6,896 | mfu: 29.18% | eta: 383.0m
step 00105 (1.08%) | loss: 6.518284 | dt: 2379.22ms | tok/sec: 6,886 | mfu: 29.13% | eta: 382.9m
step 00106 (1.09%) | loss: 6.530302 | dt: 2376.62ms | tok/sec: 6,893 | mfu: 29.16% | eta: 382.9m
step 00107 (1.10%) | loss: 6.519732 | dt: 2379.23ms | tok/sec: 6,886 | mfu: 29.13% | eta: 382.9m
step 00108 (1.11%) | loss: 6.505082 | dt: 2380.27ms | tok/sec: 6,883 | mfu: 29.12% | eta: 382.8m
step 00109 (1.12%) | loss: 6.518497 | dt: 2379.16ms | tok/sec: 6,886 | mfu: 29.13% | eta: 382.8m
step 00110 (1.13%) | loss: 6.514733 | dt: 2380.20ms | tok/sec: 6,883 | mfu: 29.12% | eta: 382.7m
step 00111 (1.14%) | loss: 6.455689 | dt: 2380.83ms | tok/sec: 6,881 | mfu: 29.11% | eta: 382.7m
step 00112 (1.15%) | loss: 6.439156 | dt: 2381.43ms | tok/sec: 6,879 | mfu: 29.10% | eta: 382.7m
step 00113 (1.16%) | loss: 6.415532 | dt: 2375.71ms | tok/sec: 6,896 | mfu: 29.18% | eta: 382.6m
step 00114 (1.17%) | loss: 6.432773 | dt: 2377.77ms | tok/sec: 6,890 | mfu: 29.15% | eta: 382.6m
step 00115 (1.18%) | loss: 6.437462 | dt: 2376.31ms | tok/sec: 6,894 | mfu: 29.17% | eta: 382.5m
step 00116 (1.19%) | loss: 6.447098 | dt: 2382.47ms | tok/sec: 6,876 | mfu: 29.09% | eta: 382.5m
step 00117 (1.20%) | loss: 6.495881 | dt: 2374.10ms | tok/sec: 6,901 | mfu: 29.20% | eta: 382.4m
step 00118 (1.21%) | loss: 6.440470 | dt: 2378.82ms | tok/sec: 6,887 | mfu: 29.14% | eta: 382.4m
step 00119 (1.22%) | loss: 6.428482 | dt: 2378.41ms | tok/sec: 6,888 | mfu: 29.14% | eta: 382.4m
step 00120 (1.23%) | loss: 6.390846 | dt: 2381.78ms | tok/sec: 6,878 | mfu: 29.10% | eta: 382.3m
step 00121 (1.24%) | loss: 6.398800 | dt: 2383.08ms | tok/sec: 6,875 | mfu: 29.09% | eta: 382.3m
step 00122 (1.25%) | loss: 6.393903 | dt: 2381.31ms | tok/sec: 6,880 | mfu: 29.11% | eta: 382.3m
step 00123 (1.26%) | loss: 6.423365 | dt: 2381.18ms | tok/sec: 6,880 | mfu: 29.11% | eta: 382.2m
step 00124 (1.27%) | loss: 6.440152 | dt: 2385.49ms | tok/sec: 6,868 | mfu: 29.06% | eta: 382.2m
step 00125 (1.28%) | loss: 6.440958 | dt: 2377.89ms | tok/sec: 6,890 | mfu: 29.15% | eta: 382.1m
step 00126 (1.29%) | loss: 6.420607 | dt: 2380.75ms | tok/sec: 6,881 | mfu: 29.11% | eta: 382.1m
step 00127 (1.30%) | loss: 6.412574 | dt: 2380.17ms | tok/sec: 6,883 | mfu: 29.12% | eta: 382.1m
step 00128 (1.31%) | loss: 6.425078 | dt: 2375.51ms | tok/sec: 6,897 | mfu: 29.18% | eta: 382.0m
step 00129 (1.32%) | loss: 6.409007 | dt: 2383.66ms | tok/sec: 6,873 | mfu: 29.08% | eta: 382.0m
step 00130 (1.33%) | loss: 6.408518 | dt: 2378.41ms | tok/sec: 6,888 | mfu: 29.14% | eta: 381.9m
step 00131 (1.34%) | loss: 6.398724 | dt: 2382.15ms | tok/sec: 6,877 | mfu: 29.09% | eta: 381.9m
step 00132 (1.35%) | loss: 6.322854 | dt: 2381.79ms | tok/sec: 6,878 | mfu: 29.10% | eta: 381.9m
step 00133 (1.36%) | loss: 6.327426 | dt: 2380.05ms | tok/sec: 6,883 | mfu: 29.12% | eta: 381.8m
step 00134 (1.37%) | loss: 6.339152 | dt: 2379.30ms | tok/sec: 6,886 | mfu: 29.13% | eta: 381.8m
step 00135 (1.38%) | loss: 6.266205 | dt: 2380.54ms | tok/sec: 6,882 | mfu: 29.12% | eta: 381.8m
step 00136 (1.39%) | loss: 6.292171 | dt: 2377.35ms | tok/sec: 6,891 | mfu: 29.15% | eta: 381.7m
step 00137 (1.40%) | loss: 6.282013 | dt: 2381.99ms | tok/sec: 6,878 | mfu: 29.10% | eta: 381.7m
step 00138 (1.41%) | loss: 6.314426 | dt: 2434.29ms | tok/sec: 6,730 | mfu: 28.47% | eta: 381.7m
step 00139 (1.42%) | loss: 6.364130 | dt: 2458.40ms | tok/sec: 6,664 | mfu: 28.19% | eta: 381.7m
step 00140 (1.43%) | loss: 6.242448 | dt: 2458.56ms | tok/sec: 6,664 | mfu: 28.19% | eta: 381.8m
step 00141 (1.44%) | loss: 6.245030 | dt: 2458.81ms | tok/sec: 6,663 | mfu: 28.19% | eta: 381.9m
step 00142 (1.45%) | loss: 6.235422 | dt: 2466.98ms | tok/sec: 6,641 | mfu: 28.10% | eta: 381.9m
step 00143 (1.47%) | loss: 6.255915 | dt: 2453.58ms | tok/sec: 6,677 | mfu: 28.25% | eta: 382.0m
step 00144 (1.48%) | loss: 6.236510 | dt: 2459.10ms | tok/sec: 6,662 | mfu: 28.19% | eta: 382.0m
step 00145 (1.49%) | loss: 6.223284 | dt: 2457.28ms | tok/sec: 6,667 | mfu: 28.21% | eta: 382.0m
step 00146 (1.50%) | loss: 6.236195 | dt: 2458.11ms | tok/sec: 6,665 | mfu: 28.20% | eta: 382.1m
step 00147 (1.51%) | loss: 6.225609 | dt: 2453.11ms | tok/sec: 6,678 | mfu: 28.25% | eta: 382.1m
step 00148 (1.52%) | loss: 6.246234 | dt: 2453.35ms | tok/sec: 6,678 | mfu: 28.25% | eta: 382.2m
step 00149 (1.53%) | loss: 6.242903 | dt: 2455.18ms | tok/sec: 6,673 | mfu: 28.23% | eta: 382.2m
step 00150 (1.54%) | loss: 6.241974 | dt: 2456.51ms | tok/sec: 6,669 | mfu: 28.21% | eta: 382.2m
step 00151 (1.55%) | loss: 6.240404 | dt: 2462.81ms | tok/sec: 6,652 | mfu: 28.14% | eta: 382.3m
step 00152 (1.56%) | loss: 6.259096 | dt: 2460.23ms | tok/sec: 6,659 | mfu: 28.17% | eta: 382.3m
step 00153 (1.57%) | loss: 6.287009 | dt: 2458.47ms | tok/sec: 6,664 | mfu: 28.19% | eta: 382.3m
step 00154 (1.58%) | loss: 6.291182 | dt: 2457.76ms | tok/sec: 6,666 | mfu: 28.20% | eta: 382.4m
step 00155 (1.59%) | loss: 6.290117 | dt: 2457.68ms | tok/sec: 6,666 | mfu: 28.20% | eta: 382.4m
step 00156 (1.60%) | loss: 6.276615 | dt: 2455.70ms | tok/sec: 6,671 | mfu: 28.22% | eta: 382.4m
step 00157 (1.61%) | loss: 6.251738 | dt: 2462.17ms | tok/sec: 6,654 | mfu: 28.15% | eta: 382.5m
step 00158 (1.62%) | loss: 6.272629 | dt: 2458.63ms | tok/sec: 6,663 | mfu: 28.19% | eta: 382.5m
step 00159 (1.63%) | loss: 6.270484 | dt: 2454.75ms | tok/sec: 6,674 | mfu: 28.24% | eta: 382.5m
step 00160 (1.64%) | loss: 6.216524 | dt: 2475.54ms | tok/sec: 6,618 | mfu: 28.00% | eta: 382.6m
step 00161 (1.65%) | loss: 6.232258 | dt: 2462.27ms | tok/sec: 6,654 | mfu: 28.15% | eta: 382.6m
step 00162 (1.66%) | loss: 6.171303 | dt: 2447.60ms | tok/sec: 6,693 | mfu: 28.32% | eta: 382.6m
step 00163 (1.67%) | loss: 6.133042 | dt: 2459.32ms | tok/sec: 6,662 | mfu: 28.19% | eta: 382.7m
step 00164 (1.68%) | loss: 6.229088 | dt: 2454.67ms | tok/sec: 6,674 | mfu: 28.24% | eta: 382.7m
step 00165 (1.69%) | loss: 6.219166 | dt: 2459.86ms | tok/sec: 6,660 | mfu: 28.18% | eta: 382.7m
step 00166 (1.70%) | loss: 6.227971 | dt: 2456.65ms | tok/sec: 6,669 | mfu: 28.21% | eta: 382.7m
step 00167 (1.71%) | loss: 6.225349 | dt: 2459.19ms | tok/sec: 6,662 | mfu: 28.19% | eta: 382.8m
step 00168 (1.72%) | loss: 6.189794 | dt: 2549.73ms | tok/sec: 6,425 | mfu: 27.18% | eta: 382.9m
step 00169 (1.73%) | loss: 6.183294 | dt: 2569.34ms | tok/sec: 6,376 | mfu: 26.98% | eta: 383.0m
step 00170 (1.74%) | loss: 6.185071 | dt: 2461.50ms | tok/sec: 6,656 | mfu: 28.16% | eta: 383.0m
step 00171 (1.75%) | loss: 6.205059 | dt: 2484.44ms | tok/sec: 6,594 | mfu: 27.90% | eta: 383.1m
step 00172 (1.76%) | loss: 6.186338 | dt: 2424.95ms | tok/sec: 6,756 | mfu: 28.58% | eta: 383.1m
step 00173 (1.77%) | loss: 6.218699 | dt: 2433.98ms | tok/sec: 6,731 | mfu: 28.48% | eta: 383.0m
step 00174 (1.78%) | loss: 6.245792 | dt: 2387.34ms | tok/sec: 6,862 | mfu: 29.03% | eta: 383.0m
step 00175 (1.79%) | loss: 6.284681 | dt: 2415.48ms | tok/sec: 6,782 | mfu: 28.69% | eta: 383.0m
step 00176 (1.80%) | loss: 6.247968 | dt: 2462.68ms | tok/sec: 6,652 | mfu: 28.14% | eta: 383.0m
step 00177 (1.81%) | loss: 6.254158 | dt: 2500.34ms | tok/sec: 6,552 | mfu: 27.72% | eta: 383.0m
step 00178 (1.82%) | loss: 6.239623 | dt: 2466.45ms | tok/sec: 6,642 | mfu: 28.10% | eta: 383.1m
