[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/ubuntu/.netrc.
[34m[1mwandb[0m: Currently logged in as: [33mx4ahmed[0m ([33mi-learn[0m) to [32mhttps://api.wandb.ai[0m. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣽[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.28.0
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns/h100_wd_low/wandb/wandb/run-20260703_115845-71vfhncu[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33mh100_wd_low[0m
[34m[1mwandb[0m: ⭐️ View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m: 🚀 View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/71vfhncu[0m
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=16
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.2, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=False
  ema_every=10, swa_last_epochs=4
  run=h100_wd_low
  run_dir=runs/h100_wd_low
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 2 steps
Training for 16 epoch(s) (~3048 steps estimated)
Eval set: 10,000,000 tokens
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826538 | dt: 13502.05ms | tok/sec: 38,830 | bf16_mfu: 0.86%
step 00002 (0.07%) | loss: 10.747378 | dt: 539.97ms | tok/sec: 970,949 | bf16_mfu: 21.55%
step 00003 (0.10%) | loss: 10.599002 | dt: 278.95ms | tok/sec: 1,879,511 | bf16_mfu: 41.72%
step 00004 (0.13%) | loss: 10.301777 | dt: 278.57ms | tok/sec: 1,882,047 | bf16_mfu: 41.78% | eta: 14.1m
step 00005 (0.16%) | loss: 9.988318 | dt: 291.54ms | tok/sec: 1,798,334 | bf16_mfu: 39.92% | eta: 14.5m
step 00006 (0.20%) | loss: 9.653890 | dt: 296.47ms | tok/sec: 1,768,432 | bf16_mfu: 39.25% | eta: 14.6m
step 00007 (0.23%) | loss: 9.334772 | dt: 283.15ms | tok/sec: 1,851,623 | bf16_mfu: 41.10% | eta: 14.6m
step 00008 (0.26%) | loss: 9.046624 | dt: 281.88ms | tok/sec: 1,859,996 | bf16_mfu: 41.29% | eta: 14.5m
step 00009 (0.30%) | loss: 8.772392 | dt: 293.63ms | tok/sec: 1,785,518 | bf16_mfu: 39.63% | eta: 14.6m
step 00010 (0.33%) | loss: 8.529091 | dt: 286.54ms | tok/sec: 1,829,742 | bf16_mfu: 40.62% | eta: 14.6m
step 00011 (0.36%) | loss: 8.311032 | dt: 282.70ms | tok/sec: 1,854,596 | bf16_mfu: 41.17% | eta: 14.5m
step 00012 (0.39%) | loss: 8.127133 | dt: 285.50ms | tok/sec: 1,836,384 | bf16_mfu: 40.76% | eta: 14.5m
step 00013 (0.43%) | loss: 7.938828 | dt: 293.08ms | tok/sec: 1,788,869 | bf16_mfu: 39.71% | eta: 14.5m
step 00014 (0.46%) | loss: 7.761667 | dt: 285.28ms | tok/sec: 1,837,810 | bf16_mfu: 40.79% | eta: 14.5m
step 00015 (0.49%) | loss: 7.623342 | dt: 285.10ms | tok/sec: 1,838,975 | bf16_mfu: 40.82% | eta: 14.5m
step 00016 (0.52%) | loss: 7.498875 | dt: 288.21ms | tok/sec: 1,819,132 | bf16_mfu: 40.38% | eta: 14.5m
step 00017 (0.56%) | loss: 7.368378 | dt: 290.78ms | tok/sec: 1,803,013 | bf16_mfu: 40.02% | eta: 14.5m
step 00018 (0.59%) | loss: 7.252510 | dt: 283.05ms | tok/sec: 1,852,289 | bf16_mfu: 41.12% | eta: 14.5m
step 00019 (0.62%) | loss: 7.157615 | dt: 286.33ms | tok/sec: 1,831,081 | bf16_mfu: 40.65% | eta: 14.5m
step 00020 (0.66%) | loss: 7.076111 | dt: 291.05ms | tok/sec: 1,801,394 | bf16_mfu: 39.99% | eta: 14.5m
step 00021 (0.69%) | loss: 6.996356 | dt: 288.30ms | tok/sec: 1,818,570 | bf16_mfu: 40.37% | eta: 14.5m
step 00022 (0.72%) | loss: 6.935444 | dt: 284.68ms | tok/sec: 1,841,706 | bf16_mfu: 40.88% | eta: 14.5m
step 00023 (0.75%) | loss: 6.871750 | dt: 286.54ms | tok/sec: 1,829,736 | bf16_mfu: 40.62% | eta: 14.5m
step 00024 (0.79%) | loss: 6.806369 | dt: 289.92ms | tok/sec: 1,808,371 | bf16_mfu: 40.14% | eta: 14.5m
step 00025 (0.82%) | loss: 6.761073 | dt: 286.40ms | tok/sec: 1,830,632 | bf16_mfu: 40.64% | eta: 14.5m
step 00026 (0.85%) | loss: 6.694430 | dt: 286.12ms | tok/sec: 1,832,392 | bf16_mfu: 40.67% | eta: 14.5m
step 00027 (0.89%) | loss: 6.638084 | dt: 291.40ms | tok/sec: 1,799,173 | bf16_mfu: 39.94% | eta: 14.5m
step 00028 (0.92%) | loss: 6.597430 | dt: 288.43ms | tok/sec: 1,817,726 | bf16_mfu: 40.35% | eta: 14.5m
step 00029 (0.95%) | loss: 6.572645 | dt: 286.68ms | tok/sec: 1,828,847 | bf16_mfu: 40.60% | eta: 14.5m
step 00030 (0.98%) | loss: 6.531934 | dt: 288.42ms | tok/sec: 1,817,792 | bf16_mfu: 40.35% | eta: 14.5m
step 00031 (1.02%) | loss: 6.490767 | dt: 293.02ms | tok/sec: 1,789,250 | bf16_mfu: 39.72% | eta: 14.5m
step 00032 (1.05%) | loss: 6.447193 | dt: 285.53ms | tok/sec: 1,836,213 | bf16_mfu: 40.76% | eta: 14.5m
step 00033 (1.08%) | loss: 6.424182 | dt: 288.45ms | tok/sec: 1,817,593 | bf16_mfu: 40.35% | eta: 14.4m
step 00034 (1.12%) | loss: 6.390997 | dt: 289.25ms | tok/sec: 1,812,592 | bf16_mfu: 40.23% | eta: 14.4m
step 00035 (1.15%) | loss: 6.360104 | dt: 290.73ms | tok/sec: 1,803,370 | bf16_mfu: 40.03% | eta: 14.4m
step 00036 (1.18%) | loss: 6.313144 | dt: 286.65ms | tok/sec: 1,829,045 | bf16_mfu: 40.60% | eta: 14.4m
step 00037 (1.21%) | loss: 6.263604 | dt: 288.98ms | tok/sec: 1,814,269 | bf16_mfu: 40.27% | eta: 14.4m
step 00038 (1.25%) | loss: 6.225382 | dt: 288.23ms | tok/sec: 1,819,005 | bf16_mfu: 40.38% | eta: 14.4m
step 00039 (1.28%) | loss: 6.197019 | dt: 289.30ms | tok/sec: 1,812,280 | bf16_mfu: 40.23% | eta: 14.4m
step 00040 (1.31%) | loss: 6.169118 | dt: 286.90ms | tok/sec: 1,827,443 | bf16_mfu: 40.56% | eta: 14.4m
step 00041 (1.35%) | loss: 6.139239 | dt: 289.04ms | tok/sec: 1,813,866 | bf16_mfu: 40.26% | eta: 14.4m
step 00042 (1.38%) | loss: 6.114974 | dt: 287.89ms | tok/sec: 1,821,119 | bf16_mfu: 40.42% | eta: 14.4m
step 00043 (1.41%) | loss: 6.089978 | dt: 290.60ms | tok/sec: 1,804,181 | bf16_mfu: 40.05% | eta: 14.4m
step 00044 (1.44%) | loss: 6.061330 | dt: 287.43ms | tok/sec: 1,824,033 | bf16_mfu: 40.49% | eta: 14.4m
step 00045 (1.48%) | loss: 6.031026 | dt: 289.79ms | tok/sec: 1,809,188 | bf16_mfu: 40.16% | eta: 14.4m
step 00046 (1.51%) | loss: 6.007320 | dt: 288.33ms | tok/sec: 1,818,367 | bf16_mfu: 40.36% | eta: 14.4m
step 00047 (1.54%) | loss: 5.990381 | dt: 288.35ms | tok/sec: 1,818,256 | bf16_mfu: 40.36% | eta: 14.4m
step 00048 (1.57%) | loss: 5.972406 | dt: 287.71ms | tok/sec: 1,822,281 | bf16_mfu: 40.45% | eta: 14.4m
step 00049 (1.61%) | loss: 5.956913 | dt: 288.90ms | tok/sec: 1,814,742 | bf16_mfu: 40.28% | eta: 14.4m
step 00050 (1.64%) | loss: 5.933394 | dt: 287.65ms | tok/sec: 1,822,682 | bf16_mfu: 40.46% | eta: 14.4m
step 00051 (1.67%) | loss: 5.914359 | dt: 291.21ms | tok/sec: 1,800,381 | bf16_mfu: 39.96% | eta: 14.4m
step 00052 (1.71%) | loss: 5.894771 | dt: 288.96ms | tok/sec: 1,814,378 | bf16_mfu: 40.27% | eta: 14.4m
step 00053 (1.74%) | loss: 5.888562 | dt: 290.26ms | tok/sec: 1,806,262 | bf16_mfu: 40.09% | eta: 14.4m
step 00054 (1.77%) | loss: 5.875416 | dt: 286.81ms | tok/sec: 1,828,014 | bf16_mfu: 40.58% | eta: 14.4m
step 00055 (1.80%) | loss: 5.861164 | dt: 289.88ms | tok/sec: 1,808,637 | bf16_mfu: 40.15% | eta: 14.4m
step 00056 (1.84%) | loss: 5.855362 | dt: 289.33ms | tok/sec: 1,812,092 | bf16_mfu: 40.22% | eta: 14.4m
step 00057 (1.87%) | loss: 5.824471 | dt: 293.30ms | tok/sec: 1,787,569 | bf16_mfu: 39.68% | eta: 14.4m
step 00058 (1.90%) | loss: 5.804901 | dt: 288.45ms | tok/sec: 1,817,622 | bf16_mfu: 40.35% | eta: 14.4m
step 00059 (1.94%) | loss: 5.783828 | dt: 291.20ms | tok/sec: 1,800,410 | bf16_mfu: 39.96% | eta: 14.4m
step 00060 (1.97%) | loss: 5.757071 | dt: 288.35ms | tok/sec: 1,818,226 | bf16_mfu: 40.36% | eta: 14.4m
step 00061 (2.00%) | loss: 5.723211 | dt: 291.36ms | tok/sec: 1,799,423 | bf16_mfu: 39.94% | eta: 14.4m
step 00062 (2.03%) | loss: 5.693518 | dt: 289.74ms | tok/sec: 1,809,539 | bf16_mfu: 40.17% | eta: 14.3m
step 00063 (2.07%) | loss: 5.665632 | dt: 289.51ms | tok/sec: 1,810,924 | bf16_mfu: 40.20% | eta: 14.3m
step 00064 (2.10%) | loss: 5.651239 | dt: 290.78ms | tok/sec: 1,803,014 | bf16_mfu: 40.02% | eta: 14.3m
step 00065 (2.13%) | loss: 5.624079 | dt: 287.97ms | tok/sec: 1,820,641 | bf16_mfu: 40.41% | eta: 14.3m
step 00066 (2.17%) | loss: 5.601044 | dt: 291.82ms | tok/sec: 1,796,644 | bf16_mfu: 39.88% | eta: 14.3m
step 00067 (2.20%) | loss: 5.580440 | dt: 288.40ms | tok/sec: 1,817,894 | bf16_mfu: 40.35% | eta: 14.3m
step 00068 (2.23%) | loss: 5.567091 | dt: 290.54ms | tok/sec: 1,804,525 | bf16_mfu: 40.06% | eta: 14.3m
step 00069 (2.26%) | loss: 5.537747 | dt: 288.56ms | tok/sec: 1,816,892 | bf16_mfu: 40.33% | eta: 14.3m
step 00070 (2.30%) | loss: 5.503313 | dt: 290.05ms | tok/sec: 1,807,594 | bf16_mfu: 40.12% | eta: 14.3m
step 00071 (2.33%) | loss: 5.480183 | dt: 290.56ms | tok/sec: 1,804,375 | bf16_mfu: 40.05% | eta: 14.3m
step 00072 (2.36%) | loss: 5.468702 | dt: 288.95ms | tok/sec: 1,814,451 | bf16_mfu: 40.28% | eta: 14.3m
step 00073 (2.40%) | loss: 5.447463 | dt: 291.31ms | tok/sec: 1,799,781 | bf16_mfu: 39.95% | eta: 14.3m
step 00074 (2.43%) | loss: 5.408640 | dt: 287.44ms | tok/sec: 1,823,990 | bf16_mfu: 40.49% | eta: 14.3m
step 00075 (2.46%) | loss: 5.388841 | dt: 289.40ms | tok/sec: 1,811,607 | bf16_mfu: 40.21% | eta: 14.3m
step 00076 (2.49%) | loss: 5.362975 | dt: 290.05ms | tok/sec: 1,807,576 | bf16_mfu: 40.12% | eta: 14.3m
step 00077 (2.53%) | loss: 5.338542 | dt: 293.05ms | tok/sec: 1,789,049 | bf16_mfu: 39.71% | eta: 14.3m
step 00078 (2.56%) | loss: 5.313507 | dt: 288.78ms | tok/sec: 1,815,542 | bf16_mfu: 40.30% | eta: 14.3m
step 00079 (2.59%) | loss: 5.284646 | dt: 291.30ms | tok/sec: 1,799,796 | bf16_mfu: 39.95% | eta: 14.3m
step 00080 (2.62%) | loss: 5.270464 | dt: 288.50ms | tok/sec: 1,817,305 | bf16_mfu: 40.34% | eta: 14.3m
step 00081 (2.66%) | loss: 5.270572 | dt: 290.98ms | tok/sec: 1,801,819 | bf16_mfu: 40.00% | eta: 14.3m
step 00082 (2.69%) | loss: 5.246122 | dt: 291.20ms | tok/sec: 1,800,426 | bf16_mfu: 39.96% | eta: 14.3m
step 00083 (2.72%) | loss: 5.230656 | dt: 288.47ms | tok/sec: 1,817,460 | bf16_mfu: 40.34% | eta: 14.3m
step 00084 (2.76%) | loss: 5.189132 | dt: 291.91ms | tok/sec: 1,796,071 | bf16_mfu: 39.87% | eta: 14.3m
step 00085 (2.79%) | loss: 5.184716 | dt: 287.40ms | tok/sec: 1,824,244 | bf16_mfu: 40.49% | eta: 14.3m
step 00086 (2.82%) | loss: 5.164859 | dt: 291.52ms | tok/sec: 1,798,459 | bf16_mfu: 39.92% | eta: 14.3m
step 00087 (2.85%) | loss: 5.133027 | dt: 288.36ms | tok/sec: 1,818,181 | bf16_mfu: 40.36% | eta: 14.3m
step 00088 (2.89%) | loss: 5.108374 | dt: 291.57ms | tok/sec: 1,798,131 | bf16_mfu: 39.91% | eta: 14.2m
step 00089 (2.92%) | loss: 5.076156 | dt: 289.08ms | tok/sec: 1,813,643 | bf16_mfu: 40.26% | eta: 14.2m
step 00090 (2.95%) | loss: 5.060765 | dt: 290.13ms | tok/sec: 1,807,108 | bf16_mfu: 40.11% | eta: 14.2m
step 00091 (2.99%) | loss: 5.039099 | dt: 291.60ms | tok/sec: 1,797,949 | bf16_mfu: 39.91% | eta: 14.2m
step 00092 (3.02%) | loss: 5.019974 | dt: 288.34ms | tok/sec: 1,818,282 | bf16_mfu: 40.36% | eta: 14.2m
step 00093 (3.05%) | loss: 4.998723 | dt: 291.24ms | tok/sec: 1,800,214 | bf16_mfu: 39.96% | eta: 14.2m
step 00094 (3.08%) | loss: 4.983528 | dt: 289.74ms | tok/sec: 1,809,502 | bf16_mfu: 40.17% | eta: 14.2m
step 00095 (3.12%) | loss: 4.974742 | dt: 290.82ms | tok/sec: 1,802,788 | bf16_mfu: 40.02% | eta: 14.2m
step 00096 (3.15%) | loss: 4.969044 | dt: 290.16ms | tok/sec: 1,806,894 | bf16_mfu: 40.11% | eta: 14.2m
step 00097 (3.18%) | loss: 4.947465 | dt: 290.98ms | tok/sec: 1,801,803 | bf16_mfu: 40.00% | eta: 14.2m
step 00098 (3.22%) | loss: 4.934911 | dt: 289.36ms | tok/sec: 1,811,908 | bf16_mfu: 40.22% | eta: 14.2m
step 00099 (3.25%) | loss: 4.914614 | dt: 289.24ms | tok/sec: 1,812,651 | bf16_mfu: 40.24% | eta: 14.2m
step 00100 (3.28%) | loss: 4.911174 | dt: 290.42ms | tok/sec: 1,805,291 | bf16_mfu: 40.07% | eta: 14.2m
step 00101 (3.31%) | loss: 4.914146 | dt: 291.31ms | tok/sec: 1,799,751 | bf16_mfu: 39.95% | eta: 14.2m
step 00102 (3.35%) | loss: 4.898985 | dt: 291.51ms | tok/sec: 1,798,497 | bf16_mfu: 39.92% | eta: 14.2m
step 00103 (3.38%) | loss: 4.901793 | dt: 290.09ms | tok/sec: 1,807,352 | bf16_mfu: 40.12% | eta: 14.2m
step 00104 (3.41%) | loss: 4.880875 | dt: 290.18ms | tok/sec: 1,806,737 | bf16_mfu: 40.10% | eta: 14.2m
step 00105 (3.44%) | loss: 4.868955 | dt: 290.32ms | tok/sec: 1,805,925 | bf16_mfu: 40.09% | eta: 14.2m
step 00106 (3.48%) | loss: 4.864714 | dt: 290.11ms | tok/sec: 1,807,201 | bf16_mfu: 40.12% | eta: 14.2m
step 00107 (3.51%) | loss: 4.855551 | dt: 294.12ms | tok/sec: 1,782,583 | bf16_mfu: 39.57% | eta: 14.2m
step 00108 (3.54%) | loss: 4.850285 | dt: 289.82ms | tok/sec: 1,808,997 | bf16_mfu: 40.16% | eta: 14.2m
step 00109 (3.58%) | loss: 4.852825 | dt: 289.65ms | tok/sec: 1,810,093 | bf16_mfu: 40.18% | eta: 14.2m
step 00110 (3.61%) | loss: 4.840481 | dt: 290.18ms | tok/sec: 1,806,795 | bf16_mfu: 40.11% | eta: 14.2m
step 00111 (3.64%) | loss: 4.828577 | dt: 291.79ms | tok/sec: 1,796,816 | bf16_mfu: 39.88% | eta: 14.2m
step 00112 (3.67%) | loss: 4.840691 | dt: 291.13ms | tok/sec: 1,800,860 | bf16_mfu: 39.97% | eta: 14.2m
step 00113 (3.71%) | loss: 4.828128 | dt: 289.28ms | tok/sec: 1,812,373 | bf16_mfu: 40.23% | eta: 14.1m
